ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g,ID_yr,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
21,F,IMP,2021-08-10,2021-08-10,2021,8,25.0,29,2352.0,-81.1892,27.1541,58.8,21_2021,0.7775358473360966,7.189976780958841,0.4071811386571776,0.2889235265409694,0.5956049023127096,0.5238635716483568,49.66112500281776,0.48653336788980545,0.5380394538461157,0.6529640010633273,-0.052195934228946375,0.25588917313203086,0.5453716502795671,0.3554980800360381,0.23004841162686546,-0.11997432794137343,131.18288255057453,167.52392137042114,87.75254866069652,210.84702266454943,85.5169949801384,78.10023009666999,245.0380062542171,646.6375505096922,457.70713353194134,3631.736458818582,2185.5858838914983,935.5331762145804
21,F,IMP,2021-04-13,2021-04-13,2021,4,23.0,26.66666667,1432.0,-81.1892,27.1541,35.8,21_2021,0.6729126811058614,9.425975611126798,0.318312745563815,0.3246462819130131,0.3642181153345012,0.43965188351154477,41.803841180605716,0.3920735471203026,0.5912849334837929,0.6433445611893244,-0.03590256500563735,0.05219532620922894,0.4650242777042447,0.38558208923029824,0.17579460405891217,-0.20284674139406217,139.90753408719303,170.2688849084278,100.73995482324769,204.89458655450068,98.29748883093208,90.03233885485866,408.24828371864726,748.0296310214648,632.6847398718614,3230.460740573005,2913.298446871891,1507.4600568370872
28,J,IMP,2021-10-04,2021-10-04,2021,10,62.0,65,4408.0,-81.1887,27.1648,110.2,28_2021,0.7199020357053507,8.90611154186113,0.3766817359794712,0.30004379760521765,0.5169278230258522,0.48965604684820924,46.37693569159576,0.4404138848866146,0.5901945040926588,0.623894159949487,-0.01813470491144903,0.17509587773562366,0.49509673537199184,0.3737245018380613,0.2159342277900635,-0.1512083065350715,134.34580505841444,160.73336502215886,90.55917331428415,194.59717174449878,88.22908122051345,81.26235531761218,263.45345737113655,644.8057004274513,580.9766048746004,3570.258174182725,2506.5381099773645,1136.1357660182143
28,J,IMP,2021-03-09,2021-03-09,2021,3,31.0,32.33333333,2812.0,-81.1887,27.1648,70.3,28_2021,0.561051455911443,13.006770951220563,0.3013345153702893,0.3195486586296875,0.22927255470035676,0.3464028736415712,33.18069748969913,0.2754348503330468,0.6289162522152449,0.6122721472831205,0.015857218479354007,-0.07720261636017413,0.3509566385403321,0.3786232981966532,0.12637828214675906,-0.2389771871494622,147.68804962521878,164.08022644242683,113.16850073018765,182.10319378441775,110.47757690164283,102.35848816724862,449.77225806604054,727.2918584900186,772.8602201578675,2734.9679614997513,3197.121909774128,1719.8548760653034
28,J,IMP,2021-06-14,2021-06-14,2021,6,34.0,34.66666667,2332.0,-81.1887,27.1648,58.3,28_2021,0.7284376822990254,8.392543074723932,0.367475670249913,0.31634559017048713,0.4857402788051072,0.4904878402723725,46.49383138929444,0.45667224592073974,0.5550450414672385,0.654487766622194,-0.05161155514064927,0.15068711389700848,0.522786583253883,0.38009718416282534,0.2081115598192825,-0.16375822018524375,133.94232536784355,170.28383806215314,92.90725822334018,211.3051146268051,90.65557825117284,82.82497256401388,348.81809162960315,737.0431241259738,549.9324406721955,3518.5642413801834,2616.617019870383,1224.5949035412714
28,J,IMP,2021-08-10,2021-08-10,2021,8,61.0,64.66666667,4416.0,-81.1887,27.1648,110.4,28_2021,0.7845385838068508,7.0189576118468615,0.4086199213913531,0.27905015433529323,0.6173039604846909,0.5267682047676284,49.94821509680581,0.49402755859108427,0.5078846438107577,0.6463490119120502,-0.06346988961698927,0.27873700053848904,0.5536358668336083,0.34870808626266875,0.23044632161502884,-0.10662221437836324,129.08793737791626,168.91331388265223,87.24053379731117,214.77498640872258,85.14077708294629,77.47095010123853,249.12804491841356,667.818445360381,437.7360991347603,3619.227158717312,2050.004628598207,861.832021334257
28,J,IMP,2021-04-12,2021-04-12,2021,4,31.0,32.33333333,2140.0,-81.1887,27.1648,53.5,28_2021,0.6320888814515913,10.69402419303485,0.3109194943642667,0.31602188856307595,0.3161374739397769,0.3966454530444997,37.91275941791894,0.3383877538901434,0.5977701420422517,0.6286420461196208,-0.023397905083474987,0.00577807533345061,0.4094787453115835,0.36953667809973745,0.15140382741514824,-0.2073182485325878,141.22802299396554,167.64046740981314,106.51931417470776,198.18373145741214,104.18726011274748,95.50627211904987,402.42749036860204,730.4047495887844,661.6019302341161,2936.980500170333,2902.2946756261726,1524.8904983122977
29,J,IMP,2021-10-04,2021-10-04,2021,10,59.0,60.66666667,5140.0,-81.187,27.1655,128.5,29_2021,0.7591097234314936,7.510092935335598,0.3784773417989041,0.26452148662941555,0.5646361623458511,0.4795243689118473,45.749779824510455,0.409592665947016,0.5751934060689589,0.6417306501225466,-0.025651225757203508,0.241228509780411,0.4800245098269008,0.31460935149955127,0.2008764938646403,-0.11308571673950124,137.23506778587978,165.05516922171336,93.90687772268362,196.84386656181917,91.310729509142,83.80594709089804,189.63459694424756,520.9328824529573,435.4010688327522,3187.135117598475,1966.98020854133,894.5411885846884
29,J,IMP,2021-03-09,2021-03-09,2021,3,18.0,19.66666667,348.0,-81.187,27.1655,8.7,29_2021,0.6980097201229418,6.945172677082111,0.2728739147447255,0.2935870331745672,0.32989673263081415,0.41320320221341034,39.89503215029486,0.3615571423820141,0.5605358846092143,0.6674960712626072,-0.06569610884210103,0.06717418830067731,0.4437193782026999,0.32319368622876277,0.15225196429285545,-0.16794908195894329,142.7661950109981,179.4665723442164,108.89716123950768,215.5516424446435,106.54157627836608,96.96507680554805,361.77161938110794,666.1556893918396,465.8118271073588,2759.586131729824,2345.845557752997,1331.3260140543057
29,J,IMP,2021-06-14,2021-06-14,2021,6,20.0,21.66666667,1200.0,-81.187,27.1655,30,29_2021,0.7536111916129462,7.13981002469208,0.35356068017802056,0.2931019693346577,0.5228758800859875,0.5129262627807771,48.56412160932353,0.4840892235020694,0.5270329545139573,0.654599318317096,-0.057638269616529604,0.21812476780289797,0.5520070971013731,0.3737897643303227,0.22134493626780502,-0.14100815532038236,132.95562182408287,171.9518431215359,90.29402248117222,214.60215648616273,88.0722214321033,80.41289864136958,332.0248990363081,723.3035644141131,508.5299337897562,3637.589219377741,2353.4303768001128,1150.0294327578927
29,J,IMP,2021-08-10,2021-08-10,2021,8,55.0,56.66666667,4832.0,-81.187,27.1655,120.8,29_2021,0.8411129194901897,5.2873871449999825,0.44139559356067115,0.2683783475633475,0.7054039776133394,0.587272026565371,55.56158013695134,0.5728211208516603,0.4854450319857205,0.6755757569933212,-0.06812020921829082,0.38341627373812054,0.623216760272424,0.3516326554926091,0.272084242571117,-0.07578885358899934,126.97235075674344,170.0971507523279,80.13567693648478,218.91578706584573,77.99837267260972,71.10413101931599,183.4655268797582,621.8714689578221,346.47037398118306,4026.043638115242,1787.9516974927878,690.2839490489814
29,J,IMP,2021-04-12,2021-04-12,2021,4,18.0,19.66666667,684.0,-81.187,27.1655,17.1,29_2021,0.7128509840359092,7.8655430189586495,0.3066278849707646,0.2929945284860479,0.4334841552916954,0.4681260489442361,44.489927502755044,0.44180097992861933,0.5006618280803293,0.6326240943002609,-0.08016388200509073,0.14636966352471872,0.5073312524159475,0.3728472144561077,0.18856868593647452,-0.16101573125739996,131.2418957912964,174.2672637293672,97.02273206091645,222.0624324047755,95.2772571899148,86.16973877876359,400.3406940702239,826.0898000600798,558.4815555140584,3336.6349845379477,2483.106952251265,1317.431324902525
30,J,IMP,2021-10-04,2021-10-04,2021,10,53.0,55.66666667,5248.0,-81.1851,27.1654,131.2,30_2021,0.7780462191074051,7.05563535180264,0.39895207980226244,0.26215104165020636,0.5921022638879763,0.4842957433700849,46.43504637394858,0.4187970876005696,0.5769863106092171,0.6554584243593181,-0.03195645945272036,0.2598880452389489,0.4934160985085888,0.3067238049268416,0.2041616144232694,-0.10311021751791147,139.89798749391662,168.29493803098126,94.09451958457191,199.54646599921716,91.22446723950647,83.51849272361468,198.6044182991838,504.17935904240323,394.3973050624052,3183.7798549213626,1870.7406073805914,811.6931712876105
30,J,IMP,2021-03-09,2021-03-09,2021,3,21.0,23.66666667,1228.0,-81.1851,27.1654,30.7,30_2021,0.6924005901502126,8.80940076556041,0.3206431445124619,0.2719542290482263,0.42084190919120756,0.41200905835698964,39.75761188720904,0.34181502206553976,0.5852741037805342,0.628429422107601,-0.023765313624664716,0.11999744112482205,0.42197988626659894,0.31375966649060816,0.15974821044442306,-0.14696114635972246,144.30254704322252,169.71192716945112,104.93285148254301,196.54678263617893,102.11458035621374,93.50558050045149,299.7430391508124,577.0312509208568,503.6931763148977,2797.9590265024685,2208.755765302614,1137.0641731772714
30,J,IMP,2021-06-14,2021-06-14,2021,6,23.0,26,1096.0,-81.1851,27.1654,27.4,30_2021,0.7370458955087437,7.955332007949771,0.36218571105619085,0.2942099998741178,0.5107325891153239,0.49228245273448096,46.71081197566747,0.4466747086176228,0.5664591244700579,0.6434404256141214,-0.034980105353833356,0.19082759637007823,0.5224987248917923,0.3633717578414892,0.21098909747312702,-0.14518776288671387,139.357084257709,170.07475755541134,92.57202154936172,203.02156841594095,89.85101533359881,82.43628538889405,327.5244770601216,651.8472804617832,523.7362142701754,3486.856924629426,2382.216252973447,1130.8963348414964
30,J,IMP,2021-08-10,2021-08-10,2021,8,57.0,61.66666667,4540.0,-81.1851,27.1654,113.5,30_2021,0.8023196268975037,6.356339583183769,0.4089600331791547,0.27359479725377256,0.633692756436223,0.5358291897123212,50.8919074760794,0.49711036674016806,0.5327651896192793,0.6590042864625786,-0.052805902765904175,0.3037794543442573,0.566050741688516,0.3385512562791507,0.2369820900181137,-0.09751788483817327,134.35267588737145,170.7421640057007,86.8552860166474,210.4599130901052,84.30335540645434,76.97009540784339,232.56810574097548,591.5251205235871,394.8687372473621,3633.979646615952,1928.2992274276376,804.380674984211
30,J,IMP,2021-04-12,2021-04-12,2021,4,27.0,28.33333333,1688.0,-81.1851,27.1654,42.2,30_2021,0.6984719195912786,8.824808594495343,0.33094504385989126,0.29096143572366306,0.4339623741116705,0.44098249546145507,42.112276431954335,0.3811777831611719,0.5786477458792469,0.6311404808536826,-0.032047931336492155,0.1226101200664956,0.4631289050826999,0.34573961112291157,0.17648012771825902,-0.15958969315927926,142.91004740379842,170.87712157572963,100.24801949749289,200.77118603283344,97.43052744046825,89.15374747241275,355.49807594746983,646.7533658790695,547.9712595254019,3088.0252495948444,2428.047823783886,1223.582479705653
31,I,IMP,2021-10-05,2021-10-05,2021,10,41.0,46,3740.0,-81.2069,27.1804,93.5,31_2021,0.7290637999330736,8.389479439624507,0.37163073661938656,0.2844059316092747,0.5088043954455576,0.4650585533596761,44.35587847451991,0.39813009036579317,0.6001539775043229,0.6427440225943952,-0.015938310816368047,0.17846791092709452,0.4632063300764031,0.3309675029496858,0.19530320395794423,-0.1367102096388481,137.66604651704873,163.2514559906128,95.80143172192003,193.60459485431855,93.2871593464015,85.87105753857428,210.71467594608933,550.852882584062,491.5858641300671,3192.17222167847,2225.689508506741,1033.859688901668
31,I,IMP,2021-03-09,2021-03-09,2021,3,30.0,31.33333333,1600.0,-81.2069,27.1804,40,31_2021,0.5825951667764847,12.261357539624786,0.30296732476171384,0.3183556860828591,0.2522287287973087,0.35958788691125165,34.446722956462764,0.2852979835358766,0.6394815400060696,0.6182163094989059,0.01886436003857137,-0.05456778851324049,0.35753236644722747,0.36962493710058253,0.1343860427891867,-0.22929351431608253,146.09977210478922,162.4000442416579,111.15238668788837,180.92893444072837,108.5448774797444,100.69183452389629,385.98596126801954,678.1617005043818,729.4187836977312,2766.183287267447,3085.4045917007957,1652.3475825742505
31,I,IMP,2021-06-17,2021-06-17,2021,6,33.0,38.66666667,2676.0,-81.2069,27.1804,66.9,31_2021,0.7095941674485378,8.696727162190246,0.34844354439034464,0.2984338321327479,0.4474930702352661,0.4470216133152896,42.70312955254046,0.3826160152100317,0.6006781763038469,0.6466070490484636,-0.025095301368914927,0.12328114016505931,0.450028113074559,0.3395148127315565,0.18157510712433955,-0.15845294590177603,138.377784128387,165.67993281323868,99.10602552903372,197.78903421293367,96.677466362111,88.68030866106938,260.8411148698742,600.9981415549153,521.6808174287643,3092.809377472876,2420.4186938055045,1181.3552461547924
31,I,IMP,2021-08-09,2021-08-09,2021,8,38.0,40.33333333,2788.0,-81.2069,27.1804,69.7,31_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,I,IMP,2021-04-13,2021-04-13,2021,4,21.0,25,2276.0,-81.2069,27.1804,56.9,31_2021,0.6322102524783773,10.572924496293066,0.30656687373498237,0.30151242654459176,0.32046452349523447,0.38440682028142975,36.90938816370446,0.3145982535826065,0.6094463790348941,0.6227370459768485,-0.009940518924453143,0.015397163408580905,0.3835228640297147,0.3456210688307805,0.14538766231611663,-0.1929966320133338,141.66541434329028,164.65326633901586,107.97790400745217,191.57511478551908,105.63917452979143,97.10052542267903,333.289464549785,654.6311905060132,627.0352750999097,2781.849794400287,2697.711005205906,1431.7187613163853
