SiteID,Pasture,Date,Year,Season,biomass_lb_ac,biomass_kg_ha,Lat,Long,_geometry,sitePhotos,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
T-101,CR80 South,2022-07-18,2022,July,277.0,310.47545,40.83528,-105.19559,SRID=4326;POINT(-105.19559 40.83528),,0.3713924205051841,12.163386557909856,0.15350501220910834,0.1822040337511838,0.08225100561995569,0.23236787883404586,22.217026007199618,0.15108660663840995,0.5319612031975247,0.43202893097977074,0.10545051891913884,-0.0721233827293347,0.22322065151257434,0.38711273603332225,0.07558223960212472,-0.22669862525972911,148.2429809094739,150.71584591278207,125.39662209502306,154.7023644717819,123.60027840044151,118.37979380476898,574.8682885804199,865.4213750189831,1124.0259246561782,2453.3933995298758,2833.561898503578,2080.89341163985
T-101,CR80 South,2022-07-18,2022,July,277.3333333,310.8490666,40.83548579,-105.1956234,SRID=4326;POINT(-105.19562343449537 40.83548578877903),,0.3713924205051841,12.163386557909856,0.15350501220910834,0.1822040337511838,0.08225100561995569,0.23236787883404586,22.217026007199618,0.15108660663840995,0.5319612031975247,0.43202893097977074,0.10545051891913884,-0.0721233827293347,0.22322065151257434,0.38711273603332225,0.07558223960212472,-0.22669862525972911,148.2429809094739,150.71584591278207,125.39662209502306,154.7023644717819,123.60027840044151,118.37979380476898,574.8682885804199,865.4213750189831,1124.0259246561782,2453.3933995298758,2833.561898503578,2080.89341163985
T-102,CR80 East,2022-07-18,2022,July,416.0,466.2736,-105.17639,40.84287,SRID=4326;POINT(-105.17639 40.84287),,0.2258809029877668,13.001805538429547,0.1152547290174661,0.17145904033304535,-0.09725035652149892,0.14492297883872168,13.809851601309024,0.06765493108572505,0.522245188446758,0.41616623287931775,0.150820138227552,-0.21016120658968798,0.14146774574207638,0.448020641885928,0.02617622563949235,-0.3030326304771949,151.8150727182864,149.789988564201,141.34652461879165,149.9402138172427,141.00646231760865,140.16508069770242,808.5678554704299,1102.9960577701897,1448.8858574830601,2293.425717489539,3512.7586012349893,2787.5996789215383
T-103,Mid Campbell Valley,2022-07-18,2022,July,325.0,364.27625,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),,0.2293491760343066,13.82527502473491,0.12430482145752657,0.17442414532267708,-0.08404362277568658,0.1516532157786589,14.401654801569485,0.07357556110881802,0.522004587648859,0.41582149842377386,0.14977114766948876,-0.20622346692189875,0.14792028164825186,0.47003655936483624,0.02991245463723043,-0.3144286592591616,149.4360266701112,147.92374645052962,138.8478762992454,148.6325868795563,138.66121858256946,137.64079208651341,836.2190177565393,1158.906005195155,1522.4074951106222,2427.142172441393,3686.5272232815846,2872.694769038981
T-103,Mid Campbell Valley,2022-07-18,2022,July,325.3333333,364.6498666,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),,0.2293491760343066,13.82527502473491,0.12430482145752657,0.17442414532267708,-0.08404362277568658,0.1516532157786589,14.401654801569485,0.07357556110881802,0.522004587648859,0.41582149842377386,0.14977114766948876,-0.20622346692189875,0.14792028164825186,0.47003655936483624,0.02991245463723043,-0.3144286592591616,149.4360266701112,147.92374645052962,138.8478762992454,148.6325868795563,138.66121858256946,137.64079208651341,836.2190177565393,1158.906005195155,1522.4074951106222,2427.142172441393,3686.5272232815846,2872.694769038981
T-106,Red Nose,2022-07-18,2022,July,480.0,538.008,40.87709,-105.23915,SRID=4326;POINT(-105.23915 40.87709),,0.23606765077615818,13.431581357911965,0.12201013515732685,0.1767247179959319,-0.0854594319919678,0.15229712792186634,14.500661000416388,0.07980717994161635,0.5156344520227054,0.42102826801116183,0.13342061846261838,-0.20530189488208678,0.1507273296845935,0.4512938098404573,0.028853209332020673,-0.3024651024207377,150.51545336761632,150.86874645760287,140.3315084491906,152.9605145067617,140.12030400470152,138.0120103437154,825.1113742570387,1129.0945907427263,1439.6329559981502,2330.266045730529,3535.763373056986,2767.0814343150532
T-107,Steamboat Rock North,2022-07-18,2022,July,171.0,191.66535,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),,0.2935181889122022,11.838386358637118,0.12153611876098082,0.1542489967620743,0.009767913439251109,0.18452667570591158,17.629338793407417,0.09836274257219679,0.5180379483405665,0.3925011106426188,0.14874402571920517,-0.11188241063210307,0.17579348119032373,0.400042861778462,0.052604798750112536,-0.2409526232997552,151.39258826493148,147.87340047772616,132.0734233548066,146.98494557174416,130.4777905630578,127.95856482019894,654.7913928384231,926.7089036765449,1273.5476955405616,2332.364321255725,2919.7307376470008,2286.9613017307056
T-107,Steamboat Rock North,2022-07-18,2022,July,170.6666667,191.2917334,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),,0.2935181889122022,11.838386358637118,0.12153611876098082,0.1542489967620743,0.009767913439251109,0.18452667570591158,17.629338793407417,0.09836274257219679,0.5180379483405665,0.3925011106426188,0.14874402571920517,-0.11188241063210307,0.17579348119032373,0.400042861778462,0.052604798750112536,-0.2409526232997552,151.39258826493148,147.87340047772616,132.0734233548066,146.98494557174416,130.4777905630578,127.95856482019894,654.7913928384231,926.7089036765449,1273.5476955405616,2332.364321255725,2919.7307376470008,2286.9613017307056
T-108,Steamboat Rock South,2022-07-18,2022,July,240.0,269.004,40.86003,-105.24036,SRID=4326;POINT(-105.24036 40.86003),,0.27053367572396525,15.588216835709428,0.1571962694177251,0.19978852294939498,-0.047258435055465,0.16384892594831046,15.745292787485608,0.09424469653756017,0.5312301157801687,0.4487752885715935,0.11241108009156658,-0.2028931985353571,0.1608940277613544,0.404374010836139,0.03620884800482318,-0.2711123682456074,150.25294594196032,153.45941640253656,139.16937524836425,157.924611170214,138.77967965221862,134.8242075095182,711.5859429342173,996.2501633652962,1238.5736636048432,2155.5678481529653,3253.90704765152,2370.3956891288412
T-109,CR80 North,2022-07-18,2022,July,160.0,179.336,40.85662,-105.1985,SRID=4326;POINT(-105.1985 40.85662),,0.2260583578012842,14.233198773722592,0.1275161477916641,0.1866884973873006,-0.10420045738573877,0.14852034555792143,14.115000500795142,0.07286056644067614,0.5322103887251344,0.4323268935587308,0.1448355763166463,-0.22869221804870057,0.14545532437442574,0.4729797516368287,0.026476849292639316,-0.3279089188188445,150.15658265244537,149.48444281761326,140.79661220637672,150.77124426290118,140.78293576772032,139.5802018344871,840.9681661411303,1162.7260116492523,1509.746216742422,2391.6609280980506,3806.259557235139,2945.7855395225038
