ID,Date,NDVI,NDVI_smooth,ID_simp,Year
1_AD_2023,2023-06-16,,0.6845932268559051,1_AD,2023
1_AD_2023,2023-06-17,,0.6766121474860954,1_AD,2023
1_AD_2023,2023-06-18,,0.6689577899827202,1_AD,2023
1_AD_2023,2023-06-19,,0.6616966846842387,1_AD,2023
1_AD_2023,2023-06-20,,0.6548937776603166,1_AD,2023
1_AD_2023,2023-06-21,,0.6486124307118262,1_AD,2023
1_AD_2023,2023-06-22,,0.6429144213708456,1_AD,2023
1_AD_2023,2023-06-23,,0.6378599429006604,1_AD,2023
1_AD_2023,2023-06-24,0.5822212457164898,0.6334800240296049,1_AD,2023
1_AD_2023,2023-06-25,,0.629838947448155,1_AD,2023
1_AD_2023,2023-06-26,,0.6269990393746716,1_AD,2023
1_AD_2023,2023-06-27,,0.6250206695553995,1_AD,2023
1_AD_2023,2023-06-28,0.6247477131428707,0.623962251264468,1_AD,2023
1_AD_2023,2023-06-29,,0.6238650114722667,1_AD,2023
1_AD_2023,2023-06-30,,0.6244008690651155,1_AD,2023
1_AD_2023,2023-07-01,,0.6255383090172506,1_AD,2023
1_AD_2023,2023-07-02,0.6300136353684315,0.6272395677324117,1_AD,2023
1_AD_2023,2023-07-03,0.6492175883272978,0.629460633043842,1_AD,2023
1_AD_2023,2023-07-04,,0.632223093091355,1_AD,2023
1_AD_2023,2023-07-05,,0.6354515309679724,1_AD,2023
1_AD_2023,2023-07-06,,0.6390652508166925,1_AD,2023
1_AD_2023,2023-07-07,,0.6429782778304909,1_AD,2023
1_AD_2023,2023-07-08,,0.6470993582523188,1_AD,2023
1_AD_2023,2023-07-09,,0.6515257779889013,1_AD,2023
1_AD_2023,2023-07-10,,0.656104720484776,1_AD,2023
1_AD_2023,2023-07-11,,0.6606807058702707,1_AD,2023
1_AD_2023,2023-07-12,,0.6650955909615037,1_AD,2023
1_AD_2023,2023-07-13,0.6603023280993711,0.6691885692603844,1_AD,2023
1_AD_2023,2023-07-14,,0.6726831943437228,1_AD,2023
1_AD_2023,2023-07-15,,0.6753447925942101,1_AD,2023
1_AD_2023,2023-07-16,,0.6777002526744169,1_AD,2023
1_AD_2023,2023-07-17,,0.6797751531799263,1_AD,2023
1_AD_2023,2023-07-18,0.6719635374405432,0.6815963409784874,1_AD,2023
1_AD_2023,2023-07-19,,0.6831919312100138,1_AD,2023
1_AD_2023,2023-07-20,,0.6846022256727564,1_AD,2023
1_AD_2023,2023-07-21,,0.6858603575023627,1_AD,2023
1_AD_2023,2023-07-22,,0.6870008435229897,1_AD,2023
1_AD_2023,2023-07-23,0.703089914279278,0.6882582495880541,1_AD,2023
1_AD_2023,2023-07-24,,0.6894823992039765,1_AD,2023
1_AD_2023,2023-07-25,,0.690650742993446,1_AD,2023
1_AD_2023,2023-07-26,,0.6917286045073423,1_AD,2023
1_AD_2023,2023-07-27,,0.6926841450151022,1_AD,2023
1_AD_2023,2023-07-28,0.7006424858352757,0.6934883635047191,1_AD,2023
1_AD_2023,2023-07-29,,0.6941150966827435,1_AD,2023
1_AD_2023,2023-07-30,,0.6945410189742829,1_AD,2023
1_AD_2023,2023-07-31,,0.6946394088445569,1_AD,2023
1_AD_2023,2023-08-01,,0.6944205723869565,1_AD,2023
1_AD_2023,2023-08-02,0.6865114166399655,0.6938962197605489,1_AD,2023
1_AD_2023,2023-08-03,0.670508263803867,0.6930255252935559,1_AD,2023
1_AD_2023,2023-08-04,,0.6918724124202653,1_AD,2023
1_AD_2023,2023-08-05,,0.6904742726439813,1_AD,2023
1_AD_2023,2023-08-06,,0.6888695458031793,1_AD,2023
1_AD_2023,2023-08-07,,0.6870977200715072,1_AD,2023
1_AD_2023,2023-08-08,,0.6853559490916133,1_AD,2023
1_AD_2023,2023-08-09,,0.6836640458851159,1_AD,2023
1_AD_2023,2023-08-10,,0.6820299610995209,1_AD,2023
