Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
60_2019,2018-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-02-15,0.2212846155291062,13.128414906252518,0.11341572761870095,0.1264533527309735,-0.02340828697101456,0.14346416038711018,13.662279031023253,0.07394076923076923,0.4506824083459042,0.34999912070926825,0.13975205221165182,-0.13526028164887946,0.13911683854777132,0.41814906846153854,0.03194428000000001,-0.23947095692307693,143.171614443854,145.51923089096735,137.74387006262708,149.97854825835472,139.34472174746838,139.42989683065596,769.0384615384615,1120.7307692307693,1427.0,2272.269230769231,2953.653846153846,2357.230769230769
60_2019,2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-05-06,0.370609085290092,10.934645275774256,0.1381062966095871,0.16346846666795137,0.10604734977677562,0.2615512583843726,24.724767085204533,0.20947338461538462,0.4557042654512712,0.39904382282245493,0.05993724124376934,-0.03140045322496237,0.26688758869017537,0.4762810173076924,0.09060240461538462,-0.2516421503846154,138.68370249785033,149.56535614764616,118.6582717849995,164.61014825671845,118.12853897545389,111.60753852842701,794.6538461538462,1211.423076923077,1394.3846153846155,3047.269230769231,3233.3076923076924,2461.8846153846152
60_2019,2019-05-14,0.4132268258388213,10.17372228550181,0.14629254693218738,0.18507797767219536,0.11738474212669078,0.2786498205664722,26.428224315433916,0.22556676923076927,0.4749046315791715,0.4399659299560297,0.03982090700042448,-0.027943977428353604,0.28506373790720324,0.4467046823076923,0.09505094923076925,-0.2431583476923077,139.3228914363574,154.45472340821627,118.81020609997174,174.06334863143422,118.13268843002719,110.85793555816954,709.3846153846154,1112.1538461538462,1229.6923076923076,2923.4615384615386,3094.3846153846152,2324.6153846153848
60_2019,2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-05-24,0.45349460811625,10.429272200124453,0.17179951753564773,0.19071266973450735,0.17534038397265947,0.2940839392605853,28.00577539740567,0.23546815384615385,0.4813978887338915,0.4544687183153033,0.032533235377867134,0.006325937397381451,0.2993356320114559,0.4069757949999999,0.10344969923076926,-0.21085584846153851,140.1039963417105,156.3067537415246,116.7590421167212,176.06842672004444,115.64922035255123,108.119118448557,616.2307692307693,985.4615384615385,1075.8846153846155,2809.0384615384614,2780.3846153846152,1991.0
60_2019,2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-06-03,0.45649406918908436,9.663401293973065,0.15723116529507733,0.18726907611503368,0.16497338853841298,0.29580451703767896,28.174451781015858,0.23907646153846154,0.47539358778978935,0.45479880297059594,0.026639402342842903,0.009890365830051125,0.3058899744558992,0.4104977196153846,0.10249948653846154,-0.21373536653846154,141.62848718604937,158.56120176738114,117.3638393552893,178.6527299140678,116.08906072252488,108.34651444651776,646.9615384615385,1002.0769230769231,1078.423076923077,2821.3846153846152,2780.6923076923076,2049.3846153846152
60_2019,2019-06-07,0.4604304282999848,9.158152464895421,0.15136521776254447,0.1747442084141307,0.18745715000358187,0.3056963141982546,29.040055520678223,0.2497495384615385,0.4633976181918766,0.43384744920474483,0.03160601422394509,0.039217982831361915,0.31069343784443,0.4169813288461539,0.11085621653846157,-0.20758676153846156,139.05270593606122,155.08241223256482,114.3985585340642,175.56588578681252,113.21937705170674,105.71842223871815,622.9230769230769,1009.8846153846154,1103.7307692307693,2939.769230769231,2733.269230769231,2046.6538461538462
60_2019,2019-06-08,0.4649274504491997,9.66442692788098,0.1614482732195507,0.19156892374579954,0.17399190116011695,0.304638239650401,28.978177882704554,0.24753923076923076,0.48226473335782905,0.4588809432176361,0.028768789505193383,0.01467804262171718,0.31325640639788765,0.41605856153846155,0.10811816153846156,-0.2160601596153846,140.79472757379014,157.55158899682758,115.67067694535773,177.83315949770252,114.36100674720305,106.85685051997288,633.0384615384615,999.1153846153846,1083.3076923076924,2893.5384615384614,2821.576923076923,2061.5
60_2019,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-06-28,0.39293327180510457,10.996211608732228,0.15097130172557882,0.1807429927222914,0.10279748786724173,0.2515615276140694,23.994158161889466,0.18406984615384617,0.49543043491136246,0.4343656512749189,0.06629459770818016,-0.0484991034958877,0.24955516799499622,0.41125772961538465,0.08205038692307694,-0.23013277076923078,142.96938640313434,152.92004110719355,122.72251891550576,165.48776436528257,121.73722204396,115.26194149049931,641.5,993.5,1168.9615384615386,2637.3076923076924,2911.8846153846152,2166.4615384615386
60_2019,2019-07-03,0.38547799989495946,12.415152159321831,0.16927337566974512,0.17903338811274866,0.11964756605963671,0.24109424544986374,23.069628457889483,0.173718,0.4862354164559926,0.42773015269784564,0.06381803076945079,-0.0503749242250852,0.23633787883577065,0.39477113307692313,0.0777440053846154,-0.2155975519230769,140.75497511567957,151.72797363529588,123.37826845154713,165.57345162416257,122.80269519535979,116.09069691532771,615.1153846153846,977.0384615384615,1141.0,2525.0,2798.5384615384614,2004.5
60_2019,2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-07-09,0.3629529855511783,11.365253278151403,0.14598491916747514,0.15544517499015556,0.11219801978586205,0.23787557846384363,22.6344338569274,0.16881,0.46839443885891213,0.39237541737724524,0.08198584811194874,-0.03404108503127979,0.23114565078140947,0.4237461953846155,0.07894710230769234,-0.22430652884615387,139.23133578463515,147.47322869690262,121.67178153363986,158.73952253955898,121.21174170327731,115.4166894427761,660.9230769230769,1056.0,1280.9615384615386,2696.9615384615386,2895.8076923076924,2183.1153846153848
60_2019,2019-07-13,0.33431263313558607,13.868347475604867,0.16665809658666147,0.16271993757181175,0.09902813053869862,0.21793701189260684,20.74886484825673,0.14394369230769233,0.4828665893494563,0.39352276382491,0.10125864975411368,-0.06861930352026947,0.20963839957825073,0.4260554761538462,0.07041790615384616,-0.2305814384615385,139.71676784317626,145.35601228532698,123.54025918484983,153.51195060650778,123.25031841345665,118.55885126924711,676.4230769230769,1061.7307692307693,1331.3461538461538,2623.0384615384614,3010.8846153846152,2166.6153846153848
60_2019,2019-07-18,0.30455705025961033,13.829964842370186,0.15268756349055318,0.15891735542438318,0.05660288741504665,0.2000207109560322,19.027639332265974,0.12305492307692309,0.48805493943679196,0.3894496025736726,0.11805600515815286,-0.09693559937540555,0.1917780587021508,0.44093867846153856,0.060710100384615405,-0.24855599153846158,140.85241285771158,144.44831162028737,126.38719456527214,150.5348399711568,126.2821028281413,122.73412592930718,717.1153846153846,1101.5384615384614,1413.423076923077,2605.846153846154,3165.923076923077,2340.576923076923
60_2019,2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-07-25,0.34168483631919444,16.941583155206892,0.21249197786600976,0.15520866337400993,0.18059212330147328,0.21765404349700818,20.765117634653095,0.1445727692307692,0.45824013806900205,0.3702147152903477,0.09541691141845286,-0.03300991658592885,0.20460384238579568,0.3881092142307692,0.07482466,-0.18796814192307693,134.62784347633624,142.16269801951938,120.75409644118068,153.2864340168229,121.09896618152331,115.82331494087443,580.5384615384615,994.0769230769231,1233.423076923077,2496.6923076923076,2668.153846153846,1740.8846153846155
60_2019,2019-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-08-12,0.34900808479238965,14.397294414344568,0.1789340264030051,0.1777300673706406,0.10154371571339092,0.2215259353302185,21.169956276237354,0.15157292307692308,0.4915585667609822,0.4155585594683301,0.085884374469236,-0.07852394859278945,0.2152341167811142,0.4064640792307693,0.07081192076923079,-0.2240082623076923,141.0126731001103,148.5702348082517,124.74014200758782,158.49245476545232,124.29286189068422,118.64181121387627,648.0769230769231,1009.6153846153846,1228.6923076923076,2518.6153846153848,2931.5,2049.3846153846152
60_2019,2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-08-26,0.3100964654546002,15.594778778916371,0.1760476863080183,0.1456933484068153,0.12217594376432617,0.2106510827822457,19.987189398549603,0.14103784615384615,0.4529498144666293,0.3585062529097156,0.10736838135780505,-0.054433482999721665,0.20301461228045983,0.44064530846153843,0.07127896961538463,-0.22115372500000005,137.03489994244234,141.63807853614148,121.71872466071207,149.2200298119058,121.69817311072585,117.32928971516478,728.4615384615385,1140.2692307692307,1430.9615384615386,2725.3076923076924,3011.153846153846,2117.923076923077
60_2019,2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2019,2019-09-11,0.33203483092262565,15.31132580955812,0.18275820142530524,0.16515149129189102,0.1104748894455624,0.2080782470083941,19.9135344162256,0.1400423076923077,0.47167312386215515,0.39580553687424513,0.08700476457838194,-0.07291006040174541,0.20074343617057086,0.3901586580769231,0.06534339230769233,-0.2077142696153846,139.58027037839923,147.57002824700683,126.18966940941085,158.18531538030234,126.23458279404687,120.62151946272031,633.0384615384615,999.5,1208.3846153846155,2407.1923076923076,2767.6923076923076,1921.6538461538462
60_2019,2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
