site,zone,season,sampling_start,sampling_end,sampling_totalDays,quadrats,A_FORB,A_GRASS,P_FORB,P_GRASS,P_LF-SU,P_S-SHR,P_SHRUB,P_ST-SU,UNK_FORB,UNK_GRASS,YUEL,pasture,UnitID,herb_kg_ha,Date,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,Year,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
JER Pasture 9,S,FALL,2015-10-26,2015-10-26,1,32,10.856009198170126,0.5537539115451705,7.822380451831909,39.10934229753104,0.0,4.916293440297075,77.52824096832943,0.0,0.0,0.0,43.0361,JP9,JP9S,583.4148585907825,2015-10-26,0.2111955237878436,9.860167035082194,0.0833805303338579,0.1058279746343201,-0.0444475285171467,0.1488682521474171,14.076923324075336,0.0519168607157702,0.4827443123312455,0.3298638627032708,0.2005771359005598,-0.1274117569166504,0.1339799053647252,0.4902297562652848,0.0387292536000536,-0.2894622373095278,140.2285949730988,136.32192976801167,131.4776715819554,136.2838150032436,132.46188003683758,134.8854386068566,754.342740355832,1203.432763050192,1738.9674710437312,2679.663826340693,3449.086505100236,2914.905514640993,2015,460.4563686659133,429.8185737418816,406.5689342242676,418.453634840959,432.0943038875055,394.2247751732924,429.5493408008573,336.86373277231945,277.5933084727888,2015.0
JER Pasture 9,S,SPRING,2015-04-21,2015-04-21,1,32,0.6468928028696365,0.0,1.5499346712722442,10.475571831248557,0.0,0.8416315086295271,33.42568732230783,0.0,0.0,0.0,15.804953125,JP9,JP9S,126.72399305390437,2015-04-21,0.1496133434091517,5.976541667846022,0.0385403917227275,0.075025215458653,-0.1347144617403131,0.112146916738004,10.575756205417225,0.0021893211340404,0.4786072780012127,0.3131809463973376,0.2394263560755181,-0.172299556460789,0.100403638138318,0.5634756114094264,0.0146909669541946,-0.3535772001517455,142.17784771921396,135.25007226890892,137.74729615684396,133.38605724247176,139.53115619056217,146.9614070425278,915.0859519658266,1406.6499307605209,2083.0002174868328,2830.916647093395,3983.3955577232814,3658.82619812689,2015,184.5969334013232,67.54572486996936,85.96539828941307,76.41499128665227,65.1946654681834,58.18743694960026,57.86962492975255,64.00321053762376,64.47592806495012,2015.0
CDRRC Pasture 3,E,FALL,2016-10-19,2016-10-21,3,32,1.536204838974402,1.6080975934798332,1.492815711835063,24.92020323801377,0.0,1.0931275115574026,27.31602889962312,0.0,0.0,0.0,0.0,CP3N,CP3NE,295.57321382303064,2016-10-20,0.1746749673029238,7.729307549537786,0.0582856640586041,0.0699477853288934,-0.0710235511675927,0.1318640891433515,12.435788331341008,0.0182116734996734,0.469292425826502,0.2967257764647976,0.2347826863306464,-0.1287699453760057,0.1174624075787184,0.5631283851246611,0.0299278805534374,-0.3292041290770355,139.82540112143593,132.495226556808,131.28862701235673,130.80370751523654,132.4515808796266,138.38776280364564,892.9619694576944,1395.7721033689636,2096.7013192363324,2982.5112579514907,3862.1975911275695,3436.6549322676274,2016,199.30201796423543,106.4088774444865,104.48043332271114,95.55654822007872,99.31842924787462,103.5629630449496,102.5821264663714,88.37634109309501,101.94534697680687,2016.0
CDRRC Pasture 3,E,SPRING,2016-04-20,2016-04-20,1,32,0.0802368402085959,0.0,0.2702057338000219,10.561695103338668,0.0,0.2417742485887636,22.83787439658749,0.0,0.0,0.0,0.0,CP3N,CP3NE,109.12137677347286,2016-04-20,0.1534773815135888,5.921695912874548,0.0420411414145202,0.0883070770561865,-0.1447656443101924,0.1101173718338805,10.393481249641292,0.0030007154823629,0.4919691589866004,0.3297237368295794,0.238107652723578,-0.1856659395355095,0.0988639201474263,0.5333845354411564,0.0121482272234581,-0.3467771339921364,144.52564855279192,137.60916749466853,140.40498111578947,135.644193643278,141.9651161730591,149.5481386673696,866.4860546524915,1311.893981448136,1942.601668861717,2646.7066321872844,3851.7007781835327,3541.0246349867903,2016,255.43979093339945,107.75256840215498,106.78850211157928,103.83467393791494,104.06139592516423,108.48795487296816,111.87030574078538,93.6351758158886,105.85055791894943,2016.0
CDRRC Pasture 3,G,FALL,2016-10-19,2016-10-19,1,32,0.5647558497558134,0.5428694701851082,0.4169539146221703,29.42292178088711,0.0,7.124858747391888,7.344674250187817,0.0,0.0,0.0,16.138525,CP3N,CP3NG,309.475010154502,2016-10-19,0.1724549032370353,7.830836142444197,0.0588521528098344,0.0654170312499617,-0.0635271462102177,0.1290755823631783,12.175804926476609,0.0215189232157459,0.4512683760744778,0.2881980440569127,0.2229932689265355,-0.1219167865990767,0.1157932497835213,0.554939593626885,0.0279192287432138,-0.3161068490268729,138.2283615951124,132.49060288205368,131.43866474841468,131.743247997174,133.08981899598518,138.58763806260038,905.3116171338884,1420.882491548792,2077.30071933688,2937.8574328833224,3750.557895238643,3334.080229482629,2016,232.20813607591091,152.6906906273417,169.11495310750658,154.50880232820808,155.0632671588866,158.94220064678225,173.02344066746173,156.18181497489635,157.3246075629823,2016.0
CDRRC Pasture 3,G,SPRING,2016-04-20,2016-04-20,1,32,0.0916892459464829,0.0,0.0037980988845641,19.201159016795337,0.0,2.438739396289108,3.4393412730964363,0.0,0.0,0.0,28.3035125,CP3N,CP3NG,192.96646361626384,2016-04-20,0.1478018762703091,6.497393299477452,0.0457825794332632,0.0778163382211476,-0.1281300085485651,0.1070565347661432,10.10352280105202,0.0045420003687011,0.4660459452391186,0.3126222734947929,0.2261067126093572,-0.1728814234337881,0.0969686520680466,0.540118675651063,0.0108258066636912,-0.3357849092732617,141.70387348003402,136.4190500375901,139.3745638086575,135.5721249775866,141.61124420221464,148.94780233138317,912.6793211995704,1388.552077319548,1997.5415584395369,2688.8218322132834,3808.6562447199967,3475.673624984444,2016,261.5364421470938,138.45588600368347,155.66091853478306,149.0798169122032,138.0306879644614,139.73987217761632,153.7996846974789,138.32151781007678,130.92235512078503,2016.0
CDRRC Pasture 3,S,FALL,2016-10-19,2016-10-19,1,32,0.194088829462715,0.2747103719241474,1.5326493936706806,19.818852456324134,0.0,16.384256738521387,44.64148165027038,0.0,0.0,0.0,7.243275000000001,CP3N,CP3NS,218.2030105138168,2016-10-19,0.1680582938852274,7.606918743729501,0.0564829017487601,0.0615327413032012,-0.0668811123841509,0.1273500465494767,12.009119446735978,0.0143556083716374,0.456360430211527,0.2850396975381248,0.2343938525295263,-0.1228983190784708,0.1131624098304337,0.564690317597341,0.0279615304828762,-0.3233229086443742,138.33902787291,131.57401233800368,131.0865364903297,130.30503346568918,132.64637602965792,138.96640148909705,903.892044046314,1426.8733162044553,2127.219399421117,2985.619381042205,3821.5026871339096,3412.881390098772,2016,202.6729781248188,103.67206885753276,115.07200602378232,108.0120591741692,107.83127866298284,111.70711158743951,123.774193628393,93.70886753900876,103.28643581407036,2016.0
CDRRC Pasture 3,S,SPRING,2016-04-20,2016-04-20,1,32,0.0960262404896574,0.0,0.2047812733650026,3.8318970012935663,0.0,8.276173952771988,47.112876546049925,0.0,0.0,0.0,10.19776875,CP3N,CP3NS,41.32704515148227,2016-04-20,0.1519806540351204,6.0199747811460025,0.0426295646267646,0.0712436047636956,-0.1204452087234687,0.1125738070576478,10.615073743014754,0.0008320065045048,0.4743816386037456,0.3066463402294067,0.2415732738817413,-0.1622351207998537,0.1002911646256703,0.5559940227493677,0.0156460968454637,-0.3440881777643745,141.5695619907564,134.64597109677476,137.0629722787798,132.99999173130522,138.86666248729406,146.7686620919527,898.6718880625791,1389.7713631571207,2068.9076907626804,2810.41653528332,3898.169960529931,3579.5119019051303,2016,211.01320361188607,82.70379391783361,85.77169765171843,91.19072069378316,80.22800756254985,83.83058351156747,96.93994175117952,90.1823225433312,123.44783774663745,2016.0
JER Pasture 12A,E,FALL,2016-10-25,2016-10-25,1,31,0.1656862297337394,0.1953681921627209,0.3998393780502736,27.84499910047397,0.0,0.2116178470735883,38.6041166350729,0.0,0.0,0.0,0.0,JP12A,JP12AE,286.058929004207,2016-10-25,0.1659278256832997,7.90925409350886,0.0585954060252675,0.0538555160727238,-0.0594727430111893,0.1285574708349217,12.138565925461783,0.0229867799416326,0.4327623744106521,0.278004026955041,0.2141987119338697,-0.1176413458683854,0.1158043786591175,0.5955401883316331,0.0268621249148955,-0.3310868034190491,135.33709702025817,130.92809613704844,129.88340067787848,131.38043318855503,132.24576107795502,137.63399993891272,988.016968429514,1575.9156544408108,2249.708998737036,3139.282204652618,3969.794308488138,3530.696400280469,2016,153.59491963088533,111.1381339597871,118.87860667810357,118.53807990759468,107.78916952828014,106.79816490073152,114.65398209958744,138.87556029812072,132.19472975245162,2016.0
JER Pasture 12A,E,SPRING,2016-04-19,2016-04-19,1,31,0.301462759424135,0.0,0.0965186307709302,14.4990896508565,0.0,0.1705961059665857,25.300761709680327,0.0,0.0,0.0,0.0,JP12A,JP12AE,148.97071041051566,2016-04-19,0.1401125321198504,4.857819625198148,0.0332709421857157,0.0577762018246455,-0.1287473177141785,0.1051225025730235,9.915372361514503,-0.0009911350233216,0.4496579773594246,0.2947097703189964,0.228564314518155,-0.1613150923726412,0.0944037966484697,0.5744829220061225,0.0092266762155332,-0.3494904256086744,139.18893268800517,134.46089024609728,138.06303260697484,134.30500435766473,140.9823744759706,149.10278545529536,961.611588041439,1503.6466948849557,2158.272788174883,2860.568173799236,3956.756610968588,3702.053125743208,2016,181.90227790531583,90.9105467854813,112.79766055883812,129.3721187738407,84.58962787928887,86.5735860701326,121.0012480322537,102.68041807837136,115.61855584027374,2016.0
JER Pasture 12A,G,FALL,2016-10-25,2016-10-25,1,32,0.4784620965120607,0.4114310513421936,1.014783858882116,45.9475550975702,0.0,0.3845779550886454,44.93225176439832,0.0,0.0080391314988771,0.0,11.750771875000002,JP12A,JP12AG,478.6027123580545,2016-10-25,0.1702774772793644,8.335738592804663,0.0624801911729339,0.0670467375240223,-0.062654554144351,0.1270087012842831,11.982941780282427,0.0237084380020256,0.4440668323942713,0.2886021211136269,0.2148271890359021,-0.124625841830523,0.1140126592791201,0.5529016042910088,0.0263282835379413,-0.3132866334212343,136.75713048100062,132.43599444226754,131.66263327101748,132.6838190592911,133.8439868678636,139.06963891883353,905.0876131842848,1442.522864438481,2070.0410610724857,2914.494371328948,3738.5439862322496,3298.6651953437818,2016,246.97774901652173,183.8201960285459,201.19718040747244,198.67277969860507,186.3127493123981,185.36276147249276,210.58405817969663,194.5724121256984,175.75880272063907,2016.0
JER Pasture 12A,G,SPRING,2016-04-19,2016-04-19,1,32,0.5447928458510582,0.0,0.2036496214184857,31.08187475549125,0.0,0.1508542208211995,57.4220480995798,0.0,0.0,0.0,8.582450000000001,JP12A,JP12AG,318.30317222760794,2016-04-19,0.1397675345651853,5.27747956622399,0.0362180172820075,0.0693818441087538,-0.1373516363294491,0.1013386665787213,9.563442216183528,0.0001391669613052,0.4560367707654388,0.3050083302482021,0.2252730799034543,-0.1727016142687289,0.0912584780902146,0.5421421042866269,0.0071526263922823,-0.3361751597624184,140.3396142679189,136.09202624369743,140.23166765542902,136.03217287943045,143.18755822672313,151.10816598672872,912.64201815747,1416.3726912765578,2020.0337937727008,2674.966425374808,3787.4423351785495,3522.703584569737,2016,253.78786403017577,130.91562840629425,163.2622686234668,181.7786054307838,143.7653945785788,145.82699619931503,192.92530123356192,158.91790203799994,181.76833485458465,2016.0
JER Pasture 12A,S,FALL,2016-10-25,2016-10-25,1,28,0.0,0.0,0.0,1.5409752450327432,0.0,0.0124969431167632,85.51409627831829,0.0,0.0,0.0,4.692,JP12A,JP12AS,15.409752450327431,2016-10-25,0.1428507284685503,8.395002612166687,0.0592767014259218,0.0162137481620532,-0.0373904892507233,0.1178846083832864,11.17207503659666,0.0164746410820982,0.3764547701556067,0.2360244457847643,0.2002638700993088,-0.0964481380154369,0.1086977530059146,0.6707841643506112,0.0198584867863618,-0.3396114137676441,130.14704012872264,126.97855979446123,126.9468522794586,129.02669807889933,130.68886993109362,136.79698177529636,1220.4076738123704,1926.1204068602567,2627.2252734491262,3501.162775323863,4248.901451769187,3773.243103231992,2016,76.79884841128529,37.7218424365833,44.8903821456597,24.85136918246068,50.16434458196407,46.591754600333246,38.06735711317021,46.681784248574125,26.027257576122228,2016.0
JER Pasture 12A,S,SPRING,2016-04-19,2016-04-19,1,27,0.0,0.0,0.0009140816653796,1.4210189384464125,0.0,0.1513055816618483,55.877690844500655,0.0,0.0,0.0,10.856766666666667,JP12A,JP12AS,14.219330201117922,2016-04-19,0.1361713286349782,5.734818304916983,0.0393160845407984,0.0318163294302696,-0.0969393077981355,0.1092196664249268,10.323938773574849,0.0010815665469279,0.4165902982295538,0.2669762261017804,0.2191052107773823,-0.1357475388202187,0.0993337218481916,0.6475393520102594,0.0113592302199674,-0.3664423502098944,135.13995179879714,130.816656586866,133.23794701205156,131.52666026043752,136.65386123537806,144.56773293852717,1130.137208408887,1771.1949223569395,2486.9789631816107,3269.922552873115,4296.591213911893,3971.8576969890937,2016,91.20331537431996,43.41046690027525,49.64819029971305,40.430498999401685,26.1584058349626,25.23448158228601,30.565517228269247,23.3433596958749,7.857893242108232,2016.0
JER Pasture 9,E,FALL,2016-10-24,2016-10-24,1,32,5.276771193830424,2.640636373155148,6.949921248193939,69.02853516983919,0.0,8.279029550119454,50.29437442995027,0.0,0.0,0.0,118.743415625,JP9,JP9E,838.9586398501871,2016-10-24,0.2248542609190633,10.558926919234304,0.091253203316873,0.1250646090073416,-0.0505586550577089,0.1479810950741834,14.06005907374101,0.0516270978690357,0.5086171180354071,0.3547360502420561,0.2003079530501484,-0.1411442335451082,0.1327383930023916,0.4387570211472262,0.0372628573157265,-0.2704894075765347,144.0083306149316,139.62380841710348,134.28377043076372,138.91763026939515,134.66530802041189,136.50254731387213,658.0047662427194,1037.6029585137435,1518.5657767638477,2398.1303428475435,3185.392355643105,2652.911813994053,2016,779.2255039289831,588.6654909027038,534.4675951366659,521.2665153190947,548.938782288053,547.9570477467565,567.2009308029579,618.2659790212613,515.5644221125432,2016.0
JER Pasture 9,E,SPRING,2016-04-18,2016-04-18,1,32,0.0525374589304445,0.0,0.3841451878497985,32.29328732977852,0.0,3.7968446895033545,61.78038710429677,0.0,0.0,0.0,71.09881250000001,JP9,JP9E,327.29969976558766,2016-04-18,0.1504831057747878,6.779026523201224,0.048096131543762,0.10936242630605,-0.1670849473034044,0.1005677649662034,9.53995125396295,0.0040715184088612,0.5040558212739682,0.352563057399256,0.2296562612710385,-0.2134466895986226,0.0915693194801564,0.4788249099798893,0.0063799029389698,-0.3246432844876288,148.36600438791575,141.81306250411362,145.49263733120858,139.56562924890093,146.88811023896022,154.07931407145577,806.4085399100978,1176.893533482359,1709.2961812312667,2314.3401496874526,3568.592900091967,3241.168872934635,2016,426.1233750667039,173.3971913140439,173.85104622879817,165.99772381813273,223.63488237762095,230.93937749029004,212.728350843856,213.5914914860229,148.74846958363662,2016.0
JER Pasture 9,G,FALL,2016-10-12,2016-10-14,3,32,7.085447354465904,6.312809210758251,16.56467570967148,138.08238902224338,0.0,0.0477622016777445,31.91487848418831,0.0,0.0,0.0,0.6647000000000001,JP9,JP9G,1680.4532129713905,2016-10-13,0.2729596796793652,10.533719254850704,0.1012854245737377,0.1416603663979772,-0.0185853090799601,0.1706690940530211,16.320909781680324,0.0879450131980696,0.4994624921305938,0.3800072177729517,0.1470117420986627,-0.1196494509833308,0.1577261969184412,0.4018947623679058,0.0452380657198989,-0.2441651063956015,144.18494716182505,145.2575905663926,133.62746819314614,148.42764131667045,133.79553808398646,131.6078042501096,616.6075895729113,971.178395253215,1308.6874850944782,2285.051590742442,2906.639079611835,2372.373351718898,2016,1096.0437319758796,1198.2911210365305,1272.710556935711,1179.8098830681404,1093.760379899795,1084.7701166419463,1182.0646513332192,956.9864343197167,1096.620055626425,2016.0
JER Pasture 9,G,SPRING,2016-04-19,2016-04-19,1,32,0.1757794210017809,0.0,0.8089640392859508,42.00852498065188,0.0,0.0,26.44363995728351,0.0,0.0,0.0,2.4877375,JP9,JP9G,429.9326844093961,2016-04-19,0.1508346778594981,6.745809273502792,0.0479276090224906,0.119992092167726,-0.1831270368168686,0.0960044313592426,9.15940848143564,0.0125275868700556,0.4978012318332065,0.3670957215861737,0.2033717129417349,-0.2290172258221767,0.0895604475140324,0.4488717652759501,0.0019774558226664,-0.3102704055039951,150.2924451106453,146.19062598552648,149.4456640018192,145.13199301571626,151.08466375320552,156.5744875547286,800.5174878143526,1135.5407641573772,1569.0617256355806,2125.706564945688,3385.2516183843886,3075.74311117105,2016,534.9835320852928,307.2918837929977,364.2107664268188,315.5588338036047,397.82821390614777,407.98284151477634,375.1150018988503,274.613225692184,292.58699686592644,2016.0
JER Pasture 9,S,FALL,2016-10-24,2016-10-24,1,32,7.251564190817879,1.3317492274561331,3.2671674710256604,31.592239810295315,0.0,5.408482610605665,85.3703631153481,0.0,0.0,0.0,9.25936875,JP9,JP9S,434.42720699594986,2016-10-24,0.2343747188216902,10.84691264165046,0.0959381687535604,0.1123669128664935,-0.0125421148277389,0.1664346125255754,15.717649208230974,0.0635962500334943,0.4974999857795485,0.3342336860829444,0.2033554630261406,-0.1083206344108288,0.1488503076837713,0.4913408161341757,0.050076988340728,-0.2856349916169566,140.68054071687885,135.30296437790304,127.60583869490522,134.37033379643142,127.78532955928854,129.39047447175085,721.5676975138812,1159.2044548456352,1725.041268790908,2779.671775797554,3454.118325866581,2849.35188905194,2016,459.3455087486556,443.4407930686221,384.13740725409735,402.2862613471119,378.1205256041764,376.9607030152459,372.6122457604433,465.0411408837847,439.01126140794446,2016.0
JER Pasture 9,S,SPRING,2016-04-18,2016-04-18,1,32,0.0523883490263289,0.0,0.1566394331032894,10.733894462738096,0.0,1.3411016399860003,65.66362902641465,0.0,0.0,0.0,12.784478125,JP9,JP9S,109.42922244867717,2016-04-18,0.1535286196922157,6.618769167732718,0.0472168419703408,0.0856089729876388,-0.1324575627856894,0.1107355850331404,10.450696084897578,0.0003787406825632,0.4913131230760675,0.3231623147282675,0.2444346611956772,-0.1785397200843476,0.0986353501373026,0.5341961800604897,0.0143790231573006,-0.341546934632508,143.696958800019,136.2455316272549,138.96343283927848,134.11241430275135,140.47722548027582,148.40548629489516,855.8895721133133,1309.104918155716,1963.7124310835457,2675.500713717608,3835.670690427684,3490.032590914294,2016,259.4440781148924,95.8396511155653,87.82716175429266,88.30779377035591,96.74993996144948,100.09088857932926,103.32449515211216,77.79179954592647,74.15894783570764,2016.0
CDRRC Pasture 3,E,FALL,2017-11-03,2017-11-03,1,31,5.597917338267627,0.8065803801841295,4.349990546154243,12.567594247656274,0.0,13.628619577931849,20.324757094681985,0.0,0.0,0.0,0.0,CP3N,CP3NE,233.2208251226228,2017-11-03,0.1732065842320568,9.524551508281622,0.0724374519129457,0.0660666598910288,-0.0466875847473255,0.1331656529111311,12.56270868229626,0.0121646954940418,0.4701472857199622,0.2860180931968154,0.2473296708380042,-0.1187151098123605,0.1173926887680832,0.5749863822169743,0.0345275568771175,-0.325476434981891,138.64801685341843,129.84299142598266,128.3677593793817,127.6119353046288,129.32453938543978,135.9489255745394,897.5278957055223,1412.7434502136628,2176.331394868623,3088.028720286788,3917.3376632107465,3388.020450061455,2017,180.57356441964689,60.419863901681246,53.81033791882096,49.946212338320976,51.6968014450407,45.65367584553588,53.073617800720186,67.84464260618671,73.61935515802952,2017.0
CDRRC Pasture 3,E,SPRING,2017-05-01,2017-05-01,1,26,19.01637119726761,0.0,2.5422936773640847,4.09752380050477,0.0,5.604676925758612,23.07383829948432,0.0,0.0,0.0,0.0,CP3N,CP3NE,256.5618867513647,2017-05-01,0.1945510816458655,7.114173965348559,0.0557857516461969,0.0605326405467309,-0.0454793981410413,0.1535383697296691,14.505935307072622,0.0395516509418785,0.4629976667369099,0.2898545725368006,0.2247458755669392,-0.1010087061667757,0.1366378299891052,0.6058663641563082,0.0437231616952332,-0.3428830818466638,137.76079118933646,130.92152096453628,126.20352231392695,129.79948888435007,127.1508574434606,131.26880259270925,929.2174422980788,1492.013635526292,2238.158760841756,3321.146889252109,4062.504020282231,3631.305531502216,2017,110.5017431215764,65.49364087279675,49.06358864993398,58.94480589558937,67.87088531158581,55.65605730240763,58.9534358667903,71.5356861860115,62.59816617712364,2017.0
CDRRC Pasture 3,G,FALL,2017-11-03,2017-11-03,1,31,6.086106807842088,0.3297118156606181,1.6014634477980132,19.187068846952187,0.0,47.79399606118509,1.803586484234433,0.0,0.0,0.0,21.300670967741937,CP3N,CP3NG,272.0435091825291,2017-11-03,0.1782997555354758,10.594376531006017,0.0820802184998911,0.0672112263351512,-0.0251811629498588,0.1354963957563504,12.781470845463945,0.0251273656296405,0.4490311844890003,0.2799428564998893,0.2262039538006491,-0.1070280435781252,0.1215888907221226,0.5594256018984323,0.0353120792678629,-0.3042874760543859,137.00964257010529,130.19322771806506,127.75686185572071,128.920815103299,128.99262051367165,134.25199789876797,914.7466836110972,1428.471022507036,2113.887254309828,3030.917100079801,3753.0250825052,3183.71323557517,2017,239.4859623924428,134.2724423466385,140.86946826659715,137.87542904207314,126.20318399741392,112.59333465656708,134.8842282035575,71.51112593823575,93.20856482744313,2017.0
CDRRC Pasture 3,G,SPRING,2017-05-01,2017-05-01,1,31,4.856903757005082,0.0,0.3302078131141451,9.240220364450638,0.0,22.98909436855956,3.645440086575916,0.0,0.0,0.0,11.41846129032258,CP3N,CP3NG,144.27331934569864,2017-05-01,0.1786109506276424,7.633394819430015,0.0580336965658099,0.0510945877151412,-0.047969916192532,0.142743043450656,13.49790180735474,0.0299540242839261,0.4455568208764061,0.2789965090346956,0.2227503046883823,-0.1057039029912876,0.1280861936463876,0.6256257830320915,0.0368877599576043,-0.3474336626109195,136.3150020372529,130.00992103396726,126.75799976337554,129.33474607757896,128.22988204237123,133.1279603312965,1007.0728649428564,1598.2834942706943,2349.215994190128,3370.740259963448,4161.715922825836,3703.767322487626,2017,96.70791735894888,47.58759019616043,34.68683719057911,40.98941379946915,43.25564094572045,36.479618586233535,36.89663450815975,48.16302577075292,64.80538136290387,2017.0
CDRRC Pasture 3,S,FALL,2017-11-03,2017-11-03,1,31,8.975761417378354,0.0053764516129032,1.303429551117729,1.9884047092982688,0.0,68.43408339599758,36.44591600545515,0.0,0.0,0.0,3.9503612903225807,CP3N,CP3NS,122.72972129407256,2017-11-03,0.1687840627809379,9.575150344899043,0.0721417317974333,0.0620185601871816,-0.0421560085446511,0.1281432733621752,12.08631012973482,0.0118188600867529,0.4559117040786193,0.2773878842824821,0.2414548783550023,-0.1139428889416595,0.1133906493363577,0.5593518761844334,0.0316243153935889,-0.310241317036732,137.66775554498815,129.87621687018927,129.05316521712578,128.12109759156175,130.36532790256314,137.0164279095433,893.2918813349318,1408.0003083401243,2131.6489431957325,2997.6770482250927,3765.903964809117,3259.2923754496987,2017,229.20533862708075,92.72035266493302,100.83481617866026,100.73140883114918,101.921151604747,93.0269636668713,112.90751449917416,76.37885984082602,95.90877568339808,2017.0
CDRRC Pasture 3,S,SPRING,2017-05-01,2017-05-01,1,31,7.962982606646244,0.0,1.4996903945159403,2.3727701164305537,0.0,32.06861109287151,43.5407243551064,0.0,0.0,0.0,4.47758064516129,CP3N,CP3NS,118.35443117592736,2017-05-01,0.2054894590041041,6.565214434318783,0.0524580289876756,0.0619759890211449,-0.035226155803412,0.1590319226890351,15.004023777238968,0.0499452660801315,0.4569842159403668,0.2878030218490916,0.2148922992432911,-0.0875225809270903,0.141400091912169,0.5782947239648687,0.0464780893634657,-0.3229465869004962,137.16406962829203,131.5118669501245,125.8537029879398,130.9943113748831,126.83824530485076,129.96418689063168,874.8211651929106,1429.1584966833116,2120.604914238917,3216.513992147293,3832.587992359929,3450.5160501444743,2017,150.99017391945816,124.95004589238016,132.64113973314457,145.43422460776395,171.13823876819782,147.75652436549058,167.5134641355213,129.74391504043084,96.6065730585222,2017.0
JER Pasture 12A,E,FALL,2017-10-12,2017-10-12,1,32,8.074313890334922,0.9255964062419004,5.6737367201543965,62.38038394342109,0.0,2.026605639528533,61.86642312525197,0.0,0.0,0.0,0.0,JP12A,JP12AE,770.5403096015231,2017-10-12,0.2177894894014002,10.604525344655023,0.090799606915525,0.071170910615156,0.0203824953902136,0.17031089042127,16.081997223264324,0.0734114798793508,0.433475563305802,0.2839280324451725,0.1872470933710905,-0.0705825283083828,0.1551369359800332,0.5866169497615863,0.0546031766467732,-0.3038629684778867,133.26992848188763,129.9251182754039,121.33781476160188,131.17106140425562,122.53006746842844,123.85040418897364,938.4579783493944,1521.6191728937215,2148.504454722304,3337.4321203098725,3842.59751041204,3206.566119143088,2017,164.77455342398986,194.43913463761535,155.39587103190615,195.1369072435896,195.2772316454254,186.12771020386825,191.7795196348197,151.79935461135534,106.95315244760982,2017.0
JER Pasture 12A,E,SPRING,2017-04-20,2017-04-20,1,32,2.580972520274198,0.0013470903095671,0.4634825288677391,10.784168067632164,0.0,0.5801607836982059,39.24119225912958,0.0,0.0,0.0,0.0,JP12A,JP12AE,138.2997020708367,2017-04-20,0.1816837382173332,6.446366922222212,0.049041935931256,0.0487635992760296,-0.0517322896553537,0.1438473146240268,13.586333283512683,0.0410076594369073,0.4292574236905495,0.2771276003083902,0.2038983684723261,-0.1005196453395556,0.1300984314167426,0.6150607234912894,0.0348349128860744,-0.339762804487281,134.96363455845915,131.13156979620655,127.64305653546823,132.0409443570027,129.72017328905534,133.52383228333363,1002.7210422594997,1616.350792529006,2291.715173263904,3308.1353318163447,4045.464572926024,3667.93564115016,2017,112.68757689262875,109.07148150517172,97.82910650567734,110.09322635104115,119.01466532498496,111.15102094271008,114.06229292274286,116.18999282275868,86.24929137961465,2017.0
JER Pasture 12A,G,FALL,2017-10-12,2017-10-12,1,32,1.2653282217498711,0.4710843737030655,8.62631797378546,54.07831373582198,0.0,3.62468719344454,44.42464160546234,0.0,0.0,0.0,12.07945625,JP12A,JP12AG,644.4104430506037,2017-10-12,0.2262695058028298,12.620297326290205,0.1122709824064164,0.0856729293473434,0.0434278132788904,0.1699424617546093,16.03386416719155,0.0710882940869434,0.4462403113962238,0.290847839177285,0.1911778166179512,-0.0691926379525573,0.1525658370438574,0.5372659732328792,0.0562331568204797,-0.2760390947220421,133.40109524525775,129.96502245484191,121.44775547201029,131.00626939005866,122.49367886069795,123.75729233589018,826.6446040633291,1368.8277879580082,1963.42675386656,3101.2443425379306,3563.026260373626,2850.659686748063,2017,324.2411210123662,336.1514512294885,320.34944994404844,321.4513002141169,298.4514643529277,320.0159906305301,329.1328530816865,414.101533152822,163.1833915879645,2017.0
JER Pasture 12A,G,SPRING,2017-04-20,2017-04-20,1,32,3.4009712540250887,0.0,2.0766532963010995,23.44021324924852,0.0,0.7712501142538324,50.097367595226416,0.0,0.0,0.0,11.672175,JP12A,JP12AG,289.17837799574704,2017-04-20,0.1704170934306947,6.912003485852342,0.0514254805268291,0.0518132143992168,-0.0630435580102108,0.1331209052248455,12.56455470577511,0.0296652745796485,0.4306127709146835,0.279027093158638,0.2083467411984255,-0.1140999078337559,0.1201924795366645,0.6030684865300717,0.0282590915688231,-0.3372681102629428,135.19792569383245,131.3729621000456,129.68609858162148,132.23111227734498,132.08610004153977,136.82124877232278,994.7755282290444,1595.9085624368613,2261.2223039210667,3187.987708443184,4007.200106106789,3615.723783635636,2017,136.3714523091963,117.86182713879067,117.56374367086396,123.60478665614342,119.56034403928363,119.56191046641862,121.5455905150028,159.35017561748347,114.1711122609533,2017.0
