Pasture,Date_mean,Treatment,Year,ID,Season,Low,Biomass_kg_ha,long,lat,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
D,2018-12-10,SN,2018,45.333333333333336,12.0,,3030.222222222222,-81.22008033333333,27.176239,0.6008545984504933,12.029622505742497,0.31868202642060317,0.2566750085565391,0.35266384599502937,0.34212084917867613,33.23902039947968,0.24460759592049242,0.6502638188446371,0.5754015170398193,0.05316619847401419,0.0389610557603554,0.3248113223311543,0.2979275718600007,0.12967376287004245,-0.1578826982519938,151.66453956365845,158.69948249165358,111.74280877728091,166.33000371280195,108.39914970024927,101.17257059412198,261.79826075734263,481.04380487656806,611.4724835132852,2451.434079262037,2272.4552099848784,1175.4737623241626,4512.016883878615,6674.92982124222,4646.13340565582,4449.252466559392,4626.689841607987,5257.726831882892,4960.671809770224,4811.35083333333,4107.50936812483,kfold2
D,2019-05-02,SN,2019,45.75,5.0,,3335.0,-81.220102125,27.17617825,0.5960463905654712,11.532593006850213,0.3010155961476241,0.3046815492740141,0.2985765828193956,0.38605454459947136,36.76023539041858,0.3179956910219241,0.6224947606634806,0.5977581224656313,0.02001212736825375,-0.00080688979287505,0.3856929006718635,0.3857210933390113,0.1533969903706966,-0.21862352866477355,143.41506265067468,159.94445676679663,105.8532354786896,179.55103496382134,103.33759369933158,96.02403740897128,387.7879015990936,704.7759044144992,762.1217741754931,3032.5498762910433,3029.6138597748673,1634.84898919223,1110.359459298636,2228.164088304598,2206.354906631724,2205.1948560419096,1901.7551819049463,2068.9629055679375,2192.440184555763,2004.8346111111107,2142.629968761256,kfold2
D,2019-09-13,SN,2019,45.333333333333336,9.0,,4072.8888888888887,-81.22008033333333,27.176239,0.7923117871507377,6.695640559546696,0.4059266118948866,0.2571418486259127,0.6090959183562809,0.4778805167948161,46.01062460046993,0.40289333649665204,0.5870987080918169,0.6645088245193148,-0.03344296919960933,0.27021930274729683,0.4851435547224703,0.28733419195824067,0.19744844354207858,-0.09503939868334882,142.27105703819862,169.97020191687477,95.58612105265769,198.72839144431447,92.54953511515028,84.59252109642027,178.6310279371031,451.38453239531566,347.9149842912655,3033.693366183073,1747.458778384214,735.6673503667332,2016.936484156985,3611.4035423693745,3816.2081403070065,4092.4336273824197,3877.6120725333185,3669.2169234243283,3942.47552680024,4281.10166666667,4062.24601433145,kfold2
D,2019-12-20,SN,2019,45.333333333333336,12.0,,2041.3333333333333,-81.22008033333333,27.176239,0.6706725542841664,10.493980828695605,0.3625022411310349,0.24538931608857042,0.4734989382114464,0.38191458540384393,37.10155541371608,0.28317838037659526,0.6423584742088149,0.5891874831931712,0.03127272345384782,0.13470226835092836,0.36648734313692394,0.27942336939556317,0.14953501914513745,-0.12349484623758948,150.5105937769802,161.00169103288337,106.15528445343284,172.01914255779946,102.65338499039984,95.14824304192949,211.9578613599353,427.201671800183,507.2270417780845,2560.4377229805013,1959.0685538336681,916.8376764495165,5608.758474903687,8002.316478471975,5019.158131043146,5148.68882353127,5244.714833982525,6375.78673006469,5470.277419797559,4282.65972222222,3785.725318158782,kfold2
D,2020-03-23,SN,2020,45.333333333333336,3.0,,2512.8888888888887,-81.22003333333333,27.176233333333332,0.5908975655800572,11.107134142592999,0.2775563583589337,0.2680363932066938,0.2708287681868099,0.3338416582067609,32.531325469266015,0.24880878335921056,0.6270658248441937,0.5949814269516819,0.024746568472916144,-0.005770099437591121,0.32740532126381444,0.31152066018055236,0.12117657958435589,-0.1791121523209749,152.00021923511648,164.4204200253994,115.74138764522033,176.94129993998502,112.63865262983602,104.38708982345571,329.72126865937565,556.0489413231057,625.6078985690657,2428.802208913374,2437.3599795429636,1368.8536165884677,2432.497784555097,2904.204824179696,2616.54892621304,3056.2293682526606,2654.765472859527,2630.019531088756,3275.602668153343,3537.8358333333367,3524.4342233305515,kfold2
D,2020-06-08,SN,2020,45.333333333333336,6.0,40.111111111111114,1938.6666666666667,-81.22003333333333,27.176233333333332,0.666346184659639,9.60015097478492,0.32156938938681406,0.26485406637356596,0.41247357484754027,0.4002045733796169,38.521197962247946,0.3247470443804958,0.5872383343856382,0.6072844135137061,-0.006888333451742167,0.11106618981744164,0.3981215601428533,0.3173687755907269,0.15612113277164674,-0.1493574686312368,142.3157236577515,164.42396936330158,105.05641619009307,188.98550913152687,102.43083264097858,94.22672409453857,281.8741946594392,579.1386053906733,556.2451227547796,2786.631658097116,2242.64589611371,1162.038242065507,1955.8042942738705,2726.497408369309,2484.575765749753,2503.33291718184,2605.5978922581685,2437.555725085772,2805.734979397056,2964.5524999999993,3269.138189343397,kfold2
D,2020-08-11,SN,2020,45.333333333333336,8.0,57.77777777777778,2808.0,-81.22003333333333,27.176233333333332,0.7911074840925042,6.8065189791442675,0.4098253119824871,0.2647484537507681,0.6143902520417933,0.4940432310353892,47.273759066097796,0.42398170665577606,0.5839313007249981,0.6604175781747025,-0.0333710887464538,0.273154558495879,0.4979564818609535,0.30378959055610316,0.20855864770905055,-0.09932661459752976,138.26891791836204,167.13469011450462,92.40773618556985,199.06559408135342,89.64560741153055,82.01622174850526,169.64959957021972,482.5778913424981,377.16532236515746,3207.285779971483,1842.71081367414,769.7301632682688,1642.2963981493085,3576.858698870183,3732.8517216791856,3599.6553896599535,3710.6693907149597,3401.937109886685,3729.654640856038,4184.908055555559,3960.028508868276,kfold2
D,2020-10-13,SN,2020,40.5,10.0,65.75,4087.0,-81.21996250000001,27.1762625,0.7149307613534742,9.133365379277926,0.37979789560960703,0.25033537876630624,0.5305287882576347,0.4235411815580523,40.864774511037076,0.3401939964358074,0.5927699821230765,0.6075859189692681,-0.006682921076656263,0.19062094591922427,0.41529261537593076,0.2907151707053762,0.17032111404643074,-0.11355755391984354,142.0507367114345,163.21478748323875,100.84423084226472,186.7592828354899,97.98096816256125,89.99521999136483,202.6388674576292,485.1684229190768,464.5385908385426,2804.6479146666265,1915.5885233498007,863.3530877056777,3054.041366199738,4579.275253312481,3798.129895296342,3628.299927623072,3589.672327189967,4170.669260310033,4068.4437889527317,3845.9433333333336,3393.366692104256,kfold2
D,2020-12-08,SN,2020,45.333333333333336,12.0,49.0,3673.3333333333335,-81.22003333333333,27.176233333333332,0.7073141055156406,9.096215915322142,0.3616913693017498,0.25671224636986384,0.4957375707707155,0.41561992645775914,40.15044289284889,0.3221711135801515,0.6422469158022683,0.6150377730664817,0.015007497575705889,0.16364879026082227,0.40410161651297344,0.289106596986078,0.16662012585170213,-0.12339364749772269,148.27395498448547,162.84663874102662,102.30672816910743,178.09834917840652,98.95197513394851,91.44798098594102,196.47502962426157,430.2228811945471,471.2492146985856,2752.9938091901245,1977.6697282635105,926.6331400033907,3741.0411018944083,5850.203190678722,4487.7414827324355,4628.20898411879,4450.944807598984,4730.454513393794,4787.689236295445,3859.7697222222264,3595.365454924286,kfold2
D,2021-03-08,SN,2021,45.333333333333336,3.0,34.666666666666664,2122.6666666666665,-81.22003333333333,27.176233333333332,0.5742739663055995,11.083724666110221,0.2718098605578672,0.2564390635275689,0.2627391346820478,0.32126366928262845,31.35927885342609,0.23602034991202686,0.6284168685259734,0.5822876850570395,0.04039076253458537,-0.007576243893348122,0.309529049480214,0.2977048648896577,0.1166896779177778,-0.16969017149372922,150.47790897255473,162.1180281671265,117.30633781338263,174.9484621756031,114.50677976882756,106.97194501787966,289.5987879620324,528.4749270774931,607.5099767161171,2332.1614882137023,2312.0279844396628,1308.657307758106,2832.433983653156,3234.4640908542888,2767.492175079881,3529.9920923179943,2960.746787420392,2671.2183095230566,3587.3145807193023,4106.90583333334,3847.342243551455,kfold2
D,2021-06-14,SN,2021,45.333333333333336,6.0,45.55555555555556,3161.777777777778,-81.22003333333333,27.176233333333332,0.6673244516835442,10.059071042044849,0.3419673149780621,0.2885638109063695,0.4054488589850575,0.4020792495255793,38.68424958964092,0.3249811123929124,0.6179527376473885,0.6244377716176112,-0.0029868124205485003,0.07595263367539737,0.3971673019229713,0.32387489809721387,0.15757250110900753,-0.16251364430509296,142.57671810248095,163.5061262124954,104.65439985068954,187.22061429373423,101.99828358074893,93.90282506838096,270.5622294720333,568.3586558087368,558.8775911218692,2805.4197182174325,2413.4711886437694,1189.1695506255662,1942.0830100184708,2823.330851697196,2855.58288461258,2610.302384269812,2537.0339239670693,2708.528372465085,2968.468563263971,2497.9587301587294,2935.0723907091347,kfold2
D,2021-08-11,SN,2021,46.375,8.0,47.25,4169.0,-81.2202375,27.1763875,0.7340782863765555,8.375484289783637,0.3762713220370284,0.2668386474945167,0.513314211521714,0.42733747444827985,41.358556257819195,0.3432179970072731,0.6137774314383266,0.6447875513305321,-0.015946630326103113,0.17038035343305835,0.42216535589313425,0.28638017940286176,0.16886128245445137,-0.1199746157613799,143.59431384221983,166.50146151926873,101.89103146776603,191.03731124318554,98.91217186333196,90.6506805084241,196.81750175316378,467.12629611567013,421.6982610006753,2755.9428688432727,1954.2239631728082,884.6217022174085,2702.8174063256756,3665.384425301661,3624.93291906316,3288.146548174985,3264.5422726682914,3359.1040710251355,3724.230747957684,3992.8311111111143,3353.969391557214,kfold2
D,2021-08-13,SN,2021,37.0,8.0,93.0,4588.0,-81.2184,27.175,0.7733756087273732,7.332324415704379,0.4024457521307878,0.2762316849720926,0.5775821988425945,0.478520610761199,45.82975365215385,0.4070958188539788,0.5937280209076125,0.66200154685148,-0.0324405107761092,0.2281066705937035,0.4830140583627464,0.3059096182957312,0.1984411317825728,-0.1114698296182706,139.1734301696689,167.68073033376186,94.69248175185584,198.9589816520269,91.90691481025392,84.07947914083628,192.6785754499457,499.5595146068266,398.1182265650501,3115.2777954502003,1957.628609929214,833.9141787016482,1672.6327447532788,3222.5197829851886,3461.912571708497,3314.2058174129843,3239.6380458425638,3290.2828321388743,3497.661674556969,3725.955555555559,3504.510434611331,kfold2
D,2021-10-16,SN,2021,38.0,12.0,103.66666666666667,10866.666666666666,-81.21916666666668,27.175466666666665,0.74973832940458,8.130918609779412,0.3951037335229665,0.26711171562210617,0.547455396327193,0.44152433292798693,42.62080674056296,0.3529184446029338,0.6312887081968647,0.6502161759341393,-0.0093088523497643,0.1940463685523286,0.43805274078776707,0.2854892569141416,0.1772801691852773,-0.11371849051814037,146.6880702384768,166.8904143703601,99.71649173574957,187.80659589175283,96.39495162388461,88.53383152279126,191.55381627646705,432.00742551550866,405.9430583727141,2828.5291925995048,1911.2919189868,829.0937322572566,3034.647357842221,4630.888716562279,4278.516495280554,4522.5283327354755,4108.913309170339,4521.499015369202,4502.393557366028,4193.25555555556,3451.1028958847314,kfold2
D,2021-12-10,SN,2021,49.0,12.0,43.833333333333336,5160.666666666667,-81.22046666666667,27.176616666666664,0.6858151588542434,9.545499225092364,0.3429912570771772,0.2443626689375347,0.4487835653487972,0.37158372964762726,36.467257885038684,0.2728732075993423,0.6423763889607104,0.6134661638299123,0.017246148327966667,0.12534007405617795,0.358210028707352,0.2609840556627073,0.13958444451213,-0.12112038063763453,152.29651786021515,165.22055027023194,109.80175596681026,178.15886760560716,106.22203784671308,98.00953365105534,201.57331483112793,402.57193473494027,443.5325756071638,2382.859433769728,1854.6797529974401,906.9073704528347,5447.130494694705,6042.9846094696195,4738.364568561946,4629.564367866901,4646.960388199781,4558.804130579951,5001.604160057409,4118.614166666664,3837.979635350066,kfold2
D,2022-04-06,SN,2022,45.333333333333336,4.0,39.666666666666664,4481.333333333333,-81.22003333333333,27.176233333333332,0.4773251599155068,8.596512491884054,0.202711355910235,0.2294587401365824,0.10861977991068282,0.2535194640780739,25.085259672916752,0.1851993660727329,0.5870897132169821,0.5539648794186718,0.030291211065205055,-0.0932681389307708,0.24551549138216375,0.28069407796543017,0.08399716221410836,-0.17566720232395552,156.12520245284983,166.7623838381365,131.82491258009654,178.26597942325037,129.64486079024874,122.25224892464712,350.07704463500477,560.1225010169014,622.1745525324371,1975.5043171793575,2224.05180771068,1432.4840098659963,2096.956976701407,1589.3781196178566,740.4743081787295,3075.1142355760044,1404.2830826730353,1110.8075437368816,1857.105443606949,2841.173571428573,2588.8848762515936,kfold2
D,2022-06-27,SN,2022,45.333333333333336,6.0,37.77777777777778,4906.222222222223,-81.22003333333333,27.176233333333332,0.655658501808698,9.972326828300018,0.31274257352557,0.27671121253633835,0.3796187206145177,0.3957795293015457,38.064337627046044,0.3240132556612481,0.590944094081982,0.6144356213664358,-0.009339658763752487,0.07968192373872808,0.4014677188168206,0.32521234545627986,0.1527338282791294,-0.16137845853470706,144.16147879115692,166.7942038319738,106.35942501956251,190.9071009028662,103.6245706908237,95.2865758346088,320.13411592550165,603.331453725256,569.3317224031712,2782.5907333406917,2363.530425898399,1239.7036374433105,1684.0603346106047,2252.602678374483,2326.231830313872,2241.3979331358746,2492.967262586079,2455.349697001832,2695.4264051940445,2720.436071428572,2793.4047627151563,kfold2
D,2022-08-08,SN,2022,45.333333333333336,8.0,59.888888888888886,6914.666666666667,-81.22003333333333,27.176233333333332,0.7534500085184441,7.55924222712183,0.3670360834309305,0.2608626653408465,0.5433333161469841,0.46435309547996095,44.52178710138782,0.39802535478966533,0.5589929500967286,0.6431299561424945,-0.03664700787632528,0.22573546863083882,0.4727303680969507,0.3062051881294246,0.19026903027978775,-0.11177648410360971,138.4806528564334,168.5576109918176,96.92799286392967,201.13907636620695,94.29325649082054,86.13304450509774,221.87998211745105,538.9169148012087,420.85093007525415,3057.011077105924,1919.2935375160102,892.5086127365414,1548.2413389669082,2698.5167235246104,2849.633060953077,2502.5287525000062,2921.4474217427883,2676.69253644164,2948.506334380023,3398.060388888887,3286.117911011925,kfold2
D,2022-10-18,SN,2022,47.57142857142857,10.0,75.71428571428571,5537.714285714285,-81.22037142857143,27.17647142857143,0.7367533558480982,8.377249027562453,0.3825482183300203,0.24842827159646105,0.5502317283527207,0.43438015036541655,41.93096137756017,0.34810847132202166,0.601484114493417,0.6220364145879324,-0.009732681584753086,0.21320609554405814,0.42807638280821364,0.28380132274684117,0.17471551581652506,-0.10632927112708634,143.78764273356884,165.02468963938287,99.96478185879721,187.70252724853756,96.89338353249636,88.9375363154821,191.0499446624926,454.00017672139404,426.6812578328357,2814.5057021064927,1826.710044589212,816.4905860062681,3134.8075324030015,4723.6211957655705,3997.3081501270726,4180.2473505480375,3940.797922419592,4192.392041663375,4238.851604991068,4007.2675000000013,3465.972081176493,kfold2
D,2022-10-19,SN,2022,37.5,10.0,94.5,5502.0,-81.21885,27.1754,0.78253877506744,6.8564388933817835,0.3919678844378971,0.21708013595758485,0.6337243035144475,0.46472340121022526,44.803502714985555,0.37680033544532254,0.5762276071460848,0.6162346054844793,-0.0155477934677581,0.32218553119574,0.4632103077636725,0.26950464957231585,0.19105845046206954,-0.07578976814431665,145.28679223295674,167.223039956552,96.19399900359768,189.59652527967552,92.87476903331245,85.17276003159108,161.62782025140444,402.7366868965048,356.5660555041454,2923.2168676438296,1499.45391552306,655.4612316544235,3350.2474294733506,5679.0754166575125,4628.65513287244,6452.443148893146,5217.335974261183,4790.519068013296,4775.158535908859,4175.59788888889,3517.1487731455795,kfold2
D,2022-12-20,SN,2022,45.857142857142854,12.0,55.857142857142854,5142.857142857143,-81.21968571428572,27.176157142857143,0.684469995534144,9.858147650251167,0.3571184415561433,0.23688884074219801,0.4887024921640368,0.38744546932026847,37.68334053435016,0.29349598415771855,0.6125313204366835,0.5891045109974414,0.013660563067675087,0.15985328505489044,0.3737755113713315,0.27361502418511113,0.15064379283756682,-0.11438996495976728,147.2517496566177,162.45967079156395,105.8870036478982,178.55020597847513,102.66338800065951,94.66588519166274,205.50198811431957,443.38024792280623,477.7916403271512,2553.237205416015,1850.6084385068548,876.8259689859278,4896.262465949755,6323.000796969149,4387.66009208098,4385.051060880338,4295.666221893828,4943.593630614648,4738.5934207367745,4046.782222222222,3597.2432808654576,kfold2
D,2022-12-22,SN,2022,43.5,12.0,77.0,8594.0,-81.22125,27.1765,0.6774901331909311,10.010980125333091,0.35165051061267893,0.2543391650784378,0.451111791529923,0.38224200462299074,37.19901548077808,0.28706854757219025,0.6376113248799431,0.6078073621514051,0.0182467937608013,0.11860231475562134,0.37004911110675753,0.2789900799425825,0.1470201046511311,-0.12903853227247175,149.92794156645448,163.50433560603344,107.31720001442608,177.56090448314302,103.91524095124205,95.98330223936674,218.859478972783,440.0451648054151,485.5203268310029,2528.3166660544885,1992.3431745534654,955.7142600597629,4484.880413387913,5748.423451081575,4425.277274810961,4379.380848144544,4364.37563552601,4830.581079060222,4793.850190942961,4141.6608333333315,3564.83830553367,kfold2
D,2023-01-31,SN,2023,45.333333333333336,2.0,77.33333333333333,4403.555555555556,-81.22003333333333,27.176233333333332,0.6116334424500321,11.986907908565984,0.3306089812625944,0.2575132050451401,0.375733513592033,0.349990214680877,33.96938443001724,0.253419129982895,0.6468451322234844,0.578713182151758,0.047748100754066734,0.05211573709152101,0.33242650501695853,0.29690976940972236,0.1339250563613922,-0.1525220661303164,150.0852158766508,158.5412974828594,110.3631965336522,167.7659434480255,107.10827036543611,99.80783625877127,251.9102880818105,481.2514693934257,599.0396893977068,2486.4986637280044,2239.3194589739387,1127.0354104008882,4569.843356804817,6725.896497481175,4719.527328663783,4275.012155019248,4647.684932179097,5450.554105757381,4965.055046167839,4309.616944444445,3941.8930377762345,kfold2
D,2023-04-11,SN,2023,45.333333333333336,4.0,59.0,4730.666666666667,-81.22003333333333,27.176233333333332,0.5280394926144638,13.931328703331404,0.2915652040778698,0.27631680489337873,0.23454057193688627,0.30721784102985666,29.724209251706263,0.2213212377941176,0.6297357645233006,0.5707789293103112,0.05216630412586467,-0.060983338132731796,0.2946679036835753,0.33349080402007863,0.11030370224827402,-0.2023213358361279,148.55077809835615,158.08697408292207,117.04950028031173,168.6639144203374,114.40668298842846,106.93800558482512,361.10982367068004,621.2405278002992,747.4883253473984,2421.2098129270175,2734.41619382853,1500.9151901440152,2511.2338364732027,3591.504937006112,3529.0127761871004,3509.1785687475444,3169.5358916346754,3520.1858646902856,3590.8008695694325,4025.7495634920615,3033.068114059192,kfold2
D,2023-06-06,SN,2023,52.0,6.0,44.5,5431.0,-81.220375,27.176000000000002,0.6812582484149171,9.753624768890125,0.3461944462657939,0.27717892076721595,0.43384993209197803,0.4044256794384366,38.99852477111527,0.32518105117242396,0.6084070466050382,0.6213301975371502,-0.007721335329710425,0.1041980884304557,0.3969613641963286,0.3107609333852289,0.1580171687776064,-0.14826484203485535,141.64518337115544,163.5190357182513,104.23978068980688,188.48962329711924,101.62038818087197,93.35372814504133,244.96742400432476,546.0193230388347,524.6154432073073,2759.6296509760978,2253.550082075387,1096.0384520851649,2206.2801484408164,3028.115430081835,3000.9583959245347,2604.022244376717,2698.9944332157834,2746.422415823802,3081.5410128590893,3244.6313492063464,3124.6694675810454,kfold2
D,2023-06-07,SN,2023,40.0,6.0,43.0,3270.0,-81.219575,27.176299999999998,0.6886106320917259,9.482200142680657,0.34704887199003526,0.2657743843658495,0.4620553057323056,0.41555494027553264,39.96535568941874,0.3406614586670842,0.5837184159476194,0.6079112714584602,-0.013308600330913824,0.13949502935267902,0.4096450855051565,0.3126515274060979,0.1650833267128614,-0.13825488088614038,139.30026348709856,163.09130292126287,102.22441829932457,190.79806528015644,99.75533779209567,91.53207732860494,242.53136611929094,562.9034352563806,523.1569911479039,2845.8029174406947,2167.34462533341,1055.4278324630616,2047.0967170406282,3009.388818972009,2866.6257556094697,2547.5846259773234,2660.9031336610183,2691.4404688775608,2976.6767298225777,2513.9573333333306,3077.2310461821485,kfold2
D,2023-08-03,SN,2023,45.333333333333336,8.0,73.55555555555556,6933.333333333333,-81.22003333333333,27.176233333333332,0.7424516918126207,8.254751872460623,0.38710184775815637,0.2483011311237606,0.5537554576688455,0.4316257958415468,41.77563469306525,0.34966585430305486,0.5794172551917725,0.6304817332549305,-0.024847589127119166,0.21308481482080804,0.4232453184396303,0.27919912998385854,0.17129598704694088,-0.10363713006551406,139.4632062016352,165.15610916339872,100.59808656778539,193.8055687009148,97.93822817487246,89.48035173717051,176.67356181300926,479.56044013158265,410.17577845526915,2763.2441609660327,1794.7687910007635,793.965770801333,2798.6315958434748,3770.5242244629685,3511.317402614784,2961.192234998229,3056.53509645338,3201.3486619656633,3503.2437014431007,3719.79388888889,3171.685155259277,kfold2
D,2023-10-06,SN,2023,45.333333333333336,10.0,90.77777777777777,7123.111111111111,-81.22003333333333,27.176233333333332,0.7393719178433583,8.194631455538666,0.3784917940602594,0.2390771729943531,0.5431030067847566,0.414879832795712,40.42593633197782,0.3254204042389037,0.5952533750115931,0.6284811992172211,-0.016155962881827524,0.20870666957257156,0.4080236278246772,0.26339512511410457,0.16102508757519687,-0.09986425645499342,145.35430427455623,167.26942459314523,103.67491414658332,190.0637133391255,100.52470634144721,91.9747138571366,184.5786792482724,432.8300701361056,388.7584559007168,2600.878125471433,1701.1114259219053,768.256932163795,3793.715990386379,4465.845376785597,3959.663815096346,3997.152640185839,3666.34117274686,3825.0507210428555,4135.64371734848,4064.470000000003,3431.8715874758254,kfold2
E,2017-03-30,IMP,2017,58.0,3.0,,1496.0,-81.20165155555556,27.181029555555554,0.5077696607136439,12.585215362966933,0.2364004459665337,0.29691206933220843,0.12741840224313375,0.31032491985576005,29.768444708582592,0.23986754600037596,0.6132150256401699,0.5868785198772163,0.026948078123278457,-0.11262249972666699,0.31368025812335365,0.3872000288991335,0.10478509189138178,-0.26037481729833456,149.8848832338322,164.32706915863503,120.03214078982026,180.30157536583977,117.54937297765046,109.30430738861774,502.80038903123943,779.769959491834,851.5183495683348,2594.9926193760443,3267.729001672638,2014.968654570914,1004.1835893749936,1336.2199200089892,1096.5080327714422,1177.7856990721261,1091.648799014517,1180.1374890682496,1101.7171224106671,1915.7989365079384,1766.8833073406606,kfold6
E,2017-05-30,IMP,2017,58.0,5.0,,1501.2444444444445,-81.20165155555556,27.181029555555554,0.5990108994753368,11.027815530369578,0.2902740020882634,0.31741321188041133,0.2728290055578769,0.4018412416085539,38.11979989028934,0.35946172364192003,0.5828074595018835,0.6157322102796972,-0.015694400456669602,-0.00809850943510569,0.4252652060104562,0.4188101059540435,0.15812284930204248,-0.23939372941890907,140.5501694313649,166.81487608483746,105.74606180560149,197.7760326783677,103.58063417557234,95.48603206503613,498.6976975524286,855.1237931724543,793.2260502752042,3222.4321318720736,3269.710747481519,1828.1487283385177,689.0326101599279,1274.0209615075428,1160.7394578363537,1146.3221910885368,1279.0782459772367,1196.2512774818579,887.2948610303283,1519.0048333333339,924.1093839151571,kfold6
E,2017-08-31,IMP,2017,58.0,8.0,,2796.8888888888887,-81.20165155555556,27.181029555555554,0.7483700118506694,8.050936284027031,0.3883536739860233,0.25569959728883407,0.5842304057375489,0.47996454473357564,45.75883523836309,0.42579778707864036,0.519467321489738,0.6102945934833309,-0.04312461914216789,0.2541280665451549,0.4855529162148937,0.32457317218391335,0.20333974668646737,-0.10578729291883987,131.71062208245561,164.18437582716936,92.64484324328045,203.82745325591566,90.53321285262284,82.56855737513605,220.8468723302059,612.03296074001,469.31945418627646,3271.6422323547345,1954.2258564889376,860.3012205465927,1262.8839669487006,2974.725072617972,2809.5099091342017,2748.011512733792,2747.2183729085623,2981.2307474915965,3021.7397206098876,3523.800333333337,3808.819226604914,kfold6
E,2017-10-24,IMP,2017,58.0,10.0,,3382.222222222222,-81.20165155555556,27.181029555555554,0.664367871419708,10.099971375937876,0.3364549807845458,0.26402391438054507,0.433038821416817,0.40017163538397654,38.51921413072844,0.3209106332251661,0.6038430763903796,0.5970149731338255,0.005968580579439156,0.1146336649500282,0.3948215886369689,0.314389386472878,0.15904204780848896,-0.14416536186184062,143.61488542430567,162.36326928830638,104.04599294105435,183.29367070066095,101.20897947816394,93.37136760629627,266.0478429499349,547.9662136835015,558.9905303835118,2799.4796042055104,2216.700415684614,1099.5706432757243,2376.1966046943885,3487.122871151648,3217.893465864917,3374.593615213052,3442.926519268798,3453.792709579556,3604.8234712360027,4016.291904761903,3284.4630032889954,kfold6
E,2017-12-11,IMP,2017,58.0,12.0,,4435.111111111111,-81.20165155555556,27.181029555555554,0.5449797382799509,13.145677792834606,0.28687675920169486,0.2564372588290025,0.27237008821211317,0.31401676327118233,30.44519189802837,0.22992703354984467,0.6049059460412038,0.5559162238759439,0.04054596885616423,-0.015896852776511133,0.301734762172968,0.3206924124765298,0.1137533972509697,-0.1803739889568256,146.59648065704036,158.50143258569304,115.72999377880004,171.77972880221296,113.20845164705204,105.34983674368034,345.36529282974914,615.2203063720299,713.4367509449881,2416.5534099951706,2499.121127990375,1382.484488780974,2819.903335376138,3580.5373054968054,3151.453021247105,3529.9774953088363,3415.7102012790047,3439.6481831837887,3370.9276893151323,3809.2345238095186,3239.185908518789,kfold6
E,2018-04-05,IMP,2018,58.0,4.0,,1385.7777777777778,-81.20165155555556,27.181029555555554,0.5331136994764378,11.631593176377873,0.23756023436230944,0.29435171907235164,0.1751473880666912,0.34609093358341614,32.94333019056716,0.29051383109564205,0.585887541432748,0.5788845956409477,0.0081377092313961,-0.06463388131317688,0.3607942357946861,0.41487795489706636,0.12561599628638564,-0.257628169135399,145.33783194809945,164.98515677825353,113.81604776262901,187.93447835143522,111.55732274184021,103.37697349250378,547.6996663950108,866.7982644430699,885.8417705360924,2923.9293958566036,3321.9660798420623,2043.9458324909294,754.7616888149897,1167.561707670975,767.3495385429985,874.5673578052387,875.385497132317,896.5295279957684,478.82841055237986,1501.1049365079361,1491.4235526429086,kfold6
E,2018-06-19,IMP,2018,58.0,6.0,,982.6666666666666,-81.20165155555556,27.181029555555554,0.6959086504428258,8.891237605763797,0.333402164220685,0.2638495050608809,0.4520891832017442,0.42106168099934355,40.480753106183016,0.35923289037260747,0.5365191481482825,0.6134437620281639,-0.042816743703120656,0.14787083277623242,0.42655376528189815,0.3187911050843396,0.1641451908466819,-0.1387350571742706,136.4673313789882,167.44571975304999,102.64734047636335,203.41932164567635,100.50986102060169,91.48248042829373,287.48357434888845,640.5319421911515,514.8404185476535,2873.347451076972,2163.2928529710553,1098.7653882052377,1408.8960535021492,1987.626467261275,1933.795495093482,1969.1801957747107,1988.051049716545,1981.5464971314707,2099.702789297563,2317.622777777776,2566.4360712875127,kfold6
E,2018-10-22,IMP,2018,58.0,10.0,,4379.111111111111,-81.20165155555556,27.181029555555554,0.7025608145800548,9.434746804341351,0.3726211047306853,0.30266396156569064,0.4512712508571657,0.43122666441432816,41.3624199646803,0.3638963926754848,0.6031712111569464,0.651250154449848,-0.02652747264866181,0.10200782322023719,0.438402891707232,0.3281775483761127,0.1716398707459862,-0.15601766692604457,140.97105628980418,167.76623033455922,101.46990063044251,197.46748016601953,98.80811062950653,90.45100048631838,283.03829706324206,589.3393514998352,507.59751333218566,2946.1021377858765,2406.3118510095987,1109.0644003235138,1496.9968491140596,2336.4137451837905,2729.5870900303566,2841.2574800414113,2907.5233823592503,3046.410178534139,3080.4884241238155,2852.8877777777775,2826.199541989257,kfold6
