Unnamed: 0,Block_name,Treatment,Date,Site,Ranch,Year,Low.reading_mean,Low.reading_sd,High.reading_mean,High.reading_sd,Low.rounded_5_mean,Low.rounded_5_sd,Low.rounded_10_mean,Low.rounded_10_sd,High.rounded_5_mean,High.rounded_5_sd,High.rounded_10_mean,High.rounded_10_sd,Sample_ID_vor,mean_biomass,sd_biomass,Sample_ID_bio,X_coord,Y_coord,ID,Block_Id,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
42,9,AD,2022-07-05,MI,LC,2022,23.0416666666667,10.5602995950035,81.2083333333333,18.5823178379847,24.375,10.4582503316759,25.8333333333333,10.5980583400786,81.875,17.558133257219,82.5,17.0038358843706,2022-07-05_MI_LC_AD_9,1960.0,886.160256387071,2022-07-05_MI_LC_AD_9,-85.204865,44.3034326,9_AD_2022,9_AD,0.770443130041928,6.8730025658005545,0.3635063549811419,0.2742011878778981,0.5605316519986531,0.5087552311251409,48.352213849750704,0.4573002585541275,0.5654135115264808,0.6488185407246025,-0.034264428298733,0.2535629978746856,0.5341696656006808,0.3420491551386806,0.2204190128971558,-0.1188432725411476,139.4497122084969,170.0309349789345,90.7118994679516,202.4997931869686,87.90987345729718,80.67345591954368,263.58364288825373,575.131626975988,451.0400939688115,3492.303839836923,2075.152340878378,977.5853625660676,967.4917447801452,1425.6768995873451,2082.0347310471943,1218.2139264580785,1172.7607276550714,1107.7024575501873,1006.6678871388052,1473.2181882251496,1210.5988035768694,kfold2
44,9,AD,2022-06-06,MI,LC,2022,44.0740740740741,4.97629709357598,74.1481481481482,9.85941059130703,46.2962962962963,5.29742183167228,47.7777777777778,5.77350269189626,76.1111111111111,9.54073587443029,78.1481481481482,8.78680699731007,2022-06-06_MI_LC_AD_9,2433.33333333333,460.55039536045,2022-06-06_MI_LC_AD_9,-85.204865,44.3034326,9_AD_2022,9_AD,0.8807972020321906,3.6327199487342527,0.4030977948800684,0.2638505008322123,0.7397945246788933,0.6744093947970724,63.61167388661215,0.6988535841370609,0.5171135137846665,0.6955833699419283,-0.048399589574212,0.480734170942398,0.7714309938108388,0.3973629128281336,0.3441498776945103,-0.0621812405447052,138.79739167901025,179.03588966132298,70.36917727474338,215.80155857428807,67.70248059394436,62.41205638597658,250.59334227821807,547.8817645678838,310.49481856481697,4906.475516902196,1720.0516925366496,733.6282673441773,259.5835727706852,2503.533814225047,2045.3969126581444,1806.680470808024,2101.9724636059095,2126.8184524693606,2447.8569601585878,1804.54951393899,1695.5579877670486,kfold2
45,9,AD,2022-08-22,MI,LC,2022,19.8,5.99079754059623,55.2666666666667,24.999218378586,21.6666666666667,6.20529992235966,24.3333333333333,6.78910553924363,56.8333333333333,24.617183980432,58.0,24.5511429609632,2022-08-22_MI_LC_AD_9,1756.66666666667,340.035648755013,2022-08-22_MI_LC_AD_9,-85.204865,44.3034326,9_AD_2022,9_AD,0.7896418048071583,6.139075023295577,0.3562310065477732,0.3033579855016005,0.5566690733912015,0.5492285955902785,51.943231762185945,0.5223306921468026,0.5655085488496681,0.6771537563100183,-0.0480111120416327,0.2532371328031189,0.6043942709732817,0.3757822143256323,0.2461627511583612,-0.1329106878320971,139.42222648723742,175.92665901936962,86.4461652214609,212.1877603267388,83.69569751981903,76.78111995277216,319.29867499231426,634.5541812378453,443.8084211580471,3864.463654313284,2287.2301865046184,1087.549845174527,586.707293104898,1599.1157935296137,1620.948352054837,1449.7627387510097,1258.3855055797155,1317.7684647378737,1133.7137985174086,1514.6497291108492,1945.0374003413724,kfold2
51,9,PR,2022-08-22,MI,LC,2022,11.1724137931034,4.81863173760561,28.5172413793103,19.8235442442551,12.7586206896552,5.60392192011091,14.8275862068966,5.74499139323762,30.3448275862069,19.817517254888,33.7931034482759,19.349011252599,2022-08-22_MI_LC_PR_9,826.666666666667,785.56677088275,2022-08-22_MI_LC_PR_9,-85.2076735,44.303247,9_PR_2022,9_PR,0.8015599894550247,5.97562779868466,0.3713039714243646,0.299433753396058,0.5720085853163049,0.5372735753115828,50.95919689117662,0.4986746950165198,0.5635295487305966,0.6880388741466092,-0.0557844694334284,0.2553925783666863,0.5888630486854511,0.3516529476203216,0.233322692181456,-0.123039571458678,140.56703745371854,177.84920449903387,88.5537410038758,213.6425384773497,85.64845187159945,78.26178701192923,303.30247781152974,599.4835593945576,395.7669688829486,3638.092711221205,2150.20818435046,982.7346073640738,717.3486169090344,1012.2341640205688,951.5964152330727,980.2658805797278,1104.0491370476057,1160.2662793919603,1247.3845813601374,1344.995467676788,782.1559375476323,kfold1
55,9,PR,2022-07-05,MI,LC,2022,36.68,9.29031754032121,82.44,13.9942845476287,38.8,9.9247166206396,40.4,9.78093383408081,83.2,13.3759734848222,83.6,12.5432584814845,2022-07-05_MI_LC_PR_9,2460.0,1031.50375665821,2022-07-05_MI_LC_PR_9,-85.2076735,44.303247,9_PR_2022,9_PR,0.6713749237861054,9.637791031320733,0.3272802221397595,0.273411929997398,0.4726169011941337,0.4812756480092673,45.45294016925082,0.454759180182763,0.5305160925932799,0.5682190890234773,-0.0167708498806092,0.1785401448651317,0.5053785567717121,0.4192213467580806,0.2177126022042693,-0.1637485734656056,133.05604031323128,160.18385867197642,89.93547927418979,195.7780550942512,87.79811076353181,81.02221466363548,409.8202636377651,820.6067259079799,750.5692985468296,3832.745281285882,2678.1170900666216,1370.5670240849613,583.99825346389,2080.6584915091244,1992.6624745182178,1799.7515960367489,1460.7897944407437,1400.9413159418082,1562.3625337834778,1894.3505611013954,2391.467607169509,kfold1
57,9,PR,2022-07-28,MI,LC,2022,13.6923076923077,8.88940596786638,67.5384615384615,22.9490405363375,15.3846153846154,8.35740114187143,16.1538461538462,8.5214661071546,69.0384615384615,22.1819399859088,70.7692307692308,22.0767890641872,2022-07-28_MI_LC_PR_9,586.666666666667,656.130068406156,2022-07-28_MI_LC_PR_9,-85.2076735,44.303247,9_PR_2022,9_PR,0.6468640558033358,10.165154644189016,0.3114388422854888,0.2883349045986277,0.3933702826790324,0.4310164983335957,40.90898338894658,0.3818262373653996,0.5623618416572548,0.5887242066533481,-0.0180411057753051,0.0923994781046468,0.4506810296891368,0.3890734122931285,0.1775768167523664,-0.1834946495038844,138.97692670036034,164.67620443571894,98.9351256367618,195.2113335260476,96.47584042503745,88.71069543492952,427.5543385296282,771.2462064771724,714.3693325377415,3304.323811918634,2747.666758301596,1444.635622695262,886.4179801889627,1304.0130966803586,1295.600379829422,766.2436783015577,1010.0285404418029,1014.4975767234697,1132.6077732097701,996.1998852347867,890.4076704689076,kfold1
58,9,PR,2022-06-06,MI,LC,2022,32.8620689655172,9.08579793622613,63.9310344827586,7.27977155490649,34.6551724137931,9.15452995621358,36.551724137931,9.36401244467559,65.6896551724138,7.64434173694066,66.8965517241379,8.49514494783515,2022-06-06_MI_LC_PR_9,1700.0,385.953365058526,2022-06-06_MI_LC_PR_9,-85.2076735,44.303247,9_PR_2022,9_PR,0.8989763582208126,3.14117286441656,0.412447868890633,0.2419411259930357,0.7727999470023327,0.6682212777010921,63.117091669166925,0.680823560510687,0.4862770936322942,0.6969061977091673,-0.0556058594867686,0.5218415821826828,0.7605780546478247,0.368109358381552,0.3342505452561182,-0.0423971233410961,138.5754208103177,180.51768481330163,71.76459059363532,217.5646318400292,69.00117856099152,63.37133078352451,216.856926147739,505.803776334806,247.72323109540216,4696.077366188041,1460.140873525267,596.9091008622537,319.7354370844927,1640.39887231012,1597.293608541824,1495.0763403482401,1628.2754015872097,1692.4738856901613,1722.3013203696642,1845.2181633748728,1764.2130102902145,kfold1
3,7,AD,2023-09-19,MI,LC,2023,17.2666666666667,2.94704215634327,26.6,4.49213872724648,19.1666666666667,3.23859626182802,20.0,2.62612865719445,28.8333333333333,4.48817091485157,30.3333333333333,4.90132517853561,2023-09-19_MI_LC_AD_7,1320.0,289.551377133662,2023-09-19_MI_LC_AD_7,-85.213424,44.306466,7_AD_2023,7_AD,0.8002393676003611,6.028025884495233,0.3755667777707178,0.3329763414953233,0.5412009238669638,0.5463531762737189,51.7248830617165,0.5176925102384989,0.5827326898003269,0.7109637989236448,-0.0613561931427687,0.2092128777650326,0.6089095898510625,0.3750307851233153,0.2382018154744617,-0.1484567156079797,139.90383551517988,179.9895462616268,87.96945963025534,217.7137216175393,85.16840833950046,77.85989648844418,335.72702423092056,647.1008124425474,415.5543120317425,3759.7991465762807,2456.4096892496327,1116.8867713061309,595.371382845734,1324.1191754204588,1535.335306222069,1202.432681085902,1363.557339750813,1388.6698323414896,1305.3873260519144,1591.5267687267142,1804.3406253854646,kfold3
4,7,AD,2023-07-20,MI,LC,2023,6.46666666666667,2.97962429167508,22.1333333333333,16.8025723263317,8.16666666666667,2.78026708383768,10.3333333333333,1.82574185835055,23.6666666666667,16.8632089500176,25.3333333333333,16.9651434404199,2023-07-20_MI_LC_AD_7,926.666666666667,528.494717728254,2023-07-20_MI_LC_AD_7,-85.213424,44.306466,7_AD_2023,7_AD,0.6219438973982753,10.64644294474706,0.2958410770557586,0.2888739834897706,0.3325829242449977,0.3941767977272704,37.64834933484541,0.3346845158878875,0.578097702396472,0.5958339035761557,-0.0130536901348544,0.0408605628284237,0.4171747096332346,0.3700262269526544,0.1525053136728064,-0.1926181762041286,146.88423661973425,169.18191985675173,106.0630015095199,192.87479717374592,103.06445212246878,94.71702556655308,466.7317864504894,734.8419705099274,697.9167008785449,2982.112352443767,2746.4355317429563,1492.9019843547849,1105.5569124931653,704.017414285486,747.3916615596808,995.6080047110999,1131.8006799445031,1130.1931612732571,935.1037947081044,897.3579842819298,717.9136198658817,kfold3
5,7,AD,2023-05-24,MI,LC,2023,25.3,6.08644621977447,47.0333333333333,8.48724533245819,26.6666666666667,6.06478434863123,28.6666666666667,5.71346463723366,48.8333333333333,7.73297165226361,52.0,8.05155799872898,2023-05-24_MI_LC_AD_7,2346.66666666667,494.233413142684,2023-05-23_MI_LC_AD_7,-85.213424,44.306466,7_AD_2023,7_AD,0.880823908890394,3.703366309899548,0.4113597381368628,0.2474377368388568,0.7535274481212753,0.6577881472145886,62.02310110938875,0.6647431988264119,0.5015850447557807,0.6815911435899585,-0.0492630135879218,0.4934696508171677,0.7346291252886117,0.3743624591667026,0.3280855667291937,-0.0524013091792019,136.69979117081164,176.34158917806576,72.15528285622284,214.4984169689304,69.50021189958655,63.9583678205758,209.6915391839056,524.142529340749,295.1095127146783,4663.262625442073,1575.440943895714,653.4121908335487,329.97377262777843,2026.1132191314957,2001.3569905473837,2286.721681837168,2129.248321104888,2144.2938745924976,2083.288860804084,1871.6484730459445,1948.6918846872386,kfold3
6,7,AD,2023-08-22,MI,LC,2023,13.8,4.31037241370483,23.0666666666667,5.13898777993282,14.8333333333333,4.82152739666401,16.6666666666667,6.06478434863123,25.1666666666667,5.16675936142284,27.0,5.95963433268438,2023-08-22_MI_LC_AD_7,1186.66666666667,507.017422448841,2023-08-22_MI_LC_AD_7,-85.213424,44.306466,7_AD_2023,7_AD,0.7155427154582938,8.390772312050103,0.3395224531082417,0.3017942549270935,0.4553033346190526,0.4657751360099835,44.30378770176272,0.4154087033578169,0.5736676521818099,0.6428695197324109,-0.0391787539043266,0.1379965540773447,0.5012206044018209,0.3606316353131469,0.1912065748394813,-0.1604170922700317,142.6545652855273,173.40918271301646,96.9711622142789,205.065261260839,94.0554593566318,86.06741370234853,382.6591230884551,673.948394376906,543.4945651648897,3286.9522457256007,2488.748017968982,1229.5301303556994,915.9962489764231,1031.4982370371645,1092.8009262880344,1009.2248075771338,1254.0998185314133,1273.119446600288,1100.4502070997032,1144.793946717904,1327.3090462491891,kfold3
10,7,AD,2023-06-19,MI,LC,2023,40.2,10.6536378763313,85.48,8.15536633144091,41.8,11.0754984838908,42.8,11.7331439378654,86.2,7.25718035235908,87.2,5.41602560309064,2023-06-19_MI_LC_AD_7,3186.66666666667,514.328040586291,2023-06-19_MI_LC_AD_7,-85.213424,44.306466,7_AD_2023,7_AD,0.679927834165537,9.352402541905631,0.3270496788356822,0.275729219287705,0.4826705487510592,0.498816479428667,47.07416226653238,0.4789217587797622,0.5385369101567429,0.5737429055112003,-0.0122979057504888,0.1944361857379665,0.5361870281818591,0.4317784671993628,0.231723583861849,-0.1640730070785637,136.15752210880868,162.37751599682088,87.90878105721043,193.8309274333756,85.51542868085862,79.10835018049609,442.5518939632821,811.1956926128394,754.2380054611757,4018.379391461888,2708.916182376522,1390.438787837873,480.900736136553,2439.7407676223265,2101.088431057578,2753.286746354189,2672.5662326369993,2863.908417980921,2860.675512294458,1585.873024154354,2199.240076229973,kfold3
16,7,PR,2023-06-19,MI,LC,2023,12.4333333333333,4.51574512378506,58.6666666666667,19.8656406431033,13.6666666666667,5.07416263404925,15.3333333333333,5.71346463723366,60.6666666666667,20.074573613084,62.6666666666667,20.4995093857749,2023-06-19_MI_LC_PR_7,1256.0,766.080935671943,2023-06-19_MI_LC_PR_7,-85.2134085,44.305256,7_PR_2023,7_PR,0.7463616386876901,7.506155785653984,0.3495403044592119,0.2643655571789614,0.5525242711076629,0.5059423905655642,47.97768086379477,0.4626460017253786,0.544995971022956,0.6105071465128079,-0.0303986323049246,0.254626610250269,0.5378435419955963,0.3573970581584004,0.2235333735220902,-0.1194769162590046,139.80578377148157,169.0370344133157,89.88718541544398,200.82997067082368,87.06872993286319,79.92844879437911,316.3364941773855,623.6721220081073,512.9719427161982,3605.8662049095374,2116.913683694476,1021.2889418647222,860.7492100399003,1713.2276363883432,2099.313322868782,1391.4138387753833,1358.9431019671506,1274.7061571928382,1454.5311094466153,1842.920013770698,1910.8569187517342,kfold2
17,7,PR,2023-09-19,MI,LC,2023,7.4,3.40992466293561,13.2333333333333,5.21062133652443,9.5,3.30881789496928,11.6666666666667,3.79049021789452,15.0,5.2522573143889,17.3333333333333,6.39683829949492,2023-09-19_MI_LC_PR_7,620.0,296.91749695833,2023-09-19_MI_LC_PR_7,-85.2134085,44.305256,7_PR_2023,7_PR,0.8205572185237646,5.52830309796943,0.3935849089439214,0.3183594757150152,0.5812298876878688,0.5497830299938552,52.13649299283584,0.5167996000935808,0.5650263411952874,0.7248827001951383,-0.0683700715166391,0.2483819969067259,0.6133785054534746,0.3538976885356527,0.2375635981998921,-0.1270584833700321,139.58676640284602,181.61504671239075,88.00382235306263,219.02871309237457,85.16474958794092,77.65874127953556,308.056659987784,612.5221126973789,358.2959163203889,3671.7703153396274,2214.2847666781395,971.453113067043,652.9194903172566,734.4371211595408,507.51442668196404,1194.494997650408,1007.261283874192,1081.6058292922226,586.2295394182305,991.8964715417743,750.6150264574975,kfold2
18,7,PR,2023-05-24,MI,LC,2023,25.7666666666667,7.87262096887309,43.4333333333333,9.56532290614648,27.8333333333333,7.73297165226361,29.6666666666667,8.08716877841527,45.5,9.8567323395633,48.3333333333333,10.1991660691327,2023-05-24_MI_LC_PR_7,1926.66666666667,991.940858452089,2023-05-23_MI_LC_PR_7,-85.2134085,44.305256,7_PR_2023,7_PR,0.8421150488390167,4.832665356575161,0.3933016801457757,0.2507256042179623,0.6964137204926578,0.6016017912796496,56.78920978859453,0.5825282670219761,0.5108768124240007,0.6563050919080722,-0.0471700108135162,0.4180956057681939,0.6578576049386126,0.3588075759794531,0.2845946758555041,-0.0725131290969401,136.7877073904063,173.87274001264092,78.5784667453098,211.15984741926803,75.85985676297052,69.65980206631848,236.444928413191,555.3494641581675,357.0321851106002,4187.523653795015,1714.4127713431956,746.8141348515917,516.0484751179076,1608.097482487348,2357.2544204488945,1549.2837244812476,1808.3551257396286,1732.3772957243034,1748.2971489335864,1931.0087972482552,1694.0369272746582,kfold2
