ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g,ID_yr,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
67,C,IMP,2021-06-14,2021-06-14,2021,6,23.0,26.66666667,1068.0,-81.2011,27.1868,26.7,67_2021,0.6847205925695088,9.698334577269891,0.3560151584822312,0.3011060253238234,0.4674409320043241,0.475889230805816,45.017135021510136,0.4438126412236521,0.5558397243301582,0.612319904814731,-0.0254251879316572,0.1424522557968189,0.4993414370117503,0.3970230892063257,0.208945263728886,-0.1670802939617851,133.5329267939548,163.55593609499792,92.65973378098496,200.45370218601127,90.51368287889672,83.3125298400798,365.6362345211867,764.862593933687,656.0155486938661,3620.130147070534,2688.1783704531654,1289.6869879795756,711.6009180418307,2095.6556547017044,2231.096377221983,2281.6480779279154,2499.7248190569308,2584.164122664036,2803.817527913336,5550.82,1893.4037960607009,kfold6
67,C,IMP,2021-08-10,2021-08-10,2021,8,40.0,56.66666667,2744.0,-81.2011,27.1868,68.6,67_2021,0.7779699601342072,7.227257217818877,0.4068599818954114,0.2944296490428955,0.599827898652802,0.532549411332667,50.42047910552877,0.4991034514914119,0.5479787986287102,0.651676122032792,-0.04833054652055,0.2555421603404207,0.5578774563330642,0.3632013684394265,0.2378708185467947,-0.1199817305373585,131.6564390641172,167.3189099620524,86.22843849845749,209.7076688791267,83.92005345013602,76.7633041648571,253.03400981133757,647.1582315950922,466.9132899331373,3737.644127378604,2215.9040686703456,934.7703758264552,723.4148487728124,2688.460978929785,2764.3528960583794,3096.1080018180273,3119.190063359354,2963.9068707656643,3322.3200272464023,3156.7,2920.0367579211133,kfold6
67,C,IMP,2021-04-13,2021-04-13,2021,4,16.0,21,1440.0,-81.2011,27.1868,36,67_2021,0.5366188722312035,13.782373092450491,0.296431026968921,0.2601248410428937,0.3023427455814833,0.3404314070102212,32.483809000506,0.2679971785942762,0.573916130997986,0.5317715931495464,0.0343867862195417,0.0064739860776453,0.330767096871399,0.3698517407696525,0.1320416778652847,-0.1936865894993864,139.41053474814225,153.78092831287722,108.82863619688652,171.69735872264408,106.82394748429758,99.35704165354184,407.50581971791496,752.6792757499946,849.7837475571791,2816.0717766974367,2780.5697633739974,1508.999490406808,1740.4753213484037,2903.347737504691,2596.2689346977454,2789.383702243869,2350.8587756649717,2708.228637718687,2543.4499987667373,3168.46,2666.774353196023,kfold6
68,C,IMP,2021-10-15,2021-10-15,2021,10,48.0,50.66666667,1804.0,-81.2015,27.1872,45.1,68_2021,0.68949008773236,9.706312679233816,0.3603796919341058,0.2697098665940448,0.4875890143848331,0.4359074465948229,41.62314351347209,0.3691703944050729,0.5719088757826185,0.5989176856858476,-0.0143536250476167,0.1563913693706593,0.4341704224221539,0.3333264618601581,0.1797647924339768,-0.1379568884406937,137.00124312108002,161.54917653375094,98.1417138339406,191.3952359761917,95.73448925017712,87.92837215154573,266.2744520073803,609.877445226426,564.2959549362952,3078.59930160166,2247.16579133932,1060.0181005670868,1626.482280306459,2820.2945130388325,2779.6237933318757,2963.6598745058936,3140.131332520696,2925.8803585702485,3243.664448148473,2754.0370000000007,2601.2418120326765,kfold3
68,C,IMP,2021-03-10,2021-03-10,2021,3,21.0,23.66666667,1220.0,-81.2015,27.1872,30.5,68_2021,0.5462128190669674,13.494964068603508,0.298585903108874,0.2907877327287073,0.2659016905431029,0.3457466355247444,32.96752133504362,0.2616313150553381,0.6348322878617092,0.5707305615080016,0.0542167746522394,-0.0355343569919301,0.3308394228947821,0.3724725645595131,0.1340186215040467,-0.2180492772802172,144.29420402009512,154.06290811213276,109.50910068247003,165.6529086257238,107.01103851351338,100.2196352820507,361.0127577599848,668.5756829130019,821.6323295671974,2804.3278291046468,2997.036298616581,1619.0556882319693,1656.813099668189,3241.1337873363204,3111.7573427683283,2851.825218141044,2461.303426550589,3015.636729183818,2620.1851834627673,3688.0190000000007,3015.045442351394,kfold3
68,C,IMP,2021-06-14,2021-06-14,2021,6,11.0,15.33333333,1084.0,-81.2015,27.1872,27.1,68_2021,0.7076267190859438,9.23253580711742,0.3744060912697416,0.2956868344952917,0.4748492396136196,0.4413022279519629,42.27796509476609,0.3821980953159865,0.5804252629522688,0.6429312815949846,-0.0343124066542969,0.1262370907106402,0.4488030533327355,0.3369891338151006,0.1789398651717424,-0.151062150007169,136.75463236080992,166.30691481414482,99.29680872723624,200.6696462460353,96.98369975982892,88.62996883664812,282.4700431116692,632.7572613079825,525.6404900699254,3063.7507609230474,2386.078376275062,1104.681874869976,1306.524595436404,2028.3591658776654,2227.3669868385773,2297.800849782261,2308.705056104246,2406.5106726206377,2479.9271984885913,2839.112047619047,2609.7006659115305,kfold3
68,C,IMP,2021-08-10,2021-08-10,2021,8,46.0,48.66666667,2372.0,-81.2015,27.1872,59.3,68_2021,0.7619613677860019,7.653967126350684,0.3948060874115323,0.2890398892796857,0.573858451604893,0.5084444241345731,48.24465366357178,0.4627869001295583,0.5595597929989957,0.6440602933053123,-0.0407707263866189,0.2319234171110461,0.524254619023019,0.3506984470989432,0.2217723813463854,-0.1238282602338169,133.22690493997692,166.0140894842532,89.41004911583202,205.2152932501511,87.05889332660539,79.6857988699392,242.68001184672536,620.9447289899415,476.1239216084175,3533.032631178144,2201.623000196367,955.7282376809424,910.6152166917873,2637.9537180722145,2757.560691090137,3012.5518508745163,3174.340351754112,2930.9340810070607,3297.4721588374746,2913.611333333333,3226.1182246477574,kfold3
68,C,IMP,2021-04-13,2021-04-13,2021,4,18.0,18.66666667,2000.0,-81.2015,27.1872,50,68_2021,0.5627139004777758,12.778585744262005,0.2959826765744699,0.2795114311088656,0.2863051645716352,0.347548171343929,33.29035684590674,0.2725908589305331,0.6015758627346315,0.5697066918232936,0.0257991392095675,-0.0105496354986388,0.3398405577054905,0.3581144999106417,0.1317459513095188,-0.2002015311205128,142.5095772096205,158.0148380086766,110.32432696687891,176.38087070804784,108.03470071206316,100.25169991185732,378.6481880361033,694.7269392861973,765.4235831271542,2735.003689861338,2793.034144323441,1517.1091644809503,1692.4112463737179,2415.9561568345825,2330.0873745567246,2518.3514502978915,2272.912228124316,2334.3937131519115,2581.7341499995096,3309.5963333333334,2517.961707708242,kfold3
69,C,IMP,2021-10-15,2021-10-15,2021,10,56.0,60.66666667,4692.0,-81.1997,27.1872,117.3,69_2021,0.6905940880307785,9.52609299489801,0.3554246065215548,0.2801018351253344,0.4667278792558692,0.4344353131307091,41.5146589814041,0.3664435645597255,0.5890237264106057,0.613855569618094,-0.0133649415702341,0.1360996747448533,0.4339379905135689,0.3344763143310743,0.1777718027380093,-0.1465959587455838,138.68036192545128,162.8146995372157,99.13410876792966,191.5949312753752,96.6191449210074,88.80779847252218,269.4361259772303,599.6132475783802,556.3801709665064,3054.291314079514,2319.0201726575488,1107.7863770618246,1566.859826160565,2609.192434689732,2678.756375599084,2850.0126973057545,3035.3564476813904,2801.0292768028667,3179.531741427829,2605.4273333333344,2743.6487666086414,kfold3
69,C,IMP,2021-03-10,2021-03-10,2021,3,26.0,27,2692.0,-81.1997,27.1872,67.3,69_2021,0.5486434681217673,13.613366988837113,0.3048582702763485,0.2981564279893416,0.265195533932696,0.3476206958559438,33.14443862248731,0.2644289844120793,0.6379611657780432,0.5782860185263576,0.0515662321441521,-0.0430464186594206,0.3338794462459467,0.3753378163368389,0.134649196208842,-0.2224947596220592,144.47032395585643,154.61717193979976,109.46852241291596,166.69718808023345,106.957744589662,100.11305652088852,366.2236770320279,672.4205049056918,819.571529140478,2815.297530478715,3056.117068505126,1629.360065414366,1596.3176425507709,3102.527748089134,3160.915583970311,2949.7794871110304,2625.665508341948,3102.3948769343033,2723.0038677482594,3309.242866666666,2954.063939400001,kfold3
69,C,IMP,2021-06-14,2021-06-14,2021,6,15.0,19.33333333,1416.0,-81.1997,27.1872,35.4,69_2021,0.6907069694404484,9.535357474729182,0.3558036811526816,0.3279865696663124,0.4385345455711223,0.4801994400581821,45.41186604878783,0.4461857557733542,0.5872703950650804,0.6390345382741233,-0.0254999425523638,0.10522114773507,0.5006844139339462,0.4094664869859009,0.2093718581105459,-0.1926462828113992,134.2892026859571,163.90904410988142,92.93573891807176,200.7777785727165,90.77483372497068,83.62555025938677,356.136523202681,759.6414210648245,657.917636009364,3646.229061736464,2954.220861057008,1417.3463822026126,649.5564513987597,1863.0807724671024,2116.0191027368655,1993.5043788170408,2093.678030593316,2231.6400732526754,2326.7762006947237,3310.796761904762,1836.8216103931288,kfold3
69,C,IMP,2021-08-10,2021-08-10,2021,8,39.0,41,2640.0,-81.1997,27.1872,66,69_2021,0.7734276378915762,7.362420562417031,0.4042573111978899,0.3028317325592979,0.5876416360804287,0.5335152532549579,50.483422092608855,0.5038034340804229,0.5521491492071694,0.6543476579512844,-0.0487685929973027,0.2406541168835876,0.5567434388701938,0.3714135744081264,0.2393319973878128,-0.1278212648206817,130.33637492909807,166.2735015419904,85.99766776423171,210.4892669915355,83.82225391149532,76.700134387325,250.3136019173962,667.3789135420092,482.4898298725752,3780.828281455847,2312.5453393714074,981.1570149098224,674.7981502281157,2555.289869452159,2671.5340608298607,2925.582505132991,3019.6012855337253,3012.272838965344,3241.3398288617104,3473.0248095238085,2697.555568444781,kfold3
69,C,IMP,2021-04-13,2021-04-13,2021,4,17.0,19.33333333,1036.0,-81.1997,27.1872,25.9,69_2021,0.5773217271209407,12.2713967428697,0.2972044654664255,0.2870637017996243,0.2899975615761394,0.3575951556803058,34.237625715733195,0.2841475423479311,0.6062036312997873,0.5823815466480209,0.0190349647440912,-0.0078255497171416,0.351467462962264,0.3598351504656415,0.1360005123759931,-0.202579239741368,142.42139343984016,159.2844371197166,109.52169855511922,179.28308905528172,107.20660942827064,99.32865197662436,372.3870580709107,690.7817032774894,743.609024342238,2774.0854440230155,2817.279512959009,1526.511498745497,1544.6025709016405,2185.3142190954018,2173.5563564707563,2304.9850161770723,2109.2628635577316,2147.740174822449,2424.513322479201,2972.864666666667,2246.6268663463297,kfold3
70,C,IMP,2021-10-15,2021-10-15,2021,10,52.0,55,4308.0,-81.1986,27.188,107.7,70_2021,0.6913228404261117,9.693955601696793,0.363004319230698,0.2555140509726796,0.5053386246562361,0.4306705455476753,41.20626660965701,0.3621926446882276,0.5542216542553737,0.5877407545136947,-0.0174391031980749,0.1768330702739784,0.4269472801475015,0.3217100399287072,0.1761918690715914,-0.1261906941321264,136.14988719939743,161.3812186984982,98.68319840457576,192.0460161211832,96.35100594009091,88.33213629246552,254.44624501003145,601.4015628538962,547.9842065693726,3005.342103151608,2109.17433295574,990.3379194669526,1857.682326461059,2912.9681122085444,2720.5283777010736,2840.707061699173,2968.1068023933276,2810.660184235848,3100.194229901377,2439.391142857143,2620.6523114358806,kfold2
70,C,IMP,2021-03-10,2021-03-10,2021,3,32.0,37.66666667,3088.0,-81.1986,27.188,77.2,70_2021,0.5473944970719304,13.529939135059813,0.3009636938676858,0.2833892056354551,0.2749429831757496,0.3395456224667535,32.519127154150965,0.2601702952997111,0.6210679017814925,0.5671318220413495,0.0458175792950944,-0.0282046308476411,0.331988964280148,0.3633531038497157,0.1297092739438495,-0.2089099073674553,145.50275839104083,156.88460421658257,110.98541170309149,170.3709800817226,108.40229429679135,101.29905572679571,389.0286751625996,678.6864266323175,797.0942617437628,2732.1075782513776,2897.6976049916198,1553.608776843109,1798.3157653974629,2841.1538524469815,2826.408876718437,2965.4657448424528,2816.673270140847,2887.1495420605975,3028.1427930274313,3815.616857142857,3012.5518783454118,kfold2
70,C,IMP,2021-06-14,2021-06-14,2021,6,21.0,29,1668.0,-81.1986,27.188,41.7,70_2021,0.6866195899470579,9.495508547255495,0.346789105468196,0.3106013670922306,0.4352146613227663,0.4596850259099231,43.60671618000958,0.4168047102598586,0.5737769498724761,0.6300784547156194,-0.0312463584927858,0.108726076085498,0.4763376499853804,0.3822417386443993,0.1932710711030126,-0.1766484110589161,134.91116133920366,165.13722897558097,96.10672651769588,202.45362256353928,93.93836024719504,86.19825337544157,347.08918914891564,734.7718175196228,621.6311353762596,3393.539217636634,2717.677718253633,1325.9510211321676,821.0432851087393,1723.7803702503995,1913.445242188189,1931.611191460205,2116.6827114107477,2068.785603314971,2296.8169270485105,1958.0939952380952,1935.0451643627644,kfold2
70,C,IMP,2021-08-10,2021-08-10,2021,8,44.0,49.66666667,3204.0,-81.1986,27.188,80.1,70_2021,0.7539869109465953,7.954108884023476,0.3955191860054619,0.3012161714302693,0.55632078004413,0.5068193822018336,48.05685652603993,0.4637787834699534,0.5688056026313505,0.6480786763611928,-0.0398970593949263,0.2071806604792684,0.5209705700381874,0.3601697985780474,0.2216098995762069,-0.1350800416690337,132.3422111221836,165.03836445853364,89.50004703251011,205.3388634508528,87.25788923719468,79.91579849876153,246.59776842322492,641.4013794785895,497.9565082225385,3563.243894014271,2337.970605467349,1013.9464014793256,851.6728962679268,2482.2725352599796,2676.836416462234,2881.5019242679045,3056.1876423135864,2896.8553463389235,3058.886206650308,3364.0438571428576,3023.5851861880346,kfold2
70,C,IMP,2021-04-13,2021-04-13,2021,4,29.0,31.33333333,3144.0,-81.1986,27.188,78.6,70_2021,0.588517384267564,12.029152893901305,0.3025385768490382,0.28731289916786,0.3117751136279236,0.3702035482874219,35.3665734543217,0.3046119941686637,0.5859998264974767,0.5818368666880233,0.0033885247417915,0.0101876322351582,0.3715042540406535,0.3668869675249794,0.1421399945621223,-0.1982911747679832,140.76170481532822,161.12792119031718,107.67448364622987,185.6293293877613,105.43228366651992,97.26122274369295,402.91780746446113,733.684793087503,742.971030593095,2868.392191839873,2810.010519449481,1504.4680386804462,1328.9438659479163,1837.6588622116003,1891.5106494712268,2075.2030842234526,2084.4906747934133,1963.8373436222082,2380.3349237603998,2153.2340000000004,2085.688129782092,kfold2
71,C,IMP,2021-10-15,2021-10-15,2021,10,38.0,39,1864.0,-81.1986,27.1873,46.6,71_2021,0.7199798220206796,8.78458886080238,0.3711919145651441,0.2639058304132138,0.5273487576068614,0.452392183597801,43.23964616989984,0.3864592161255658,0.5631497127791029,0.6121154670793305,-0.0242064344413144,0.1967978247373652,0.4520952443084621,0.3215848421802325,0.1875306664881223,-0.1224918716406594,136.10020938766968,163.25195045304386,96.56914916332131,195.64099233637097,94.16220111701168,86.2726648111049,233.12344986131555,579.4744758953292,501.6893542890415,3101.1666956431045,2078.815634133869,956.7555820103656,1613.1911395511052,2818.3625445566026,2764.4774336588544,2886.4451342726206,3106.0908441667566,2852.674461261666,3195.7679564421824,3529.8366666666675,3343.244290216064,kfold4
71,C,IMP,2021-03-10,2021-03-10,2021,3,23.0,26.33333333,1996.0,-81.1986,27.1873,49.9,71_2021,0.5665644867551032,12.9510951392319,0.3054561941871046,0.2843016122775542,0.2927709490697427,0.3483262397240975,33.41517365782545,0.2654537080700369,0.6359285729280981,0.5760165736499954,0.0481667852648043,-0.0137371069777515,0.3366692095491411,0.3535736837212382,0.1346670823314137,-0.2019702078180496,145.43272981616474,156.47630002650394,109.95739386039756,169.5173480778561,107.32768706295764,100.34455910763604,340.31907177367583,629.79860640036,752.319188930994,2728.478348269993,2812.087081824906,1493.0214773702407,1991.0262205363983,3154.3956995580097,3069.472545019916,2922.2745574627743,2745.876986736853,2993.384526947728,2977.4358431735573,3868.2882222222224,3542.992263404876,kfold4
71,C,IMP,2021-06-14,2021-06-14,2021,6,15.0,23.66666667,1640.0,-81.1986,27.1873,41,71_2021,0.7167152188432976,8.605620850504081,0.3572923782430146,0.3041720840978141,0.4855572653563212,0.4895067762591364,46.36697174792376,0.4553543409772032,0.5584210400659249,0.6363532074615039,-0.0373146426401819,0.162979561871024,0.5149147833136936,0.3819650843152259,0.2125277100636248,-0.1580861287403,133.96380055889873,166.78424472120906,92.25147470529365,205.697518068865,90.01723846787813,82.58459515184595,329.8304556705714,720.7104377449566,575.1283586411353,3579.597363064796,2556.262135129576,1221.3245270563064,729.7290775836874,1939.1542759165118,2070.667054121711,2046.6778506789135,2204.9344947999853,2271.925771736107,2521.5362394387676,3717.6850000000004,2294.9284990941464,kfold4
71,C,IMP,2021-08-10,2021-08-10,2021,8,32.0,36,2900.0,-81.1986,27.1873,72.5,71_2021,0.7859169044968988,6.987143127912797,0.4103655534473527,0.2941665233226557,0.6115384842119678,0.5410756899909795,51.200975692698336,0.5113343387703838,0.5414734698332065,0.6559100017338111,-0.0515868385226673,0.2685001304134995,0.5648663109369192,0.3636828432262534,0.2433826008056119,-0.1160099359770549,129.858580714187,166.77827229907206,85.16094521364523,211.4917629871278,82.9847497121197,75.87854950240926,232.48254338212945,649.6998119629295,453.1792666045654,3791.2149172606696,2183.6367040493888,912.4891429380704,682.350591772486,2728.1157700456115,2778.283690710625,2992.8835108274543,3019.656787675821,3125.8882801536874,3234.9722070274192,3701.0141904761917,3262.17559178914,kfold4
71,C,IMP,2021-04-13,2021-04-13,2021,4,25.0,28.66666667,1728.0,-81.1986,27.1873,43.2,71_2021,0.601163354012607,11.526042062940077,0.3012818659198825,0.2806972729845766,0.3326577470549048,0.3797379992338506,36.25805490801521,0.3132055446987813,0.5834458989547765,0.5781961535523387,0.0038394961340972,0.0348527967900825,0.3789465340548124,0.3632573626987929,0.1481207032919405,-0.1893473520845241,140.08039680618748,160.38579129491436,106.05224756679176,185.06743064750808,103.7929162824445,95.77503974066325,378.7830429213295,714.8645292902524,726.0755190038967,2913.2592627129925,2716.0016633191426,1458.4559313852928,1363.4536810320963,2011.4386345973483,1933.417253067078,2183.411151096411,2138.493997106923,2054.1729261650066,2414.951141931485,2694.523190476191,2421.511079851696,kfold4
72,A,IMP,2021-10-06,2021-10-06,2021,10,40.0,45,4132.0,-81.2108,27.187,103.3,72_2021,0.7897168700608178,6.659153968562655,0.3960424104989805,0.2642657161208078,0.6158456008942863,0.5143350073543804,48.91870211986807,0.4605559649186336,0.5426300858132337,0.6478214961732175,-0.045021658674428,0.291186057091605,0.5379182502980026,0.3252949743468465,0.2213694411264012,-0.0991646754062951,136.9833718306132,170.36541222177294,89.61212944521463,205.94362555893335,86.89220985008517,79.39891306599228,235.7682487383937,558.5172119765454,403.5665493462556,3434.008643431731,1888.4390877544436,817.2294331039825,1081.5321635178884,2916.3520247076754,2892.6777972748196,3212.1709326327973,3011.4799475218374,2765.847685350869,3163.3264264387135,3820.114,3508.195741637847,kfold7
72,A,IMP,2021-03-09,2021-03-09,2021,3,15.0,17.33333333,792.0,-81.2108,27.187,19.8,72_2021,0.5812047996556462,12.424305425354806,0.3043783329972684,0.3002656523532648,0.2768435395180098,0.3558367115919692,34.15850605425412,0.2830654199076108,0.6254614054438634,0.6018555794480319,0.0221352743885459,-0.0293926304369198,0.3567813034495328,0.3563661354871685,0.1340734359122651,-0.2092044597892872,146.02246423929893,162.55381385543595,111.10768629929518,181.55171930705995,108.46908535006116,100.78574211290127,382.4761397598107,667.0017481596616,710.9661386501315,2724.3263110398816,2875.646055603621,1533.030372145322,1508.8985235110745,1879.393986508023,2244.6169730503525,2315.2969556951134,2326.341061406691,2184.424686968775,2701.0033075795463,2088.333666666666,2221.976762728406,kfold7
72,A,IMP,2021-06-17,2021-06-17,2021,6,25.0,43,1692.0,-81.2108,27.187,42.3,72_2021,0.738740516419053,8.076651492839035,0.3674938395657595,0.2845160174096836,0.5180076166375904,0.4699814867246156,44.853023738740006,0.4133019757136398,0.5645500232415465,0.6405802482495561,-0.0410457543334346,0.1858059600118728,0.4846228448889503,0.3340324111981171,0.1946227353218936,-0.1325996259423967,136.94074852553632,168.38909727394994,95.5193509293262,204.07218692281003,93.0103232196327,84.9287498049463,272.7201505586718,612.9510968689615,481.25561959317855,3208.7381283335794,2200.5786131438417,1017.3660297794416,1158.3439773568002,2114.811700045996,2248.2728650764006,2397.1345233187217,2421.748280857708,2297.346402319745,2630.796019492588,3212.599666666666,2846.4920319717144,kfold7
72,A,IMP,2021-08-10,2021-08-10,2021,8,45.0,47.33333333,3432.0,-81.2108,27.187,85.8,72_2021,0.7341696996612853,8.33097996665537,0.3735767086392474,0.2560965476841197,0.5296895215088822,0.4329998260494977,41.80878067563219,0.3596335993718419,0.5597850394818076,0.6292602846120476,-0.036713370806498,0.1950652379145564,0.4401344147079931,0.2915632986187521,0.1707332160944626,-0.1115818739141734,141.29297679094577,169.52486266743608,101.06953864876712,199.2654006184576,98.23918043710076,89.4857530474272,249.2303847914336,533.9041738517118,429.9309958091912,2814.7489374564743,1891.194504477204,861.7779105933611,2064.692362439363,2492.9173586816228,2562.199004592376,2669.2266218121445,2555.357233835206,2597.6766943161238,2791.5318735290302,2878.709333333333,3150.2860352636203,kfold7
72,A,IMP,2021-04-13,2021-04-13,2021,4,15.0,17.33333333,1160.0,-81.2108,27.187,29,72_2021,0.6526513606670185,9.92394079320082,0.3090898355443736,0.2907550615687029,0.3683709510257372,0.4082015308973172,39.02863283851443,0.3473004617973015,0.577598450185006,0.6123664407429764,-0.0242323584123867,0.0666994495656264,0.419386732124889,0.3522100995140772,0.1588095641038595,-0.1774450044012983,140.54396582219098,167.06795180960287,104.18628529469622,197.55575585327887,101.74925398391878,93.20298005789584,368.7944686574056,691.9999753424031,620.291079571122,2954.415204966828,2581.8459970240165,1362.0297197127527,1173.4512083809868,1477.4490566883537,1580.0316943940973,1681.634423666199,1794.301288328064,1598.415321350061,2081.3400633743613,1608.3069999999998,1719.0317737436317,kfold7
73,A,IMP,2021-10-06,2021-10-06,2021,10,51.0,53.33333333,5916.0,-81.2103,27.1871,147.9,73_2021,0.7954884185291038,6.479224179946851,0.3958584067254858,0.2644681864502796,0.6109790716980201,0.5041764643587141,48.122871657538646,0.4455464969434994,0.5433600997925399,0.6606728350052655,-0.0511780429867119,0.2832109120928884,0.5236564585240562,0.3123603295211754,0.2121894514268357,-0.0982052198266753,136.84308152843732,171.27556453583983,91.63669812411442,207.6419119006143,88.94799608755532,81.05854991937177,218.7955049747504,542.8306142564408,375.2311891232686,3287.7380406699667,1841.628312268257,795.0568882529697,1199.5482738748456,2679.117247921293,2748.100945602044,2801.4075729345127,2724.4055898669176,2605.5792853204835,2882.6686366221275,3273.847333333334,2966.8451446943754,kfold2
73,A,IMP,2021-03-09,2021-03-09,2021,3,11.0,14,424.0,-81.2103,27.1871,10.6,73_2021,0.5970529454545555,11.703309618432588,0.2998527514826403,0.304073981876483,0.2745031570607035,0.3612593766398563,34.74374655216007,0.2883932598527446,0.6297447311698192,0.6156347090753939,0.0141089948782996,-0.0270723819888026,0.3627533745180705,0.3503783848754671,0.1349114002111049,-0.2082349433224171,146.23638761610215,164.35554643247124,111.35963106539556,184.8423150683689,108.7138822228385,100.7718258353483,365.5193386763443,648.9391141474122,672.1022189648845,2699.9265537167626,2836.54091941989,1527.7762949580128,1455.9851206692294,1679.6705034529693,2032.6482028152723,1985.5181433725456,1921.6219103222968,1873.0281658058443,2367.51911089074,1721.1571428571428,2145.6787314779112,kfold2
73,A,IMP,2021-06-17,2021-06-17,2021,6,29.0,29.66666667,1344.0,-81.2103,27.1871,33.6,73_2021,0.7344502118624439,8.091343404919488,0.3586602487204365,0.2877552639025027,0.498866959972133,0.4637815099977251,44.3176825218625,0.4044086634235453,0.5773694601109375,0.6446913297796177,-0.0372150261836058,0.1700360772735091,0.4734650692777698,0.3333538515594384,0.1909309268713069,-0.1386128424493512,137.19343681194704,167.46403628143997,96.55766064566114,202.50355271235017,94.07960481981227,85.99480463193656,259.8883450790562,603.3404824404381,485.4344410013188,3166.0963921057837,2241.6663364362253,1057.1770155287138,1196.694430167757,2073.223716109895,2248.4267520566236,2346.8645181831785,2480.319563875548,2289.3896754403636,2627.4321591675566,2449.2766666666666,2743.488056240488,kfold2
73,A,IMP,2021-08-10,2021-08-10,2021,8,36.0,38.33333333,2644.0,-81.2103,27.1871,66.1,73_2021,0.7380843508809484,8.076791704473484,0.366277677584986,0.2624947197656429,0.5031720202778064,0.4197061896203444,40.80060707758375,0.3401228044946733,0.5850730275107676,0.650532493041869,-0.0355553112603856,0.1681858753226431,0.4206919320975123,0.2793043212308981,0.1612247734156303,-0.1168805443191615,142.913950481556,170.03935106258876,103.97757162988276,198.35864786179977,101.10572111907396,92.07846121777465,220.9770370306387,495.1986158118041,400.7232967429287,2660.3389545202126,1892.2834202569695,877.918088536472,2344.592062491551,2299.6683904497154,2627.2035538066193,2524.5234277891736,2463.1320189331527,2545.1174824539826,2681.6239103104617,3187.784666666667,3139.9343943740632,kfold2
73,A,IMP,2021-04-13,2021-04-13,2021,4,20.0,22,1240.0,-81.2103,27.1871,31,73_2021,0.6727401849481225,9.26656373380343,0.3101386451254652,0.2921178417967496,0.3838330005111055,0.4196011019711445,40.134688627744175,0.3598580928658189,0.5755513130747768,0.6241093493937722,-0.0323118937742935,0.0834382237504745,0.4323638552709044,0.3474471603333727,0.163702988707597,-0.1717799267064124,139.90261382567337,168.5043583440723,103.19660140871262,201.08168442322017,100.77516362477697,92.1436017522086,349.9203041025837,678.2263981691667,581.8667089313419,2976.491579380775,2515.6023313734595,1323.8176065548623,1122.5931391401111,1415.2773538632382,1537.8992864146992,1547.3316965671984,1651.9683714405717,1494.5579911255622,1900.4195719363652,1564.9513333333334,1704.705116665648,kfold2
