Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,FMASK,SZA,SAA,VZA,VAA,maskcov_pct,ATSA
112_2020,2020-08-05,0.8232780796987136,5.894131164550775,0.4368635561478504,0.2544282755939872,0.7096788511641542,0.5864293515772623,55.35916276943654,0.5723099999999999,0.477213286105069,0.6343674952943468,-0.05640727643077453,0.3954108596161061,0.6147271282547694,0.3606657200000001,0.27665215000000004,-0.07286867000000001,126.13593535227841,165.67368594451926,78.70640001743124,214.24380860734473,76.616496329338,70.06409217817425,184.0,632.0,399.5,4122.0,1786.0,700.0,,,,,,,
112_2020,2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
