Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
P18,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18,2017-12-06,0.3415542886821965,19.658790068747038,0.2504408640167182,0.24833632819491222,0.0711101522314017,0.20752105012575794,19.928813028847213,0.0951150857142857,0.668162165455201,0.4933298433281155,0.20304373375952098,-0.18257709494922258,0.18728301814279136,0.3787773211428572,0.0713369502857143,-0.26000996942857146,160.44551639263653,144.79159617501034,127.01796456851599,137.26689440181332,123.63907555499593,122.61358865675172,465.14285714285717,657.4285714285714,1121.2285714285715,2284.2,3304.5142857142855,1981.4571428571428
P18,2017-12-07,0.362558509936088,18.034908038786842,0.23880269844682747,0.2341391494009786,0.09866373401094931,0.22144686459167576,21.24888390951454,0.11418479999999999,0.6437600628746037,0.4810091301329433,0.17849472884551654,-0.14351012020617232,0.20175182492882077,0.3743672988571429,0.07745592085714287,-0.24360784342857147,157.06353771262064,145.584733173267,124.89341224116586,139.91607954484584,121.783879610989,119.52314213110019,463.85714285714283,677.2,1095.057142857143,2340.6857142857143,3125.0,1920.8857142857144
P18,2017-12-11,0.32993825565948925,20.01835110023659,0.24792644229756705,0.24945201988128488,0.05627430030171678,0.201496866705028,19.334613050718684,0.09066308571428572,0.6630493968215143,0.4926557540494242,0.2034962836022352,-0.19435757241982332,0.18126042475308518,0.38574659142857143,0.06803297085714287,-0.26770263028571434,158.28288377501124,144.21062030283704,127.81391223312657,137.4816166514806,124.77231644544094,123.96310740007162,474.9714285714286,686.1142857142858,1150.9714285714285,2284.1714285714284,3386.285714285714,2041.3714285714286
P18,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18,2017-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18,2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18,2018-01-08,0.3454222467896774,19.29333925606724,0.2473592934701813,0.18874043442771157,0.16239005747759275,0.20417533094028073,19.698555335753376,0.09850628571428571,0.5972320931561088,0.42103251030521444,0.1853668961099384,-0.08850656157756075,0.1845556229191029,0.33894836114285715,0.07261068057142858,-0.19155803714285713,154.58523054143095,143.37762226683265,124.99640219501694,137.89283644249028,122.0760815892828,120.27754676241564,447.8857142857143,658.9142857142857,1064.6857142857143,2188.342857142857,2613.0857142857144,1577.142857142857
P18,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
