Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,NA_pct
MId Weiss L,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-11-13,0.23175255639442538,18.10992115111766,0.17047299068268154,0.22001641061949295,-0.13869637036427307,0.11402651954616709,11.455223994875164,0.05238351068533529,0.5776718139180076,0.4986658503658265,0.12476247688611196,-0.3019743332637917,0.11157705101015983,0.3166504701179072,0.013683129889462055,-0.2428751544878409,164.43433814284984,163.3421643561519,154.54502174230373,163.33596439391934,153.48893856795132,151.2985678155277,597.521002210759,756.623434045689,945.2203389830509,1513.3080324244656,2813.867354458364,1996.7221812822402,0.0
MId Weiss L,2018-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MId Weiss L,2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
