Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,FMASK,SZA,SAA,VZA,VAA,maskcov_pct,ATSA
FE-30_2022-04-15,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-13,0.20538949998265033,12.508392106745237,0.10481799637639586,0.1363078988213648,-0.07245962835592887,0.14578836541482082,13.764852868128795,0.07184400000000006,0.46978511767127784,0.3680234730676204,0.1444345672515833,-0.17593868736590723,0.14210752701848806,0.52426234,0.026912005000000027,-0.32444237500000006,141.13475892271987,142.5465495385232,135.89343667332525,146.46850713374283,137.41592533995518,136.84906062072625,958.0,1393.5,1784.5,2707.0,3863.0,3130.0,,,,,,,
FE-30_2022-04-15,2022-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-26,0.23804819612170847,12.961591860086674,0.11769605268589493,0.16344277812292518,-0.06462305642161846,0.16245114468891347,15.378582968249805,0.08705999999999998,0.5032272971094076,0.4016890315536825,0.13895693452726088,-0.18094185900363247,0.15729973787219234,0.488677165,0.03584594500000001,-0.31511716999999995,144.22960334065652,145.52479239390118,135.35247930391557,148.95553584723962,135.8769839810475,134.0397790059523,844.5,1231.0,1590.0,2583.5,3725.0,2940.5,,,,,,,
FE-30_2022-04-15,2022-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-05-30,0.2702819091930262,13.370038420444782,0.1316956733111598,0.16114892395372288,-0.004537902426884984,0.19354659406124514,18.266435230879036,0.12355799999999999,0.4862128775196266,0.3920030088975507,0.11978587398547874,-0.13615127005595645,0.19163266536415768,0.518574015,0.054000539999999986,-0.31107624500000003,141.54694867987445,144.16043346221701,127.95003813444411,149.09059569735905,127.922873012373,124.51728964513936,906.0,1319.0,1666.5,2901.0,3815.5,2927.5,,,,,,,
FE-30_2022-04-15,2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-06-06,0.28497077598385945,12.594398103804043,0.1276057029060504,0.1774123099634045,-0.023515442954129974,0.202656179488094,19.132299144266987,0.13699799999999995,0.5010983793680478,0.4177030635239912,0.10618093922651933,-0.15066885680329647,0.20214111636983734,0.52016956,0.05542471500000001,-0.32716222000000006,142.52211925051938,147.1291556380142,129.01665424270647,153.99897491272495,128.96050292393076,124.6793492633845,890.5,1304.0,1611.5,2896.0,3923.5,3035.5,,,,,,,
FE-30_2022-04-15,2022-06-07,0.2870166120196802,12.366279342174742,0.12563576218802663,0.17794972418145957,-0.02676435188069801,0.19570179753585795,18.527595335030416,0.12713999999999998,0.5054181966146918,0.4205699566056561,0.10777373536770402,-0.1518890783316834,0.19506442821300574,0.48175162000000005,0.05151395,-0.30506172000000004,145.53024153477998,149.3860561019501,131.41835067537687,155.01292433904126,130.98733316750935,126.6642442060745,835.5,1196.5,1485.5,2681.5,3642.0,2829.0,,,,,,,
FE-30_2022-04-15,2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-06-14,0.26087122758250103,12.161114402370655,0.11573063977656756,0.16118539372610952,-0.039452689671054524,0.1855284254449417,17.5152613086767,0.11677200000000001,0.48977379928632114,0.3992566212200852,0.11857852459341138,-0.15447772756668599,0.18429251253230097,0.521259205,0.046724970000000005,-0.32525753500000004,142.81373141162808,145.9496180934649,131.17804647509405,151.27983446686653,131.38457204922227,128.04150341985257,918.0,1329.0,1666.0,2842.0,3880.5,3075.5,,,,,,,
FE-30_2022-04-15,2022-06-15,0.24463277584168408,10.45277791339715,0.09423115814226926,0.150906381898482,-0.0717949371871078,0.1698879619453193,16.06129246000764,0.09857399999999997,0.48830979203372704,0.3936596205251955,0.12731021783691762,-0.16491025076560123,0.16961526871038266,0.5044772500000001,0.03677022500000003,-0.32174587,146.63800655685222,148.09184408525164,135.6055528405921,151.43062678940186,135.59513976889173,132.98525161274137,921.0,1286.5,1628.0,2682.5,3742.0,3097.5,,,,,,,
FE-30_2022-04-15,2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-07-01,0.23146559717351933,12.947758829061673,0.11574400156778408,0.15377327883871156,-0.057538276048630405,0.16072298652628042,15.194963842917216,0.08428200000000002,0.49309191064169466,0.38813501851935595,0.14339576899053014,-0.17213557598012377,0.15804008082538368,0.50134111,0.03533948500000003,-0.31529293,145.59387417435008,145.1727627537024,134.89315702518843,147.03358494076627,134.99189339977175,133.5731102239173,908.0,1275.5,1656.0,2653.5,3757.0,2977.5,,,,,,,
FE-30_2022-04-15,2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-07-08,0.23401115137998327,13.018154192242111,0.1171486750560132,0.16119276916831776,-0.06570112507839457,0.16096599636512868,15.228405161051441,0.08467199999999997,0.5021373826015986,0.398534890632957,0.14236191613844262,-0.18145248500409109,0.15705612067397087,0.49594586500000004,0.03498947999999999,-0.31877947500000003,145.32860417055727,145.57687210207982,135.49662460887313,148.01075994475366,135.768110510829,134.2232610678206,876.0,1250.0,1622.0,2613.0,3771.5,2980.5,,,,,,,
FE-30_2022-04-15,2022-07-09,0.21649727095814597,11.634642791463609,0.09929080130703831,0.15159488213716735,-0.0950803899314962,0.1497656171611091,14.162793540053938,0.07156200000000003,0.5004369699002946,0.392680164563626,0.15232424126008454,-0.19255311251492838,0.1469868886349444,0.5067229850000001,0.02749498500000003,-0.331824945,147.58461838675993,146.20829608104063,138.3166903028162,147.19337014809852,138.52924182016955,138.04529238514715,920.5,1280.0,1676.5,2603.0,3844.5,3150.0,,,,,,,
FE-30_2022-04-15,2022-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-07-15,0.2420495769322022,15.683377944013955,0.14745647363961117,0.17330057381035022,-0.03150171717129563,0.1703293099057277,16.089497265400425,0.082326,0.5280150265790086,0.4028118237139475,0.16745848435575694,-0.17813124460342913,0.16071064405608296,0.5075026499999999,0.04551228500000003,-0.32342746,143.63777398060822,140.7579471645693,130.59608986671142,141.00761473062403,130.50113679127037,130.06137422826197,820.5,1215.0,1674.5,2744.0,3933.5,2922.5,,,,,,,
FE-30_2022-04-15,2022-07-16,0.22611187834844018,14.176604117436401,0.12651281366931783,0.1681008847226279,-0.07171722492991374,0.15433343093312915,14.6099022152673,0.07767000000000002,0.5084037814696052,0.40458192893682343,0.14592480752639128,-0.19644646065375804,0.1508162991484761,0.49292138,0.03158361500000001,-0.32111197500000005,146.15363825823295,145.83504368562876,136.7633981702138,147.72573564397052,137.03533174300208,135.8997077887928,880.5,1242.0,1615.5,2559.5,3811.0,2955.0,,,,,,,
FE-30_2022-04-15,2022-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-07-30,0.2230780667297646,13.660182773502392,0.12047673851082888,0.18732858621391252,-0.11903425042111174,0.14553405019898757,13.838791995717962,0.06918000000000002,0.5373959130018828,0.4362228598042457,0.14829263669106962,-0.23612463485881208,0.14186974016608217,0.47004982000000006,0.024253740000000017,-0.332182815,150.7077487113667,149.89266628470193,142.0254638638175,151.03139909234204,142.0875515267534,141.16817635885184,826.0,1146.0,1495.0,2353.5,3808.5,2989.5,,,,,,,
FE-30_2022-04-15,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-08-09,0.2462658263189536,13.128855077630952,0.12175920149719277,0.18916798415048613,-0.09830176466903676,0.15742718460028665,15.006926513750393,0.08130000000000001,0.5396160939590086,0.44014845562366534,0.13958501419393396,-0.21745650324406524,0.15415336385614564,0.448307165,0.030938705000000007,-0.31267485,152.45086841674402,151.60986607923692,140.5848393034491,152.56753785810582,139.98941816269917,137.96594471382917,784.0,1076.5,1399.5,2314.0,3600.0,2818.5,,,,,,,
FE-30_2022-04-15,2022-08-10,0.24337488127981577,11.096537206271755,0.1003214175021766,0.17685000154851988,-0.11117148301436482,0.1574149787057073,14.98375939947201,0.07979999999999995,0.5341689254729896,0.4306118394914581,0.14428193620628244,-0.20915998655013496,0.15316099433306457,0.4564718550000001,0.030225850000000005,-0.31855724,151.96010932158129,151.00262587832435,140.75603816265624,151.9276788450116,140.31883247412128,138.6197673026199,787.0,1094.0,1434.0,2356.5,3603.0,2946.0,,,,,,,
FE-30_2022-04-15,2022-08-14,0.26821955619308424,14.527773079223362,0.14401820536614152,0.15785284235229077,-0.0027753961274376675,0.151928439309582,14.774208053035887,0.072912,0.5155553241529505,0.3991712810346729,0.1475351065899853,-0.14670322785107698,0.14159714002189103,0.343219535,0.037629270000000006,-0.21103759500000002,150.10790660075878,149.5819991764034,138.6636439367757,150.86233177416926,138.1651971452998,136.05209431106488,562.5,826.5,1110.5,1924.5,2590.0,1937.5,,,,,,,
FE-30_2022-04-15,2022-08-17,0.2642351072302497,11.643209471565857,0.11115700250932523,0.19653706868632398,-0.10943068342235165,0.16918893144753208,16.124725683676722,0.09513000000000002,0.5476454628352612,0.4559113985666696,0.12680375385447182,-0.21793528199269874,0.16464289390334663,0.452779155,0.03459041500000001,-0.32461356,150.79363084452405,152.70347389880004,140.03464974144094,156.0390021995305,139.75226590189118,136.66893881102138,751.0,1071.5,1370.0,2354.0,3666.0,2932.5,,,,,,,
FE-30_2022-04-15,2022-08-18,0.2594594283278907,10.763380336741715,0.10074997098021406,0.18577723835576843,-0.1108126780259509,0.16620856381157267,15.839729982808443,0.09291600000000004,0.5363793767512055,0.44454912123807,0.12654527630527923,-0.20922579956531298,0.1645175850681699,0.45180806,0.03258460000000003,-0.31878536,153.3618331525306,154.01914322099265,140.95570450413328,156.08690930398754,140.23704000194755,137.2315493782907,791.0,1083.0,1380.0,2347.0,3589.0,2932.0,,,,,,,
FE-30_2022-04-15,2022-08-19,0.25074356521585095,12.930115193087602,0.12097876509390162,0.19196682545886995,-0.10036831153747519,0.15948091409778148,15.212817482798807,0.086424,0.537194028001396,0.4450201450443191,0.129444328375589,-0.21868543225532788,0.1571304538328835,0.44633771000000005,0.030890045000000026,-0.31257653,152.10069442769222,152.7985196760576,140.93679809582522,154.98465479590595,140.47159485557017,137.79939146960237,785.5,1081.0,1379.0,2302.0,3590.5,2815.5,,,,,,,
FE-30_2022-04-15,2022-08-24,0.23894751884906373,12.431033639171634,0.11258354091138303,0.18442213422578468,-0.11104760911896881,0.1528664499330713,14.570681330163511,0.077322,0.535956910087263,0.43676459835033155,0.14088219895583973,-0.2208701888247988,0.14943967309653006,0.45096559,0.02796636,-0.31640051,152.09791504180936,151.59209000851064,141.65817425249313,152.83987691584502,141.31654893655508,139.54905078390283,790.5,1090.5,1415.0,2303.5,3609.5,2879.0,,,,,,,
FE-30_2022-04-15,2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-08-29,0.23337522329902355,13.141997214856262,0.11821407062716371,0.18799404607978587,-0.11443013656986878,0.14922258976745112,14.22439612416401,0.071808,0.5426179869484005,0.43937341063981283,0.14840911165151305,-0.22953704394876076,0.14417273383922297,0.45167232500000004,0.02692677500000001,-0.319914645,151.20172961480858,150.3837704797321,141.74884886648198,151.46358931985583,141.63380026250957,140.42100355884742,773.5,1084.0,1424.0,2291.0,3656.0,2883.0,,,,,,,
FE-30_2022-04-15,2022-09-02,0.23921536597367543,12.02198589833197,0.10854046508256934,0.1839778572374577,-0.11554007295712806,0.15493126302294546,14.745432784431472,0.08089799999999998,0.5330096758907386,0.4373670388706846,0.1361491745068099,-0.22130584224400063,0.15246698484932447,0.46224828000000007,0.027804025000000003,-0.32510451500000004,151.77536468187793,151.9209382322161,141.6175090420884,153.7123196407857,141.35589339734935,139.3203980117729,816.5,1125.0,1445.5,2354.5,3693.0,2970.0,,,,,,,
FE-30_2022-04-15,2022-09-03,0.23193259576548142,13.107551911992651,0.11747614360227972,0.1831359403657607,-0.10834464628670279,0.1484361996591002,14.14770648801812,0.070062,0.5387049128098094,0.4325407234772588,0.15161431064572425,-0.22298253734701107,0.14422788202379871,0.44988984500000007,0.027098140000000027,-0.31437206000000006,152.51386245813643,150.44023431011937,141.62288347275626,150.4985572894922,141.179168025997,140.1823073547364,787.5,1081.5,1429.0,2292.0,3607.5,2849.0,,,,,,,
FE-30_2022-04-15,2022-09-08,0.22503456686357118,13.76021171457489,0.12203575307170803,0.18120263879253146,-0.1033936574895811,0.14875058872517247,14.124151586678549,0.07017,0.5324062549157347,0.4262944196136137,0.15270913540146686,-0.22261948313746038,0.14476747344338792,0.47500626500000004,0.02723075000000001,-0.327845775,150.17867065491885,148.4974127911239,140.25225043439355,149.0250981914938,140.13954545497288,139.40672554821373,835.0,1158.0,1526.5,2413.0,3795.0,2969.5,,,,,,,
FE-30_2022-04-15,2022-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-30_2022-04-15,2022-09-11,0.2618257841492553,13.618292044133074,0.13172774806105933,0.19697833852266727,-0.08896394334090803,0.1566894865398487,15.083984926472418,0.085122,0.5421750262457976,0.4540264646603693,0.12249252252365254,-0.21813395048987533,0.1538302790796486,0.40221544500000006,0.030888170000000024,-0.28176785,154.18250431093526,155.3150274574581,142.42344846241434,157.66472898285053,141.68705700013112,138.4076582479613,709.5,968.5,1225.0,2094.0,3262.5,2503.0,,,,,,,
FE-30_2022-04-15,2022-09-13,0.2476095398187782,12.684957888285705,0.11753679437305037,0.17660450055676785,-0.0801811503321285,0.16043806030780514,15.268318540835807,0.08721599999999997,0.5178646316176541,0.4229616274273217,0.1306909758436796,-0.19587070628082734,0.1549433386872482,0.45183735,0.03350110000000002,-0.30299797500000003,146.52330669673975,148.96794259179057,138.27133518872688,153.1599798499542,138.69771320842693,136.16697906217894,768.5,1120.5,1430.5,2372.0,3527.5,2785.5,,,,,,,
T-105_2022-07-19,2022-02-14,0.1510925151092515,17.55791162167114,0.13512525141707807,0.07480135951661628,0.022929146870481306,0.1048161685658998,9.910102664504212,0.03556799999999998,0.362000877577885,0.2592292089249493,0.15024232633279483,-0.11254480286738351,0.1047069815393537,0.47646128,0.01433967000000002,-0.22691754000000003,136.63598290165518,137.22120627274768,136.1106048403117,140.59403543079534,138.8561031100574,141.0761322896224,1055.0,1454.0,1826.0,2476.0,3104.0,2365.0,,,,,,,
T-105_2022-07-19,2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-03-27,0.1792220580994584,15.827220735260106,0.12828083989501313,0.13016207203641403,-0.051860649247822646,0.12050320017656146,11.42250665556408,0.05225999999999997,0.44223107569721115,0.3470426948687818,0.1407098121085595,-0.17895097703119645,0.11870597443255937,0.4727535600000001,0.016831260000000015,-0.27664123000000007,140.94967929367246,143.09602508444664,139.47386915707224,147.5331505603316,141.68951484821346,141.89449194853205,942.0,1330.0,1667.0,2395.0,3439.0,2657.0,,,,,,,
T-105_2022-07-19,2022-04-01,0.17859725234996385,16.25657318141981,0.13202779532533165,0.13670575427682738,-0.05834777585210861,0.12148868728822826,11.503936890965772,0.04368000000000005,0.46764946764946763,0.3555219364599092,0.1652351738241309,-0.1889202189417814,0.11648013078470831,0.48222887,0.019143820000000034,-0.29085668,141.24736796770515,140.70358948324002,138.19180214213972,142.83514573605683,140.06393822279375,141.8306596233899,902.0,1300.0,1704.0,2445.0,3584.0,2748.0,,,,,,,
T-105_2022-07-19,2022-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-04-04,0.18509438587889188,14.826133613927848,0.12083265571637665,0.12959079936683807,-0.055859375,0.12473840731358077,11.82143228794901,0.05396399999999994,0.4488122766449443,0.34925606891151134,0.1452213487794787,-0.17550741940985842,0.12215642494256218,0.4738811100000001,0.018967580000000005,-0.28016975,141.63943045924668,143.08657597482437,138.97268805751327,146.8333367522159,140.87159572094325,141.1162018882634,925.0,1311.0,1662.0,2417.0,3446.0,2703.0,,,,,,,
T-105_2022-07-19,2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-04-20,0.18059901654000893,15.450049925009514,0.1252425735184356,0.12741058290888513,-0.051875785316819245,0.12792906903103227,12.079900883878445,0.05582399999999997,0.44572305331799,0.3455908604069975,0.14691404770920105,-0.17597503900156006,0.1257470119521912,0.51881359,0.019887149999999985,-0.30416969000000005,139.09456246375473,140.44832390426168,136.4540027412494,144.46879659542742,138.6669467764223,139.21020193487195,1010.0,1445.0,1833.0,2641.0,3769.0,2930.0,,,,,,,
T-105_2022-07-19,2022-04-21,0.1772885283893395,16.196680677022876,0.1310759969902182,0.13804817715750498,-0.06393956145199926,0.12318840579710144,11.645845792291976,0.047603999999999945,0.46453624318004677,0.3583950840412073,0.1578740157480315,-0.1933947284852334,0.11910322279308731,0.50431978,0.018298730000000027,-0.30582402,140.09513405452765,140.5487530369514,137.8207344405756,143.66013618262176,140.01440913973778,141.39333838302704,951.0,1374.0,1775.0,2540.0,3758.0,2887.0,,,,,,,
T-105_2022-07-19,2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-105_2022-07-19,2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
