Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,NA_pct
Top,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-11-09,0.22571341511302426,17.44287645382791,0.16238601409452788,0.17373671423051665,-0.05589121691987038,0.12245875770172426,12.028342571218674,0.05994537377341658,0.5014500503749504,0.42058329713651055,0.11778348227098416,-0.21624483667151806,0.11857573650602281,0.34804804159530184,0.019756359128754102,-0.22437664703538518,150.9256323589138,154.43401619649723,146.53438613493162,159.15792559984632,147.38605150337878,144.95701681886072,662.2506690454951,921.9292298542968,1132.281593815046,1776.4506393101396,2747.5929229854296,1989.4213499851323,0.15566156163695707
Top,2018-11-13,0.2288297807860077,17.517097220268703,0.16388961203236624,0.20068882141036862,-0.1010540313684044,0.12238440423234027,12.05864036801037,0.05439587573021776,0.5527852588998681,0.4610151742755889,0.13798877903035625,-0.2605457153532825,0.11716877025566082,0.35063815612055216,0.01866362832315454,-0.2496705059067977,155.58372264496145,155.7461495254581,148.45127122103563,157.32693552235844,148.48907201083603,147.0766917665654,627.3682952734997,860.8941848114711,1101.7393786510886,1740.4041423260753,2952.1623738714816,2128.6497610196493,0.054481546572934976
Top,2018-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-12-18,0.20746204336385807,18.790725821733027,0.16850144918551024,0.19743954807812408,-0.10947418135115919,0.10927854259866558,10.800071907520955,0.04390102431610942,0.5470583859148551,0.45413200605503845,0.14457468769269174,-0.27291858474027053,0.10400646402199246,0.3409318136752786,0.013828192596251277,-0.2431535349696051,154.86177763822297,155.15966508908946,150.51327215640575,156.87685091577097,151.08523522684195,150.60350347847012,617.9807497467071,850.9678318135765,1090.357649442756,1654.56484295846,2889.006332320162,2060.3882978723404,0.008787346221441126
Top,2018-12-20,0.20185982463814087,18.286422444974114,0.16146373845623943,0.17983951204534412,-0.09067889456562579,0.10804820039963647,10.640888545611231,0.04663882305562546,0.5130562761933269,0.4282006070773144,0.13038603119793404,-0.24846938858619325,0.10479025523819406,0.3446374375811728,0.012973132328215455,-0.2320866305575131,153.78104445087538,155.38138053099166,150.19327824692473,158.29666591828192,151.0281661903447,149.9548506734348,668.2329473949156,905.4534356909137,1126.2480493329977,1689.3229297759879,2800.1744273848476,2026.1078530078028,0.0025106703489831783
Top,2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2019-01-07,0.3426247160213553,15.779014806653219,0.19212618130439135,0.04737582999507081,0.34233218014911676,0.2524896631235742,23.813240713582417,0.150639,0.3905767487705557,0.19157618748987776,0.1738780245251526,0.16092858039704383,0.22213967732454362,0.4376749000000001,0.11845782000000002,-0.13309057500000002,128.92023080032163,124.02318286175681,102.56003278593042,124.02736406331415,101.60538906016194,99.71638832148813,551.5,1025.5,1588.25,3244.0,2344.25,1587.5,0.9994978659302034
Top,2019-01-12,0.15301141673422294,25.493218099324128,0.2097564488125499,0.023272137104960115,0.20450595805067628,0.09116512019711727,8.811999493395321,0.03349304020100503,0.2389622116487821,0.15022248060217247,0.12638955057419143,-0.0022354836630408626,0.09174501661136761,0.3776899420477387,0.015103993216080412,-0.11358520640703516,137.84705669550812,139.6722571823905,137.6426190819534,144.26608846847242,140.33622901988338,141.37721256205472,1005.3680904522613,1309.9535175879396,1568.9321608040202,2082.0829145728644,2083.213567839196,1363.5527638190954,0.9000753201104695
Top,2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Top,2019-02-01,0.17232759141474543,18.336022313607693,0.15213489902684615,0.10365291870219477,0.008719895707608009,0.1006195435239092,9.753887658410651,0.028974276497695847,0.4172292120113948,0.30306071742092644,0.16537661774448398,-0.14237108600694165,0.09447246233265466,0.384623871797235,0.015295855783410146,-0.19952481267281108,142.12214768674497,142.03368530182252,141.44068029876127,144.7906599823908,143.94637199955736,146.4259080375273,776.2811059907834,1111.7119815668202,1440.3225806451612,1997.5276497695852,2658.6520737327187,1964.467741935484,0.945518453427065
Top,2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
