Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,NA_pct
N School Sctn (H),2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-11-13,0.22511951319418935,17.725813947314496,0.16320170057953431,0.20346264332967165,-0.1321749205596923,0.10770044862542914,10.903021233475627,0.04661096380697052,0.5670845413980777,0.4824684061027016,0.13206154461106073,-0.2889973615233855,0.10412197098120661,0.3001235926508044,0.013046292258713153,-0.22423800692694365,163.87774545158015,162.44894772834277,154.99608532552458,162.23439241359426,154.12768186027526,152.4968108314863,566.114946380697,724.5613270777479,916.3009383378017,1447.7060991957105,2608.131032171582,1876.8267426273458,0.010610079575596816
N School Sctn (H),2018-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-12-18,0.21026277450552372,19.165856005929754,0.1722750568582703,0.204332458749057,-0.13423871079543495,0.10028559650311304,10.159296047020439,0.041433231388329966,0.562396694121369,0.4793643573369651,0.13320996985130207,-0.2994697044808052,0.09645373776806998,0.29969556535211256,0.010352083118712281,-0.22370792841716972,161.7077067762153,161.39148443373483,155.7567468343716,162.12567847296694,155.53235575159513,154.37429850767577,566.21395036888,737.3896713615023,927.413145539906,1421.0026827632462,2623.93896713615,1853.4621059691483,0.011273209549071617
N School Sctn (H),2018-12-20,0.21325096127797102,17.72936646960376,0.15856037868941814,0.19114560257275953,-0.12522845299965976,0.10246887328860345,10.361236562480759,0.046013626255860696,0.5394699250942427,0.4637061858502617,0.11892540017375694,-0.2781518758606505,0.10019566795236569,0.2998449509912928,0.010569372233757543,-0.2161382195746818,162.40631724510786,162.8376997615423,155.78692337278446,164.11531190609887,155.40367959184908,153.4352088498223,596.1995981245814,761.2374413931681,933.8643670462156,1440.415941058272,2537.699263228399,1843.407233757535,0.009946949602122016
N School Sctn (H),2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-02-01,0.2180056522554744,18.738531876995264,0.1703628828790345,0.1768721444894346,-0.0869583804834131,0.10097270328298912,10.313655136612745,0.03378838235294118,0.5582076840692741,0.44428746668680974,0.17015433478574765,-0.25277218805064755,0.0928388532418364,0.27772697375000005,0.015852826250000004,-0.19338524772058827,158.99498131792984,156.11447209896136,152.2347038550788,155.17490727700147,152.01603862861438,152.52261048369633,481.8014705882353,664.6617647058823,901.9044117647059,1393.5588235294117,2321.8088235294117,1645.1764705882354,0.9549071618037135
N School Sctn (H),2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-04-07,0.223715505405098,16.100999145139536,0.14548229849764308,0.20380734442016762,-0.14814252021252647,0.11164762852474043,11.17719633610032,0.05492326337448559,0.5483844026119259,0.48001796191467483,0.10794525488184449,-0.2872989966476723,0.10963408683790563,0.3217439466872427,0.011244369883401939,-0.24116057769547328,160.16989787876616,163.11217280047563,155.00148023704185,166.55649631835894,155.01830053350375,152.1086821109762,616.2067901234568,807.3926611796982,972.7997256515775,1533.4022633744855,2763.3082990397806,2061.9897119341563,0.033156498673740056
N School Sctn (H),2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-05-12,0.327304978793318,14.436331261394567,0.166432765313236,0.21490344473773418,-0.03633759750952988,0.1724461354017045,17.039730799706128,0.11233915525423731,0.5387966013339331,0.4960067303846055,0.05612921152782238,-0.20140634925865725,0.1735877803646707,0.3290808872881352,0.03756116583728813,-0.22702668290508474,156.45411057584292,165.3941066108686,143.62390131154416,174.50204018744347,142.53909180418648,135.0873485589795,600.3552542372881,811.9071186440679,913.148813559322,1802.9603389830509,2706.577627118644,1934.5528813559322,0.021883289124668436
N School Sctn (H),2019-05-13,0.3311183611871865,14.558977295582842,0.1699855719816492,0.20430625593064802,-0.01040500299111488,0.1739594062244262,17.209369017918945,0.11645789409368629,0.5182788808631255,0.4822607801534923,0.046194956420682116,-0.17989612772717903,0.17772912541093208,0.3246795190529533,0.03883343866938222,-0.21506409781737956,157.0752017798424,166.5748846004414,143.23975850699125,176.13776814659286,141.97035297107993,134.0873525536297,619.1714188730482,821.1727766463001,906.3279022403259,1807.31466395112,2603.7780040733196,1854.970468431772,0.023209549071618037
N School Sctn (H),2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
N School Sctn (H),2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
