Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,NA_pct
North Owens,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-11-09,0.15852633707594463,15.857725737410712,0.12259425625879228,0.14573045179432095,-0.12219136437805973,0.08494310156837769,8.362301742243432,0.034710500000000005,0.4552728953620678,0.38471930322872044,0.11448878145765379,-0.24112009148847544,0.08371310459077187,0.34386723166666666,0.000965592916666674,-0.22093060125,150.70765607885042,155.97105999440467,154.95198227644556,162.1815426083345,157.58397768432727,157.06549912148202,732.625,989.75,1175.7083333333333,1618.2083333333333,2638.1666666666665,2061.75,0.9969301611665388
North Owens,2018-11-13,0.18865065533822017,17.031482858223725,0.14327673207798378,0.17712740454319525,-0.12050691901537593,0.10343341766838482,10.137864187471315,0.04079899458535196,0.5147097704175225,0.4263754595227451,0.13903788212135662,-0.2591970317643271,0.10065179296607946,0.36425318531063,0.00906562954687946,-0.2501100620946139,154.23732215324733,154.92036458051197,151.30861290723627,156.97482369356098,152.21561617973387,152.13699965267145,711.8508121972072,955.2808492447991,1199.3515246508978,1747.087774294671,2956.077799943004,2218.373325733827,0.10232796111537477
North Owens,2018-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-11-23,0.22510356821665145,16.449504753393153,0.1495548849244076,0.18469770766819382,-0.08470174877799264,0.12706968327901438,12.36626253557906,0.054698000000000004,0.5362510259293333,0.43361157059369876,0.14939385194042987,-0.2313022603106986,0.12242172239982159,0.36561405750000003,0.021416193333333344,-0.2502568266666667,155.7331698357564,153.59673537864495,146.12346714078953,153.3541148420475,145.61858109730656,144.76857649087842,668.4166666666666,896.9166666666666,1173.75,1853.5,2970.5833333333335,2197.8333333333335,0.9984650805832693
North Owens,2018-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-12-08,0.18911958520345817,17.16447726334033,0.14407770298423786,-0.027432547308292372,0.2474658285957781,0.13408799810820218,12.713264477412668,0.06527099999999997,0.18867491367440764,0.08249034963194164,0.133532441000535,0.1079550443405842,0.13802927392650965,0.464603355,0.03941473000000001,-0.1237853425,132.63443948441272,131.8306347737111,122.48586273087346,134.42633129886616,123.55019906665497,123.1186774912289,1139.5,1540.0,1917.75,2780.25,2302.75,1728.25,0.9994883601944231
North Owens,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-12-18,0.17621223506058528,18.320051744471133,0.1513799574423471,0.17855387748993407,-0.12827156952563407,0.09300091413675664,9.191362905022276,0.03465796615384615,0.5133551686599348,0.429289869129786,0.13647668988765355,-0.2742670538242706,0.09019368332384438,0.34563358716923087,0.0053409843564102616,-0.23952862857948723,154.29420712471583,155.92647826955164,153.82676434582714,158.71428370221426,155.20734302882795,155.40463651503518,683.844358974359,919.2861538461539,1142.1623076923076,1624.2917948717948,2841.6633333333334,2098.199230769231,0.0023023791250959325
North Owens,2018-12-20,0.17501395498687133,16.988932969751524,0.1386132250426818,0.1629799178812994,-0.1177949968341799,0.09335564286710799,9.205320524357987,0.037946207678433395,0.48692372679919516,0.408798640838809,0.12481350398149707,-0.2522165794219708,0.09175796679971573,0.3458190434256635,0.005131302322854943,-0.23013089533754183,153.82299269086408,156.4889401693379,153.71489314400606,160.23079266409647,155.23194013837886,154.76697506398105,712.7472300953362,949.8548054625097,1156.2325431589798,1643.3237567637207,2743.2720948209226,2077.695696985313,0.007162957278076234
North Owens,2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2019-01-12,0.04679784757601888,27.0399106938845,0.1756737582202019,-0.15460761570981782,0.3327604898055059,0.036033610833831185,3.4006047401691886,-0.0034992000000000035,-0.0712217119633142,-0.1237980689383523,0.09128470683863271,0.16913940020674892,0.04329907932471433,0.5107431370000001,-0.016390812999999983,-0.04285773700000001,118.07035220108791,124.54785303580043,134.11275858271384,136.77515441107195,143.9866123100025,149.7848577782704,1757.6,2213.9,2464.7,2712.1,1916.5,1348.6,0.9987209004860578
North Owens,2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
North Owens,2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
