Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
CP3NE,2021-02-20,0.14935188457686024,10.533382347527283,0.07664852152399092,0.04966102312877658,-0.03903784847816063,0.11521979373111771,10.868532604555057,-0.017555999999999992,0.4623862251446542,0.2601941238663146,0.2766721242067878,-0.11533948490017291,0.09914064258580244,0.5718923778125,0.028945689687500015,-0.31265226781250005,137.1818001320877,126.58796894398505,128.10823520033057,123.82919220724685,129.4086392809432,139.38553703666173,882.53125,1411.8125,2254.5625,3045.625,3839.125,3292.8125
CP3NE,2021-02-22,0.1412938898164453,9.597447691200001,0.06814853098371262,0.04876984463302662,-0.05932658747205734,0.1085378415534313,10.237082027239055,-0.023590500000000007,0.4631956724667095,0.26351149804714785,0.2788580155700207,-0.1269595236184419,0.09389433206437847,0.5727734290625001,0.02332123812500001,-0.320196640625,138.41633040604927,127.65680270612216,130.3868379356805,124.73170838046677,131.76562580077254,142.60522532045462,903.53125,1419.71875,2255.71875,2997.5625,3868.625,3375.1875
CP3NE,2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP3NE,2021-02-27,0.1369708764169506,8.724782817361179,0.060992692987398955,0.023845363589663007,-0.036819785542354364,0.1073969961514314,10.136595906952012,-0.02023987500000001,0.4213595332528111,0.23146061271575843,0.2639295772600803,-0.09759211249652017,0.09543654917847526,0.5900054118750001,0.022268373750000015,-0.3052749334375,136.91029314598646,126.59045341226746,128.87051123614881,123.90437025560904,130.36170390390544,140.78942552269206,1019.59375,1542.53125,2364.8125,3115.0625,3788.40625,3352.96875
CP3NE,2021-03-02,0.14363046898015142,9.372049198340088,0.0667846434960698,0.039421354937258346,-0.04878797133956032,0.11302358491903006,10.669928592519415,-0.020847749999999998,0.4526791942695781,0.25459763516079165,0.2739905101489398,-0.11519520005258432,0.09799747637501255,0.5982285240625,0.026124816875000016,-0.326541201875,136.99236504080196,126.56400356110171,128.3610658053394,123.96827031760122,129.81922703006504,140.13737752167648,949.28125,1499.84375,2365.28125,3158.0625,3979.6875,3481.6875
CP3NE,2021-03-04,0.1392023231438116,9.634600781425517,0.0681111847231517,0.047706120958098897,-0.06123622191848291,0.10748294126734413,10.138777955467813,-0.023356125,0.45884308676408203,0.2632792585273954,0.275005154801508,-0.12880882029165958,0.09376137275729457,0.5804576775000001,0.021819688437500012,-0.3239711334375,138.53772642791563,127.8666947796884,130.67457133840358,124.96162257251356,132.0759856342204,142.90725043861198,938.09375,1453.375,2284.84375,3023.40625,3916.96875,3417.5625
CP3NE,2021-03-07,0.14224391502520295,10.376901566234444,0.07424679092548522,0.049681668075243164,-0.05632527364046336,0.11182115512754931,10.55581087932835,-0.022310625000000008,0.4637976262686817,0.267311866722871,0.27516659677573596,-0.1300263450623973,0.09687250292376114,0.6017540475,0.02483334875000001,-0.33666536375,137.36495247651797,126.93956295668781,129.0238699721541,124.32613785806998,130.51227481269336,141.0230880452961,947.65625,1497.78125,2364.0,3147.46875,4087.71875,3522.875
CP3NE,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP3NE,2021-03-12,0.1434196771534073,9.095148192207606,0.06465049478076709,0.0393082633924267,-0.05513575534871164,0.11388959555651941,10.75717746516878,-0.0219735,0.45677781980333165,0.2583438101916823,0.2751969126867866,-0.11935883545112526,0.0988359864935576,0.6117220993750001,0.02597077062500001,-0.3379093340625,137.42780549499867,126.74066067478265,128.42964922435317,124.06752704697438,129.8089080605689,140.18021946284995,969.28125,1525.53125,2411.28125,3218.25,4090.0,3593.46875
CP3NE,2021-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP3NE,2021-03-17,0.1429870296015957,9.311571284624147,0.06622038091047278,0.052567268205525396,-0.07114061219675519,0.11140328545909797,10.511800017518384,-0.019858125000000018,0.46748464061497613,0.2743308752737376,0.2720192643378404,-0.1367161959718057,0.09659434334346736,0.5950526190625001,0.02285587468750001,-0.34068970750000005,138.0767682977717,128.21235369728169,130.57238206664147,125.73759182015314,132.16037120110337,142.4557695901196,931.625,1476.78125,2317.5,3090.375,4068.8125,3563.53125
CP3NE,2021-03-19,0.14224509989668946,8.648427215265905,0.06111876779301165,0.048135285078423004,-0.06992710421794929,0.10990159391822175,10.366908684763894,-0.017818125000000004,0.4578310074343609,0.2677543518513131,0.2674383908619409,-0.13048677036705536,0.09659005996438472,0.58423704375,0.02130708343750001,-0.3300240728125,139.0477475950118,128.93815405411732,131.38352479538293,126.19760040276614,132.78527746561087,142.91828838882424,953.125,1467.34375,2279.0625,3034.6875,3945.0625,3490.75
CP3NE,2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP3NE,2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP3NE,2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP3NE,2021-03-29,0.1427907327228624,8.422247545055631,0.05950012105616314,0.03558144098420208,-0.05762989854768884,0.11342110167011352,10.712706214345367,-0.01769400000000001,0.4461313683832752,0.2552571225503944,0.2658990726299819,-0.11672778883461418,0.1002637549546177,0.6137819228125001,0.023807350000000012,-0.3364866075,138.15740192814823,127.65532017922034,129.25116777241763,124.92533978500322,130.54411756116332,140.4843296273889,1020.3125,1557.75,2413.125,3216.90625,4066.65625,3610.0625
