Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
P11,2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-04-24,0.6276328241215371,8.743782397724877,0.23740971310393305,0.2777576088508841,0.2963965551692652,0.4127270632431769,39.212947719756684,0.3689704864864865,0.5422000249775107,0.5882507187106097,-0.03234500034097806,0.06417574090786525,0.44715465745902744,0.39436350135135134,0.1598033064864865,-0.2039952775675676,142.94255644801342,172.14287604613708,104.8970965312647,204.3241794567865,102.35507150448609,93.81580235105697,511.05405405405406,829.3243243243244,725.8918918918919,3176.135135135135,2793.810810810811,1724.7297297297298
P11,2020-04-29,0.7032029384689908,7.050586067717708,0.25488239794121026,0.2904194728849854,0.3778736527781345,0.47238704948906896,44.78284391368322,0.43720994594594603,0.5452466920711558,0.6277544608105712,-0.04904108798980605,0.13716265470371677,0.5135100534075612,0.3900756037837838,0.19338638945945946,-0.18328974081081076,139.49721146226742,174.58813881296402,97.49876982348951,212.82832957904964,95.02185639945095,86.97368985410199,423.3243243243243,771.027027027027,601.1891891891892,3453.3783783783783,2623.054054054054,1561.2432432432433
P11,2020-05-04,0.7292370822520251,7.12011166385384,0.2952260994467625,0.3032436038864042,0.44224731426026176,0.5056555269274965,47.810877795919936,0.4841101621621621,0.5384822265127169,0.6394741974345068,-0.05633753432602497,0.16997594691939152,0.5591486639560841,0.40263499567567573,0.21640238270270268,-0.17286994567567565,136.81743247111717,175.32783948021716,92.02453514044767,216.73093836361562,89.59245077048057,81.95005460871585,425.3783783783784,791.2162162162163,581.5675675675676,3716.324324324324,2638.7027027027025,1438.6756756756756
P11,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-05-09,0.7550417017415221,6.600338301141304,0.31055775106025096,0.2928985576759472,0.5004827347374323,0.5302068201369403,50.091751827885474,0.5207104864864864,0.5017518454315083,0.6389296295238537,-0.06987007905496219,0.22606803836618586,0.5938615679000463,0.39951986621621627,0.23197571864864866,-0.14894755459459458,133.20998525760746,176.80529416951615,88.37333973963663,222.26096717387034,86.09343264892101,78.49290702290523,413.8918918918919,808.7837837837837,538.7297297297297,3862.2162162162163,2442.054054054054,1287.7027027027027
P11,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-05-19,0.774435384170889,6.333409956822393,0.3321970623205369,0.2928568615635601,0.532532468360954,0.5346509786485012,50.57298565646798,0.5190454054054054,0.5039890835847834,0.6545499088625977,-0.07333227854581949,0.24416893923246183,0.6014074013224093,0.3820607083783784,0.2323016110810811,-0.13566944,134.57562462418687,178.98239764507255,88.24575803985611,222.35562813098653,85.79453259786574,78.09676402282233,392.05405405405406,759.1081081081081,481.2162162162162,3784.6486486486488,2304.3783783783783,1156.7297297297298
P11,2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-05-29,0.7903633267028544,6.059231228556784,0.3504677056543512,0.27961109372640985,0.5787319889663483,0.5444109704113231,51.53289817221966,0.5256269189189188,0.4979547824300323,0.6517573471223285,-0.0686377826811905,0.2868843416422305,0.6031073759877672,0.36845919297297297,0.24053990567567574,-0.11548006054054055,133.66709841473642,176.67933721666165,86.49310870115472,219.7149613464333,84.04780434909966,76.56852119021903,337.05405405405406,705.8378378378378,442.8378378378378,3808.108108108108,2107.4054054054054,1011.8648648648649
P11,2020-06-03,0.7617180722267911,7.035640631291611,0.3545296779041186,0.28365913033396434,0.550479081971098,0.5214891002402987,49.413976487481406,0.49099005405405405,0.5363089931084217,0.6376229587856411,-0.04745462787431902,0.24585443810513627,0.5571276950749023,0.36786199972972977,0.23092045432432434,-0.1271709464864865,134.35505304393158,170.13911241350175,88.48310854127001,210.18252015252176,86.08147793978709,78.7716945616224,302.05405405405406,671.2162162162163,491.4864864864865,3706.4324324324325,2223.3783783783783,1058.945945945946
P11,2020-06-06,0.7466507788189741,7.389850220289685,0.345923134395869,0.2600591348166421,0.5596053027509279,0.513267177728704,48.65371019993666,0.48240291891891884,0.514248588602386,0.6013636567363821,-0.040124400735700144,0.26848145166213744,0.5401094955780483,0.36556711135135145,0.23003214216216222,-0.11616177918918918,132.90217530874526,166.27706884763805,88.34786045929364,206.1896786272335,86.05685397691323,78.81656579485835,292.27027027027026,676.972972972973,524.6216216216217,3709.5945945945946,2109.675675675676,1024.4594594594594
P11,2020-06-08,0.7240467719433585,8.059547778619141,0.340477605093774,0.2698701979722463,0.5183828282955278,0.4907303539211114,46.55184181841289,0.4536398918918918,0.529776192062281,0.6032637474885383,-0.03642432603225599,0.21969225941751855,0.5139854973335443,0.36609252081081084,0.2146964964864865,-0.13175014027027024,133.82260098078717,165.86801240643675,91.36523606243668,204.25497302382274,89.10411685394219,81.63551853488883,312.05405405405406,691.7567567567568,556.7567567567568,3560.7837837837837,2249.4594594594596,1107.2972972972973
P11,2020-06-13,0.672426110199231,9.454679228459478,0.3205689200832163,0.26106848033912833,0.47309788598361846,0.46350874496748257,43.876322412324996,0.4143197837837838,0.5572314988979825,0.5620597619480312,8.789034420871297e-05,0.1822865586011429,0.4644447363056276,0.3818321954054055,0.2057765383783784,-0.14984052864864866,133.9472077891933,156.48094621948906,92.47255509877229,186.49019614517385,90.29201372431203,83.56885423822409,298.0810810810811,693.4324324324324,684.9459459459459,3552.972972972973,2438.3783783783783,1255.837837837838
P11,2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-07-18,0.7435041928992038,7.898353056032218,0.3678197266290931,0.28079556483250945,0.5669781142154395,0.5310919212899942,50.14281925035218,0.5202311351351352,0.49688552664367036,0.6065458567443957,-0.052798153124710215,0.25393266238845724,0.5614267573451085,0.3970108310810811,0.24295318432432433,-0.12836154810810813,126.72027862910049,164.28161698841348,84.84863270700248,213.52169268127034,83.00874956997012,75.89484272072862,315.8918918918919,788.7567567567568,577.4594594594595,3961.2702702702704,2349.108108108108,1088.1081081081081
P11,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-07-24,0.726321598906478,8.53403453728851,0.3690614521438965,0.25739879023132683,0.587181467227941,0.5283497342852088,49.849379071279195,0.5203183783783782,0.47231000291037234,0.5616442065716081,-0.04305944232278595,0.28054552110406106,0.5501120691175732,0.4042751781081082,0.24776961000000003,-0.11709464513513515,124.64343976058417,158.90145830596785,83.10138315841564,208.5341879044915,81.39189464968089,74.55795810219212,314.43243243243245,815.3243243243244,639.8918918918919,4063.162162162162,2276.6486486486488,1051.4054054054054
P11,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-08-02,0.7659323844714063,7.189052339372513,0.3727282639301287,0.278990015452092,0.5817615589102726,0.5319397748379864,50.30647215509619,0.5129134054054053,0.4963276723254883,0.6278646186601875,-0.0619604732585813,0.26860570004105067,0.5624890236209745,0.374112321891892,0.237769495945946,-0.11807808567567568,127.61980817599259,167.45453914943207,86.08281234690999,216.38466526880055,84.17225613189758,76.7138334931499,284.4594594594595,736.4324324324324,500.8918918918919,3807.6216216216217,2188.108108108108,1001.2432432432432
P11,2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-08-09,0.7365260359532235,8.149850981553897,0.3674612187714604,0.254648608595082,0.6160501633199454,0.5693679041428397,53.72377871457021,0.6023905945945944,0.43037786833019537,0.5438239245429752,-0.05252650236443433,0.3226527483752814,0.5990629183208371,0.44835618891891904,0.2847245418918919,-0.11213403567567569,118.96437205902576,155.80915684049546,76.46591934240145,216.1190987395261,75.1003458036526,68.8079233292352,327.4054054054054,939.4864864864865,697.5675675675676,4618.756756756757,2360.162162162162,1093.162162162162
P11,2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11,2020-08-17,0.7710635869163377,7.109107565426017,0.379526652112689,0.2839321581675747,0.6002973707099649,0.5565814910635624,52.526707264740224,0.5598275675675676,0.4730629472166541,0.6225838036791416,-0.06915035625799638,0.2869602870391365,0.5989504217285158,0.3998872297297298,0.25741427459459465,-0.11783557675675675,124.51049564822313,167.45835670020168,82.18391814695731,221.27198327137495,80.43143981238356,73.29428820549855,313.4054054054054,812.6486486486486,529.0,4109.405405405405,2272.4054054054054,1023.081081081081
