Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
93_2016,2016-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-03-10,0.18625144927658246,11.05928359498629,0.08871009690826581,0.13051152807713737,-0.10911306467670671,0.12573331604652757,11.94006052213651,0.047261,0.4800507457850827,0.36809836346082364,0.1646574743447401,-0.19573827183294093,0.11925150407440917,0.4916064,0.017460135833333345,-0.3148528316666666,143.43830783056814,143.27410248502787,140.61351950083838,145.81917045475706,142.5445127130616,143.98711178457498,872.8333333333334,1290.4166666666667,1698.0,2467.75,3654.25,3060.75
93_2016,2016-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-05-04,0.331732486530401,11.224073436385199,0.1277667685691854,0.16725519607318054,0.042174841504621065,0.23318020512550464,22.05569265271906,0.16588599999999998,0.49576161414122627,0.41023258384454997,0.10499201281880814,-0.08393034360509034,0.23019173656802913,0.4862355208333333,0.07631114916666669,-0.28330737416666674,141.40283105221752,146.6409070090645,123.61138397139162,154.99071310873958,123.24316671156494,119.46715940375714,769.25,1179.3333333333333,1473.5,2944.1666666666665,3482.0,2704.5
93_2016,2016-05-13,0.28626808660984104,10.650918445142256,0.10793192603803209,0.1321144034199356,0.023016524021177525,0.2225717386828491,21.00740648738825,0.16033999999999998,0.4593677483688265,0.36485843461327233,0.11999395178638976,-0.08375079866031099,0.2184314723424626,0.5879691491666666,0.07431635583333335,-0.33150723083333333,135.27744779793076,139.36871592819696,120.74770621061386,148.25458326640822,121.52085894703289,119.30395514700722,949.25,1504.8333333333333,1901.1666666666667,3444.0,4079.0833333333335,3292.8333333333335
93_2016,2016-05-29,0.3526585930269514,11.300578022468217,0.13762420601963232,0.14866982858649305,0.10880213500005494,0.24858919732835286,23.494636435201816,0.179817,0.4668997611587309,0.3824749617107995,0.09849348839844645,-0.026032877320276777,0.24280849709171845,0.4826624450000001,0.08717441333333337,-0.2567148325,137.14285799678757,143.86464551053078,118.48892725944368,154.2491192270633,118.4216971949458,114.59769454077572,739.4166666666666,1190.5833333333333,1484.8333333333333,3052.3333333333335,3289.4166666666665,2519.9166666666665
93_2016,2016-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-06-14,0.37175129272043317,12.07985443698231,0.15755059787035275,0.13996969423171632,0.16672704991012766,0.25870830472457684,24.478756417816857,0.18398599999999998,0.4605570361681104,0.3695033902077462,0.10365431473616682,0.01499836799888767,0.2523328805475073,0.46556030500000006,0.09535785000000002,-0.22990665666666668,137.41447230864352,143.01097616224692,115.56382642364089,152.04876930485526,115.08827252786195,111.84083572625086,708.9166666666666,1132.25,1444.0833333333333,3059.5833333333335,3074.6666666666665,2280.6666666666665
93_2016,2016-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-07-23,0.19091080928046433,16.286736432655783,0.1369974221345406,0.09571020539886355,0.009676928253967784,0.15587837785856676,14.772024661911198,0.05135999999999999,0.46003582138851634,0.31011267071902154,0.20210055194170173,-0.1272176243887598,0.14476119116819122,0.6608064233333333,0.046930343333333346,-0.35916452,134.22623957351362,128.20567248825074,121.54262803059987,127.79972754554281,122.57563491942445,125.72506799991181,1125.5833333333333,1713.75,2441.75,3587.0833333333335,4627.75,3524.3333333333335
93_2016,2016-08-01,0.19639343224535985,13.360895005899488,0.11043530351437585,0.10525696848490275,-0.036218777552565105,0.1564626147090092,14.78455526192284,0.07066899999999998,0.45430046939980295,0.3325087192307501,0.1687288381213332,-0.14601323413958653,0.1501060679156963,0.6427125533333334,0.03763362000000003,-0.3710727733333334,135.8234600032754,134.04784760527227,127.09540599127791,136.2089008097869,128.69405041732492,129.91168764694612,1137.6666666666667,1710.8333333333333,2285.75,3399.3333333333335,4564.666666666667,3661.0
93_2016,2016-08-12,0.19923342161234506,15.849045407526399,0.13488485473752534,0.12695569399389295,-0.022525912672304197,0.1513244371701067,14.26968409956973,0.05632100000000001,0.48267524139614243,0.3452047236446743,0.18923063969717982,-0.15692887396404984,0.14062866318722286,0.5778949658333334,0.03916647333333335,-0.3395537258333334,137.21054124552876,133.44341262924277,127.71541794561138,133.88473416720714,128.89687322881193,131.09310569113276,964.9166666666666,1473.9166666666667,2056.5,3078.75,4229.833333333333,3230.75
93_2016,2016-08-17,0.19458707093453864,13.484636278535808,0.11191239626518036,0.10259064281280268,-0.02812405480408631,0.15312670529530445,14.45604485458105,0.07128499999999999,0.4420948083855069,0.32532356207584784,0.16203280929395386,-0.1395979563208157,0.14732943763757939,0.6228420716666667,0.035819320833333335,-0.35220334916666673,134.8374768711884,134.0878017485636,127.45683712657497,137.10242887887867,129.36508816057759,130.2881941756134,1122.5,1690.75,2225.3333333333335,3299.5,4373.75,3500.6666666666665
93_2016,2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-09-01,0.23492241556301785,13.629592662963374,0.1254224202143171,0.13951387527066564,-0.024086067293240587,0.18379032418587163,17.34731849581109,0.103599,0.4860570461195657,0.3713133321721734,0.15362584539916604,-0.149031277116962,0.17710121037899118,0.6221237633333334,0.05190691250000001,-0.37494184333333336,137.6139468991338,137.0098372716079,125.4019277279133,140.12668592681084,126.18897762132798,125.61859973134607,1042.9166666666667,1580.6666666666667,2099.4166666666665,3380.8333333333335,4573.666666666667,3566.9166666666665
93_2016,2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-09-18,0.19459941220953295,11.056161035083681,0.09142755460350464,0.10572390303941252,-0.06519002200171417,0.15135798143942908,14.28155950689231,0.07012600000000001,0.45437731972745393,0.34029387199103206,0.1611765246065041,-0.15579362067739452,0.14477479732348197,0.6188557266666668,0.031163180000000016,-0.36973875000000006,136.4524896091455,136.5032666604446,130.75000509397833,140.21109590513962,132.92464843071755,134.03575537241753,1084.75,1656.0833333333333,2174.25,3222.5833333333335,4413.5,3684.0
93_2016,2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-10-04,0.16297604906891996,10.2714290672797,0.07750675679052786,0.07905338500642524,-0.08195177093905505,0.12922365801294472,12.204156610676064,0.039667000000000015,0.4373141866900896,0.3134090292134439,0.18065571531441585,-0.1585433374002108,0.12302358937423143,0.6428896025,0.01906711333333335,-0.37674876833333343,136.23634074496206,134.39317330530272,132.65221854015243,136.494231236687,135.35751427002774,138.88892587356503,1170.25,1758.25,2347.6666666666665,3261.6666666666665,4490.583333333333,3849.3333333333335
93_2016,2016-10-11,0.17026281396442192,13.139608047365094,0.10274162548893816,0.11101784612444725,-0.07561545050837648,0.1257523144989528,11.874685747596851,0.031670999999999984,0.47182350691620795,0.3370759573560173,0.19586965933245293,-0.1771325156954181,0.11845891493108063,0.5641575500000001,0.02124984916666667,-0.3401199341666666,140.50538299409968,136.22847877724706,134.6535218551092,136.04498798095395,136.2244885665278,140.34130591446666,1011.3333333333334,1476.0833333333333,2039.8333333333333,2870.5,4097.583333333333,3327.6666666666665
93_2016,2016-10-20,0.16378661344599796,10.054215452400923,0.07606623932035088,0.09416502952169796,-0.09230939992158081,0.11921330462657502,11.259817216698593,0.03215400000000001,0.44856393100176867,0.3222497951935434,0.18487109583779401,-0.16734451737606393,0.11167103715072464,0.54578474,0.016199005000000013,-0.3263217733333334,138.64864275643293,137.11734988632688,136.85522320140154,138.99779800745932,139.5196469004118,143.2885219671624,976.0833333333334,1472.25,1982.75,2759.0833333333335,3858.6666666666665,3306.8333333333335
93_2016,2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2016,2016-10-31,0.16853044597498243,13.579395159478016,0.10607119654852275,0.10842763422916502,-0.0665680533523899,0.12406207700642223,11.711066815503713,0.031384000000000016,0.4639693099170883,0.3304303348174095,0.1938684125132065,-0.17155720190297888,0.1166216350731058,0.5557568225000001,0.021244774166666675,-0.3293655016666667,139.3539204418348,135.64327386374262,134.28905159595246,135.93010600108326,136.10067001636426,140.1615124634566,999.3333333333334,1470.25,2021.9166666666667,2837.5,4006.5833333333335,3232.75
