Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,NA_pct
Frey SW,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-11-13,0.21301371829745147,18.099337093925193,0.16276385805424043,0.20171194877515244,-0.13855570005257514,0.10219283875342158,10.335732870995653,0.04475589141499831,0.5551616123635701,0.4774885789634962,0.1241145600617024,-0.294568177365035,0.09989291536103181,0.30237877345775377,0.009897757025788944,-0.22465476891245345,163.84435389210955,163.33256626114385,156.42557497969813,163.79438160491733,155.82744456896887,154.16708371762124,594.6837461825585,752.1223277909738,930.2604343400068,1434.0481845945028,2618.2197149643707,1886.524601289447,0.0027072758037225042
Frey SW,2018-11-23,0.2416240254669404,18.13871150092025,0.17465970745856946,0.20691285136358395,-0.07932483716100437,0.13178471584624069,12.918065084503207,0.05826177272727271,0.5663962947225197,0.463972028877744,0.14896986086849112,-0.25045395808349713,0.1271649819834235,0.3496362217329546,0.02413404582386364,-0.24836832875000006,159.94366964640028,156.06702248953147,146.6239626777287,154.36125907383965,145.26854362332904,143.9374170154472,628.875,821.46875,1086.2642045454545,1777.721590909091,2963.8522727272725,2083.224431818182,0.9404399323181049
Frey SW,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-12-18,0.19651333865376033,19.651486981395013,0.1718511219022313,0.19923393670504574,-0.13632264479072023,0.093788669265638,9.497284025739177,0.03783093324296848,0.5493890403016944,0.4697247127930045,0.13015638642606367,-0.3010530047864754,0.0908985510550618,0.29917304248390375,0.007448192724500171,-0.22042211088783456,161.83152463478257,161.77950107599506,157.03223611189367,162.69924125845458,157.02239117430244,156.13925283523554,588.6001355472721,756.3924093527618,939.1314808539478,1399.8136225008473,2598.281599457811,1836.1226702812605,0.0013536379018612521
Frey SW,2018-12-20,0.19932750981020395,18.441096673405216,0.16084436774452687,0.18720838212009688,-0.12616184915351752,0.09575114941080151,9.68040766726047,0.042464787817258876,0.5267295837596683,0.4550015153517521,0.11491437113825918,-0.2812236742995497,0.09382068472793018,0.2986916626869713,0.007787980923857871,-0.2126955316988155,160.96148476886233,162.58114143543293,156.80129171241757,164.88119928877921,156.97579742431492,155.22352928328593,607.8659898477157,780.015228426396,943.6544839255499,1415.824703891709,2514.908291032149,1817.8125211505921,0.0
Frey SW,2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-01-12,0.24497433422441253,20.947641802790994,0.2040358075781287,0.01964250302353457,0.300703830095789,0.14105332166265824,13.704264805513231,0.054007000000000006,0.3076123690539168,0.14205982773841774,0.1781146370622602,0.10406128560582613,0.12810923633374047,0.3139621741666667,0.048192449166666686,-0.08684801250000002,141.87605536177918,136.32897933444465,128.0203709883854,135.14513314518777,127.65833564251214,128.40856196480553,629.6666666666666,899.4166666666666,1266.8333333333333,2039.9166666666667,1647.25,1092.0,0.9979695431472081
Frey SW,2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Frey SW,2019-04-07,0.21874595529386406,16.298792839249153,0.1461774370151911,0.20342967334685308,-0.14638839896855704,0.11074168536927918,11.046828120911535,0.05501890166723377,0.5403976898369472,0.4746170197921707,0.10469388900203623,-0.28605893639215196,0.10946246766684825,0.33100140224225927,0.010040717538278334,-0.2467141196478394,159.53185376395243,162.9572831772644,155.05540442129688,166.85314436229655,155.2580628246053,152.34256813370516,645.1372915957809,842.4338210275604,1006.8938414426676,1567.1345695814903,2833.731711466485,2113.6369513439945,0.0054145516074450084
