Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,FMASK,SZA,SAA,VZA,VAA,maskcov_pct,ATSA
FE-21,2023-05-31,0.3337195828505214,8.93927480034033,0.0982620320855615,0.2046506570580754,-0.0792,0.204448651206815,19.607268026010168,0.131568,0.5588235294117647,0.4815148782687105,0.0955690703735881,-0.1760916249105225,0.2023964299518605,0.41268789,0.05011441,-0.29521535,155.2427370978235,159.2355231770364,137.45740106899177,163.99382932919542,135.88502752132743,130.33940364481572,663.0,930.0,1150.0,2302.0,3286.0,2698.0,,,,,,,
FE-21,2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-09,0.3990061385559778,8.74085900656084,0.1132581857219538,0.2179864208337892,-0.0174502155614863,0.243142144638404,23.337595830095903,0.175032,0.5551112221944514,0.5032616574051704,0.0576681989134977,-0.1304505813953488,0.2482540375381929,0.39854709,0.06800822,-0.2730734999999999,155.83230198624955,164.33073883526075,132.24346245790065,173.24544918365734,129.97849722507314,122.51941615114208,642.0,890.0,1028.0,2393.0,3111.0,2478.0,,,,,,,
FE-21,2023-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
