Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
1_2018,2017-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_2018,2018-01-04,0.21288599476828654,15.066228468130978,0.13206642375139993,0.1553504491598169,-0.05913354442672299,0.13401059996951997,12.807080486441729,0.049883538461538444,0.5128471595717594,0.3867350276923904,0.17692763843899564,-0.18973580059974682,0.1268630502427808,0.4240232665384616,0.026962357307692312,-0.26965737076923085,149.4859960524959,145.1939387059821,139.4855050436367,143.9886714394137,139.3902937361408,140.54640795061022,746.8076923076923,1047.1538461538462,1439.576923076923,2211.1153846153848,3245.8846153846152,2490.730769230769
1_2018,2018-01-09,0.21618507439099857,15.759868636497025,0.13995070717247576,0.16159113142047635,-0.055436617355464776,0.1355346182942185,12.959562456591716,0.054769384615384616,0.5111168812526531,0.3933053150892848,0.16611590410806504,-0.19390782288535394,0.12891112585783396,0.4229402042307692,0.027096994615384624,-0.26959655346153844,148.4376405771599,145.8109932233063,139.4936304226405,145.78327785398005,139.67084436387557,140.12253915718532,747.7692307692307,1056.8461538461538,1423.8076923076924,2201.6923076923076,3262.9615384615386,2463.5
1_2018,2018-01-11,0.2230703141695009,14.473031940368777,0.12991691023398338,0.12478038295648972,0.0016525461846993118,0.13861816128166035,13.270155712070911,0.06060876923076922,0.45974515915540454,0.341395422837615,0.15671504824786892,-0.12825781364840602,0.13125660188233945,0.39662088384615396,0.0320589180769231,-0.2230321576923077,144.7072526362038,143.936582778154,136.63266627680275,145.5334062757766,137.21409837536237,136.87740847070097,715.5769230769231,1040.4615384615386,1381.423076923077,2171.6923076923076,2810.8846153846152,2168.5
1_2018,2018-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_2018,2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_2018,2018-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_2018,2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_2018,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_2018,2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
