Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
19_2022,2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-07,0.4302715171467227,11.135317504469784,0.17114290814454244,0.1649855959988821,0.20050723083719454,0.2810987032602322,26.72855122098128,0.2261031428571429,0.438230399794767,0.40793122547019633,0.03390284524477189,0.0330518146452488,0.2963876377364693,0.3958163642857144,0.09866075928571431,-0.18631715285714284,143.1944824481423,157.91317412089185,117.73343525380592,174.96407689709199,116.15002663344409,108.62153627936472,693.0,1002.6428571428571,1086.4285714285713,2747.3571428571427,2564.0714285714284,1829.2142857142858
19_2022,2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-14,0.3992568303396485,11.431084042929422,0.16203584669145407,0.1572985874720227,0.17050619121249397,0.25946092697503614,24.68545741620329,0.20287714285714284,0.4339641602987108,0.3941414539885196,0.044284612850242606,0.010594887209689149,0.2647445691203857,0.396356,0.08840363142857144,-0.19148637785714287,139.24905145088908,153.51532124190587,119.99590235926978,171.54015433367013,119.36348402890785,112.18657625689802,667.4285714285714,1026.142857142857,1134.857142857143,2661.5,2598.285714285714,1884.357142857143
19_2022,2022-06-15,0.3926665122497314,11.033519645028333,0.1531772734751946,0.16358307030977604,0.14255118791118818,0.25734237278994565,24.459969834681893,0.19685828571428574,0.4564912655425818,0.40444209001034753,0.05760805645072913,-0.00954649416694755,0.2585825211105309,0.4070671735714286,0.08754199357142858,-0.2074952121428572,139.58825714440647,151.96076173854917,120.47468579641328,167.96983693325,119.86304391899787,113.35801548481132,655.2857142857143,1024.0714285714287,1168.9285714285713,2692.9285714285716,2735.6428571428573,2017.5714285714287
19_2022,2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_2022,2022-06-27,0.35128999928078436,12.79603982105191,0.16000400576342647,0.15488720140325268,0.1268594865680875,0.2373689676394676,22.49576350103141,0.1687877142857143,0.46307597393209676,0.38289582736949435,0.0912311170235331,-0.03285417171738018,0.2338118166518614,0.43799828071428576,0.08121015285714286,-0.22442323499999997,138.53175351091798,145.83067026195175,120.25078445316748,156.12953533999416,119.87125374213896,115.13950807878734,707.8571428571429,1100.7142857142858,1349.357142857143,2790.8571428571427,2978.3571428571427,2169.5
19_2022,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
