ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g,ID_yr,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
77,A,IMP,6/12/2023,2023-06-12,2023,6,88.0,91,5796.0,-81.209,27.1885,144.9,77_2023,0.6785657813887304,9.438618389506097,0.3296600659420227,0.2484741237169124,0.4561540637989921,0.4065037932011719,39.16160184877196,0.3342886531774315,0.5550173294038573,0.5865546415295768,-0.0188213602566606,0.1519496403738998,0.3981232190671749,0.3132370141235843,0.1597528571887127,-0.1357294217646761,136.92909599391828,161.99837264620868,103.09654655417934,192.58816215023475,100.94625796960467,92.40451404005206,251.0972928784668,599.6299036813961,549.1049440595666,2815.818551534748,2115.441030743711,1089.8570161142418,1991.8294139314223,2399.7609116803656,2186.2685470858487,2184.240649600133,2065.9378889165782,1991.4051304184272,2434.1512414648614,3412.2016666666677,2662.5600925612043,
78,I,IMP,2023-10-11,2023-10-11,2023,10,36.0,37.66666667,920.0,-81.2105,27.1814,23.0,78_2023,0.6116228283572336,11.337470457583208,0.3092079253401533,0.2814834942639111,0.3185108284930463,0.356129876645296,34.454908080884834,0.2760422811707463,0.6158554713608906,0.604266582683258,0.0095291816990207,0.0119809440112993,0.3497859049096083,0.3203397772308467,0.1317590629606069,-0.1779810685190261,145.85444106734897,163.4838112265656,111.6099754336214,183.0426672770063,108.92619932251912,100.50903822778484,316.7529623605468,591.7336088107039,615.0292404547763,2557.226460643816,2497.142898634519,1323.0091295634384,2150.527183792993,2089.0666369200294,2286.2383269927864,2321.192178126232,2276.1586489786955,2254.276065196966,2706.833630196321,2710.807666666666,2659.3826359981304,kfold9
78,I,IMP,2023-02-03,2023-02-03,2023,2,35.0,39.66666667,1872.0,-81.2105,27.1814,46.8,78_2023,0.4934843518349122,14.678924555586748,0.2753329707969735,0.3009965439185491,0.1690966312037307,0.3102496204778909,29.65134255019713,0.2303902490109048,0.6390546770628974,0.5729412759827098,0.0633291913902243,-0.11166831422179,0.3059455823680956,0.3950138659838094,0.1127031133792774,-0.2579603871177641,150.7892160320682,157.5696433142403,116.52439064513077,165.59266581096765,113.7198341849857,106.96309882794178,480.288320821958,742.9697158723717,912.4056420089352,2695.89351345483,3365.6692983023618,1910.2410617656296,1247.847204244188,2352.9663146587013,2407.3057096670746,2550.0120445832545,2496.7402310777916,2462.4203879484135,3018.31344708343,2336.8630000000007,1957.4956966105806,kfold9
78,I,IMP,2023-04-10,2023-04-10,2023,4,10.0,12,1760.0,-81.2105,27.1814,44.0,78_2023,0.6009011973725084,11.462160776525758,0.2991184756805221,0.3069266578441085,0.2953782936645068,0.3855193087582587,36.73987710106538,0.3275420781769332,0.592300728922528,0.6042261047106701,-0.0079171800317523,-0.003345684266809,0.3926706667882833,0.3859340644751143,0.1487234210135531,-0.2177919979293915,139.76690823199064,163.26497321002003,106.66474853678407,191.8724839847388,104.55429878933684,96.3202823899635,419.88996479102855,771.91468024001,746.9053098054103,2994.409590285519,3023.640040019216,1634.0808227490763,988.2127940226159,1398.4978178251652,1481.487842449905,1500.653902139595,1452.5988726734267,1445.956784264266,1627.5145660915987,1619.0731333333333,1648.5032279325533,kfold9
78,I,IMP,2023-08-09,2023-08-09,2023,8,32.0,47,1824.0,-81.2105,27.1814,45.6,78_2023,0.7591227309927533,7.910737478813615,0.4052920173772377,0.238670466488639,0.6247345764793872,0.4845553389577436,46.219557711282086,0.4217950618274856,0.5268941695448373,0.5995426995448916,-0.0317222734704904,0.294932010572073,0.4834032460222585,0.3131143512874969,0.2076009306377493,-0.0906614769475666,132.98532346406526,162.2713891514137,91.4317429905158,198.0034745693296,89.07108119417066,81.46241717061275,188.1328502385441,554.6324953039261,451.685190139349,3269.2913166797075,1793.7291432875631,761.2668333566224,1606.4102965140341,3581.0937206330664,3178.4190752045893,3329.178469365506,3434.3291072880484,3149.4912757492457,3621.8755131228063,3631.240333333335,3468.0352608652984,kfold9
78,I,IMP,6/7/2023,2023-06-07,2023,6,32.0,34.66666667,2516.0,-81.2105,27.1814,62.9,78_2023,0.7302873186157235,8.520151392664554,0.3758568224073723,0.233325037529632,0.5866135301971316,0.4679292523479874,44.60793829136239,0.4163742390361155,0.4732514667805152,0.5664038790417357,-0.046545798096476,0.2730181349828665,0.469049388026485,0.3235866406908131,0.1971662290511153,-0.0993074984080148,128.64469873441476,161.84246413434536,93.2270001322816,204.980945995986,91.42770474130867,83.20168454441092,227.86589466266,654.3172862818894,502.9044151562148,3230.361575854203,1881.530365880716,855.8541513730478,1291.0883885057176,2603.8336002760784,2266.0309648030607,2336.428340079721,2287.616933306682,2463.823873512172,2713.2188048455682,2702.2706666666663,2390.6270365891405,kfold9
79,I,IMP,2023-10-11,2023-10-11,2023,10,83.0,86.66666667,2704.0,-81.2096,27.1806,67.6,79_2023,0.6037355318575458,11.44898655891797,0.3032851688264911,0.2932659248730083,0.2950554094044415,0.3597675093251341,34.670092868209906,0.2813739517854217,0.6267292974567831,0.6094564903800211,0.014706028626083,-0.0075118401215299,0.3531877865565493,0.3362964084745319,0.134472951200091,-0.1938996228095047,145.47683126552369,162.5016705720034,111.07915043742176,181.8084003308997,108.46480161237577,100.3461167592661,326.6902553472784,613.1666536694798,649.291535294401,2642.412600009049,2674.58067485278,1433.130049484454,1798.5846310404868,2013.158103206935,2214.227846857454,2201.0582502748725,2125.0491814763677,2143.4393944037924,2487.2405559151894,2228.323666666667,2657.2665097105305,kfold8
79,I,IMP,2023-02-03,2023-02-03,2023,2,23.0,28.66666667,2996.0,-81.2096,27.1806,74.9,79_2023,0.4629454820836039,15.622319586768368,0.269452048981278,0.2997179086959555,0.1349269174063864,0.2910203303394437,27.812534472816697,0.2090512228968215,0.641742897515835,0.5656641103946285,0.0778453873874571,-0.1397287853141732,0.2837018630792364,0.401699909431237,0.1033707733442697,-0.2708025121758938,150.75577287490574,155.5870117490495,119.00027140708916,161.75739080477757,116.37114724461976,110.03839145573562,493.4969468673704,762.2543059855612,965.938692116261,2638.341380541335,3486.972012342477,2004.541688619096,1210.6211322367428,2381.1652125972582,2596.8659256967667,2559.489387745135,2494.0111160404135,2416.8678997928496,2986.176135084531,2226.8978809523805,1849.4444054889289,kfold8
79,I,IMP,2023-04-10,2023-04-10,2023,4,13.0,13,1372.0,-81.2096,27.1806,34.3,79_2023,0.5761770947047128,12.092030253309623,0.2906062704849819,0.2905260110479163,0.2738117283917555,0.3554131609161669,34.053078396161524,0.2885258012582013,0.5919194546641167,0.5889124027038293,0.003859513403321,-0.017725016950063,0.356898931284006,0.3634285462004504,0.132117700230836,-0.2078343016272154,142.14020898866966,162.49267943117746,110.88607247750475,186.3765911166234,108.70681050740816,100.31325438285047,409.854510614192,731.9036118311147,740.7573689140078,2754.00033671354,2860.96429496166,1572.711480874002,1322.3437381534054,1570.8092628376962,1632.6639700278142,1809.749748098944,1748.452363693339,1648.3595664724419,2060.810547025326,2157.6183333333333,1802.4704732442508,kfold8
79,I,IMP,2023-08-09,2023-08-09,2023,8,46.0,57,2492.0,-81.2096,27.1806,62.3,79_2023,0.7413323011953052,8.37444056267733,0.3919827766589966,0.2497102005564423,0.5857908283046454,0.4706092660341429,44.93308743538589,0.4076118252240359,0.5409817622521655,0.6036200796215492,-0.0294839710399414,0.2523247598596346,0.4660412529381245,0.3187501650586086,0.1995150314576759,-0.104565872747223,132.58269800289318,161.207505001985,93.23271078290608,197.2156179718395,91.00865926033624,83.26011993390591,196.82756261904177,576.3234617061248,482.4025268125287,3211.292522511382,1930.074513895944,845.0586758119495,1591.2315805412154,3260.573005043887,2945.6045002303194,3122.009422686571,3339.4783565458633,3145.639295734643,3459.1472905223463,2646.3740000000003,3348.0294012445916,kfold8
