SiteID,Pasture,Date,Year,Season,biomass_lb_ac,biomass_kg_ha,Lat,Long,_geometry,sitePhotos,ID,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR
FE-09,CR80 West,2023-10-07,2023-01-01,October,2040.0,2286.636,40.84417666,-105.216554,SRID=4326;POINT(-105.21655402743436 40.84417665971506),2023_RobertsRanch_USDA-ARS-14.jpg,FE-09_2023-10-07,0.2893557812250124,15.717881771739169,0.1660188835594176,0.1927253500189039,-0.0101556389606663,0.1687380134926129,16.320100869119575,0.0869547063592973,0.5541406075214536,0.4427033852008653,0.1419270142207312,-0.1759071598649492,0.1569635424995116,0.366873005843337,0.0441994232652585,-0.2408666491281647,149.28400042376467,149.47159428361763,136.25698372739808,151.43639234788296,135.60564758718172,132.81566050780677,557.6120964111445,841.4566184283044,1134.1682483154589,2055.1246415216647,2932.123005301249,2095.420847898081,1679.056636219458,1000.4982737896491,1131.7988067298563,991.2879360591331,1054.066112443933,1064.2166599772347,1075.516091453811,1038.1683333350002,1012.0878686906359
FE-10,CR80 West,2023-10-07,2023-01-01,October,884.0,990.8756,40.83741558,-105.2079236,SRID=4326;POINT(-105.2079235993641 40.83741557628499),2023_RobertsRanch_USDA-ARS-15.jpg,FE-10_2023-10-07,0.2582687301306891,16.988454424949,0.1679045398774864,0.1608047557939707,0.0311059629640497,0.1667654092033345,15.882219184440997,0.0805669060997889,0.5095139026880764,0.382224048593225,0.161013653728811,-0.1375415425548835,0.1554384100032439,0.4217576574770965,0.0477059275047623,-0.2465926431949474,143.60622137872795,141.6167284961738,130.50714316485653,142.37171448691774,130.25321345269427,129.08893627482874,683.0370574644157,1025.600608167676,1411.494484586123,2389.038587510198,3149.9287673556323,2241.828127477145,1307.5750412987668,774.4926065827287,893.82227922024,958.4692144531348,904.7840929594769,895.2522210387841,801.2233549892944,1041.705,1036.3982712416812
FE-11,CR80 South,2023-10-07,2023-01-01,October,1088.0,1219.5392,40.83654049,-105.2058977,SRID=4326;POINT(-105.20589770971465 40.8365404926462),2023_RobertsRanch_USDA-ARS-16.jpg,FE-11_2023-10-07,0.2503376958067278,16.242268531896254,0.1563343594632397,0.1672934080981258,-0.0048542113447137,0.1609750464407011,15.338217935998763,0.0761353665088587,0.5187631476488896,0.3954403963100466,0.1611064430577388,-0.1610950422153798,0.1500516476250712,0.426650491345666,0.0426249148365711,-0.2622483106470283,144.40459566670089,142.8933548235133,132.9793153266875,143.97166420039423,132.9617157985591,131.98228531679783,687.5888468594184,1033.350087204573,1413.5034043804558,2354.053987632515,3256.593993068547,2373.955308160724,1097.7326426506556,657.5821325416241,748.3275812835053,772.3789205548483,649.26832094319,639.8879150283968,641.1959694905822,897.9683333334999,850.4026755138087
FE-12,CR80 South,2023-10-07,2023-01-01,October,1496.0,1676.8664,40.83674323,-105.1904097,SRID=4326;POINT(-105.19040966415317 40.83674322718163),2023_RobertsRanch_USDA-ARS-12.jpg,FE-12_2023-10-07,0.2498190392858642,16.66725704743755,0.1611328612504396,0.1642243666490907,0.0055443683325207,0.1583767829423974,15.11697584172538,0.0735087299870805,0.5154877549659093,0.3904166998846802,0.162598089444845,-0.1557457160916237,0.1474485131221618,0.4135714652535817,0.0421789502397966,-0.2503553937165669,144.80840073767865,142.98497517608223,133.24511694729557,143.79995812971453,133.15319669433566,132.27442238390068,671.640111893736,1004.6930326846552,1378.3642109672453,2293.651945683667,3138.6779134291583,2266.7401753151457,1319.950214648968,758.6513043723793,825.3535000314891,878.5401250236933,755.25018916889,747.5484932750984,729.0147022794413,938.4583333334999,901.0058416000883
FE-13,Mid Campbell Valley,2023-10-07,2023-01-01,October,1632.0,1829.3088,40.80787411,-105.18923,SRID=4326;POINT(-105.18922997279262 40.807874111971145),2023_RobertsRanch_USDA-ARS-17.jpg,FE-13_2023-10-07,0.2891986441600626,16.068889313223007,0.169971373296151,0.1785261775359418,0.0229968778842746,0.171729158893094,16.557678191820017,0.0872541275136367,0.539202347164199,0.4189092585371095,0.1486769972378462,-0.1475752017398089,0.1607050932064088,0.3699594671958617,0.0477381717359227,-0.2287946796173599,149.77105030193565,147.92643072535338,134.04121320511953,148.3389084296971,132.94569402279132,130.5260708588739,584.1271591654851,856.1125620058347,1172.5556818952632,2121.3005028423995,2856.335353008796,2025.2207920901856,1918.8187202873958,1064.0357324668419,974.9337649110734,1060.9398644695466,1002.9355005016728,1083.1940319376206,1006.2904680269539,1010.2483333334999,962.1698373884516
FE-14,Mid Campbell Valley,2023-10-07,2023-01-01,October,1428.0,1600.6452,40.80604878,-105.1857773,SRID=4326;POINT(-105.18577734809142 40.806048783910114),2023_RobertsRanch_USDA-ARS-18.jpg,FE-14_2023-10-07,0.3116254070093316,17.88956022298324,0.204755293096686,0.1927730697924425,0.0702721956988753,0.1867530502604148,17.972976763067617,0.1035428754218547,0.5420266862762737,0.4303963289744776,0.1337691529932257,-0.1365450333657878,0.1765648214596901,0.3695681666545019,0.0558639844189157,-0.2226298668183844,148.72843873793457,148.18008284405656,130.85847794842172,149.64931343573528,129.52163249754278,126.04859610097472,580.677146707672,852.6047917279126,1145.6150105323818,2182.0904935556587,2879.246390631389,1899.6256902758896,2242.1658841606163,1236.5975447793148,979.6248478394607,1176.8592264180397,1216.80913101174,1339.499924532378,1259.9846776087552,1143.1233333349999,968.7913067332468
FE-15,Lower Campbell Valley,2023-10-07,2023-01-01,October,748.0,838.4332,40.80647096,-105.1637883,SRID=4326;POINT(-105.16378826887374 40.806470964222704),2023_RobertsRanch_USDA-ARS-20.jpg,FE-15_2023-10-07,0.2723550886958233,17.44575145483093,0.1796575024073398,0.1439677797180823,0.0959480540581259,0.1902251943033271,17.984216086548255,0.1128015961040888,0.4603355614529738,0.3494838454856955,0.1337391953861014,-0.0851863544918799,0.1849528578741161,0.4725465117312865,0.0611694752819698,-0.2440938352354921,139.05521179783156,139.263137918786,123.11141646601428,142.20467168008477,122.76479212822288,120.04520515432472,838.3280414051438,1224.1491109649985,1598.248089424263,2786.86640014464,3306.747616027158,2298.537985005056,877.6056366074506,562.4052797876745,960.4253694275678,839.0498986341772,813.1542343916987,807.3734314402918,1054.544700840096,859.8149999899999,800.97818108774
FE-16,Lower Campbell Valley,2023-10-07,2023-01-01,October,816.0,914.6544,40.80321532,-105.1637789,SRID=4326;POINT(-105.16377890559535 40.80321531751338),2023_RobertsRanch_USDA-ARS-19.jpg,FE-16_2023-10-07,0.2783559428007366,14.682397910177489,0.149233758854786,0.1620397037743146,0.0217501549064513,0.178218871029209,16.98903476022275,0.0869119187931674,0.5300540496679266,0.3923232236731317,0.1674185809390155,-0.1279045765204193,0.1647013210771746,0.4132449736106339,0.0529676503061162,-0.2487637407628195,146.6245661058622,142.88966887858362,130.1444268087016,142.24410572353918,129.2205728496275,127.91128187056268,630.8186255633595,949.9632788963536,1350.5377811500384,2388.0484835440834,3089.3492038321165,2285.932972433991,1236.2193209144275,712.1102983534868,973.399535103946,898.0200278128409,703.3390055470669,796.1362183697386,610.8135648879579,971.2166666635001,927.6991128883195
T-103,Mid Campbell Valley,2023-10-07,2023-01-01,October,1734.0,1943.6406,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),"2023_RobertsRanch_USDA-ARS-40.jpg, 2023_RobertsRanch_USDA-ARS-38.jpg, 2023_RobertsRanch_USDA-ARS-39.jpg",T-103_2023-10-07,0.30563413286455,17.198623121515503,0.1922143701853616,0.1821057101523171,0.074295360088316,0.1945522533717279,18.56119287031829,0.1090062201544641,0.5298304185564362,0.4101828786541825,0.141208949883266,-0.1196640509289942,0.1826011275021148,0.4057223748553515,0.061474120576178,-0.2367086856100202,144.84699516222835,143.98655393706562,127.1249973372112,145.55981412716656,126.10094262357444,123.0777645441262,625.036247706557,944.7008290107397,1287.278712994482,2415.3923939384267,3072.499900337136,2080.346223017267,1565.898731950333,908.3832288343316,852.4062733154423,1053.5894965843404,986.3402675668648,968.9193064398878,977.7954371547703,908.424999995,854.2615542898636
T-104,Lower Campbell Valley,2023-10-07,2023-01-01,October,850.0,952.765,40.79993,-105.1617,SRID=4326;POINT(-105.1617 40.79993),"2023_RobertsRanch_USDA-ARS-42.jpg, 2023_RobertsRanch_USDA-ARS-41.jpg",T-104_2023-10-07,0.3210052926389526,14.640318993959967,0.1655681109062419,0.1752970207951755,0.0558207050927681,0.1937745901842817,18.631091648982608,0.1076169073183864,0.5366450892272264,0.4172324107045279,0.1378567677278118,-0.1107416061157606,0.1825240705455652,0.3721392570186661,0.0586266781917755,-0.2221460636398074,149.7806326179859,148.34063543413495,130.30496678214126,149.03200563365814,128.746868209553,125.38164465066768,572.5070284716995,843.8751477948689,1152.8362092005275,2234.8836598787857,2794.7205576567003,2000.0085302043017,1879.7650714162032,1134.8873864831226,987.1686426340915,986.0657805737595,957.0241886409093,970.1098560559063,1037.201763393925,1184.5600000050001,1014.51496244456
T-105,Horseshoe South,2023-10-07,2023-01-01,October,612.0,685.9908,40.80374,-105.14214,SRID=4326;POINT(-105.14214 40.80374),"2023_RobertsRanch_USDA-ARS-44.jpg, 2023_RobertsRanch_USDA-ARS-43.jpg",T-105_2023-10-07,0.2759728775817408,16.95350069360591,0.1752188729264361,0.1564289970742199,0.0671163635068091,0.1789347783514791,17.029655742682994,0.1020564722734257,0.4793303565160255,0.3741013515508658,0.129363293074421,-0.1093944433361698,0.1708702742597753,0.4191371467954166,0.0527132680971195,-0.231068178976122,141.12139160267284,143.1484288394675,128.50154354807347,147.45181634603233,128.467468736907,125.37683732906646,711.4630116196595,1068.2986817367212,1384.502804140363,2435.782771976432,3035.098262700953,2129.7179641665507,1407.824777446519,948.9948737777269,968.381324264396,995.221028944103,1100.6582310760912,1160.4633586938078,1094.8972489735302,914.5549999984999,879.1010682398379
T-112,CR80 West,2023-10-07,2023-01-01,October,1054.0,1181.4286,40.84739,-105.22089,SRID=4326;POINT(-105.22089 40.84739),"2023_RobertsRanch_USDA-ARS-55.jpg, 2023_RobertsRanch_USDA-ARS-56.jpg, 2023_RobertsRanch_USDA-ARS-1.jpg, 2023_RobertsRanch_USDA-ARS-2.jpg",T-112_2023-10-07,0.2698448927298866,15.83464539284454,0.1595089352849253,0.1709696600285677,0.00797686750896,0.1658149147691182,15.896966617715629,0.085167684983637,0.5184809806847442,0.4051846857966236,0.1442220139277435,-0.1517914508625041,0.1553643591091975,0.3929440271453149,0.0441627838547128,-0.2407294517290246,145.72753620186043,146.0442673062793,133.99548485683562,148.38640236706067,133.7878012069454,131.48265034131535,633.0708631916144,951.22064626876,1270.1123193460587,2207.020555343946,2996.405173221473,2170.424781764834,1491.136780293004,912.3369642133144,996.3614817824295,922.7434422780868,897.6550488774714,908.935499326974,826.9344542137069,1007.66,999.7055571087283
FE-17,10Mile,2023-10-06,2023-01-01,October,476.0,533.5484,40.86874134,-105.2525244,SRID=4326;POINT(-105.25252439006051 40.868741344861846),2023_RobertsRanch_USDA-ARS-10.jpg,FE-17_2023-10-06,0.2931029744528554,13.577554777589873,0.141786070767136,0.1793241190780355,-0.0107883446514553,0.1769708231392597,17.011065518839555,0.0906097114728967,0.5514785956290689,0.4276821593142984,0.1522060176035853,-0.1525913603658217,0.164313675814095,0.3807564379576874,0.0487076267526502,-0.246020745239635,149.7151951036373,148.0620343007187,134.28433603063914,148.64682511558095,133.2895749794285,130.94250761446176,566.8816921901143,855.3402531507637,1185.810002109492,2173.0530042654536,2953.881348077916,2217.612959395246,1409.109864087014,902.7161591646149,998.448669472764,887.6297467512798,883.8352035790938,899.4868828074085,935.0320265606549,1138.476666665,964.3218354625457
FE-18,10Mile,2023-10-06,2023-01-01,October,816.0,914.6544,40.86911472,-105.247881,SRID=4326;POINT(-105.24788100278685 40.869114723600504),2023_RobertsRanch_USDA-ARS-9.jpg,FE-18_2023-10-06,0.3372530448722373,14.384758997515608,0.169304694089434,0.1903119799899167,0.0512355117517788,0.2036999473557924,19.5791513495296,0.1198353139347711,0.5492772094053602,0.4394796120213319,0.1255181086513294,-0.1191831426801056,0.1921760415202601,0.3723960482288284,0.0620386357650039,-0.2292629336596871,149.02925658537606,149.6578497090346,129.83378067065252,151.95372184204814,128.34337935473738,124.17294078729628,552.2994047467864,831.9130992654822,1112.9045517896025,2249.50163879331,2856.508451323797,2026.207736823965,1702.5403602899155,1153.892008714105,1047.5301984371563,1041.8151019445284,1088.07496671275,1070.8883856589846,1080.895016581562,1318.75500001,1143.1159918843227
FE-19,Red Nose,2023-10-06,2023-01-01,October,748.0,838.4332,40.87195298,-105.2466507,SRID=4326;POINT(-105.24665069031889 40.871952983779366),2023_RobertsRanch_USDA-ARS-7.jpg,FE-19_2023-10-06,0.2829204876805146,14.444252895452848,0.1482187398194455,0.179314569227571,-0.0100273885422477,0.1737559563821253,16.657422013436094,0.0881936613591131,0.5438470118692755,0.4220651247928868,0.1525997643957124,-0.158018288298548,0.1621120919764263,0.3944330069986561,0.047127806182061,-0.2527443824529735,149.0780317212333,147.2048464595783,134.10226510679206,147.61727349214345,133.20997841826306,131.0518325247368,608.9667469065391,904.4169256826442,1244.372329483074,2225.1133319273818,3060.669177183485,2270.4286421043525,1303.4942517037782,811.8616816882308,927.7711436735416,865.5956258978152,779.7359255211672,776.3741787586702,811.7960312241744,946.3733333335,892.1929848370252
FE-20,Steamboat Rock North,2023-10-06,2023-01-01,October,1156.0,1295.7604,40.86985136,-105.2432443,SRID=4326;POINT(-105.24324429616809 40.86985136170565),2023_RobertsRanch_USDA-ARS-35.jpg,FE-20_2023-10-06,0.3031676470069426,14.34658350822815,0.1545553460448966,0.1902194241404979,-0.0161688310697551,0.1695448738804302,16.529855118569294,0.0865731398908418,0.5649672261377858,0.4502622211725572,0.1428293133384549,-0.170337774935788,0.157289106916775,0.3425923775415825,0.0441369543289285,-0.2285459733661828,152.6435003512077,151.87779689341633,137.79597405277374,152.86381240616294,136.65032472086483,133.66861006063127,511.1022858056904,761.7635087302106,1039.0488881320057,1940.6437428370184,2738.178432586886,2002.8796812362384,1930.375100430058,1116.3194524542039,1339.3068753763862,1038.0738007632394,1250.0105715639615,1222.6164888612107,1437.2165442301416,1392.67500001,1292.728499031128
FE-21,Red Nose,2023-10-06,2023-01-01,October,1496.0,1676.8664,40.88140887,-105.2430569,SRID=4326;POINT(-105.24305688453512 40.88140887255807),2023_RobertsRanch_USDA-ARS-8.jpg,FE-21_2023-10-06,0.289304298827726,14.414084501886194,0.1503245432951975,0.184582229612827,-0.0140317489176036,0.1729140219645458,16.65040397959852,0.0870831008419661,0.5551294078784097,0.43274677186364,0.1529998521737176,-0.1640217507292461,0.1604389196231129,0.3780353083533915,0.0465906716819472,-0.2469110127169968,150.19701918357683,148.35447938575177,135.1512299897203,148.7220055169671,134.1694398016767,131.90547558417623,568.3013553615108,850.5922147526271,1177.1112909646456,2135.58404604132,2972.627846451989,2195.609450918904,1477.3255555456242,899.1413831062775,1027.9482470174387,924.4255191062703,903.4106655250583,890.7486538457148,909.8084363751768,958.0366666685001,980.5773394172556
FE-22,CR80 North,2023-10-06,2023-01-01,October,1292.0,1448.2028,40.85266053,-105.1990504,SRID=4326;POINT(-105.19905042450821 40.85266053246918),2023_RobertsRanch_USDA-ARS-6.jpg,FE-22_2023-10-06,0.2714842843468693,13.811707389427266,0.1369746407405895,0.1680526602193199,-0.0187816490676383,0.1652487498519388,15.86654412682794,0.0796272803393794,0.5349647119480976,0.4095223341775782,0.1586707177040274,-0.1553711947563471,0.1525756298400993,0.3886743307634555,0.0434786791969203,-0.2471261736892569,147.83481297985372,146.29927798149325,135.1417987215672,147.06437924232753,134.6680094574788,133.05259977252982,594.9808136846151,902.7581385877796,1248.737137784393,2176.514944826416,2977.0436893187675,2259.895006920808,1359.9187399973653,821.6038112224279,939.4617352297232,858.6606079907656,812.0572288335682,815.5727242001675,790.8002839069911,870.9299999985,802.0236002431053
FE-23,CR80 North,2023-10-06,2023-01-01,October,816.0,914.6544,40.84872236,-105.1959854,SRID=4326;POINT(-105.19598536114279 40.84872235587729),2023_RobertsRanch_USDA-ARS-5.jpg,FE-23_2023-10-06,0.275175085573856,17.302825284177047,0.1794402741954615,0.1802300364184376,0.0298753979259687,0.1750543345340782,16.700881217209584,0.0904431113365995,0.5293336200586761,0.4089567772437449,0.1513260069485683,-0.1505132507810497,0.1640083302605187,0.413491025257806,0.0505177080241396,-0.2507557883703907,145.15865293343523,143.8483938913406,130.74495700745197,144.97309487955795,130.1795938468984,128.1309612119924,655.9929307571322,981.5870446290584,1337.9517474912936,2352.090670985101,3182.1171034447807,2211.175948869857,1354.9228532710495,822.3910996263356,821.8881811229732,998.0607577330397,981.4508957427588,987.3823187401437,1069.6977293353436,1128.49,1053.7184556531713
T-101,CR80 South,2023-10-06,2023-01-01,October,1020.0,1143.318,40.83548579,-105.1956234,SRID=4326;POINT(-105.19562343449537 40.83548578877903),"2023_RobertsRanch_USDA-ARS-11.jpg, 2023_RobertsRanch_USDA-ARS-3.jpg, 2023_RobertsRanch_USDA-ARS-4.jpg",T-101_2023-10-06,0.3350965583505645,14.746655436668693,0.1731511791073704,0.1635985525670073,0.0967517909188248,0.1976440768366326,19.076436837137773,0.1081569269790808,0.5335765644386287,0.4029547153546639,0.1434244138652886,-0.0775093327409602,0.1815861582571116,0.3464451483210843,0.0632770754000696,-0.1961644896475041,147.60852982603944,146.4523297152047,128.54277028542745,147.67972998451677,127.12017536236628,123.86917910640469,491.0595785483433,771.3324242903811,1080.8688524465133,2167.2897536370515,2532.1235452668693,1784.8875036805102,2814.727505723032,1680.5180381853984,1350.9199763669274,1354.876425291037,1570.7183175148118,1541.2980790435502,1237.4141639697796,1428.5816666850003,1278.224715937154
