Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
47_2020,2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-01-24,0.1672505159198479,10.007915076688061,0.0754157756784787,0.11822598129570264,-0.12321014817798931,0.09667111337382894,9.36735680688311,0.035455384615384604,0.4430063044884785,0.35194111730141714,0.13915907149963702,-0.19671213702572704,0.09694868160983003,0.3800632230769231,0.004002873076923084,-0.23669844615384622,155.10459730157712,154.56136193265894,152.0750638549889,155.53946252816698,152.83801849430372,153.51893772280792,827.0,1062.1538461538462,1319.8461538461538,1845.2307692307693,2746.3846153846152,2360.5384615384614
47_2020,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-09,0.18623543648253482,13.321136020603564,0.10792105588455521,0.13024155215933936,-0.08455228482470188,0.10258758201477503,10.03483441750336,0.03473630769230769,0.4718859504612842,0.3633614909029015,0.15927170830923337,-0.1906418002203693,0.09635188880426813,0.3449654807692308,0.012763360000000003,-0.21431841615384611,149.75960088562363,149.96780329161305,148.21073188095406,151.88132998433866,149.62721999342892,150.74859970864503,651.0769230769231,921.0769230769231,1198.076923076923,1739.3846153846155,2557.6153846153848,2059.3076923076924
47_2020,2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-24,0.1898049403810849,11.039187790091852,0.08910083435394132,0.12760511774743405,-0.09865639259614227,0.11307699866151381,10.900480455989273,0.04401230769230769,0.46314724663387447,0.3625052116090045,0.14793333425000968,-0.18606178986679778,0.10961781612170467,0.39877749769230775,0.012816741538461547,-0.24895048461538466,149.50736800545724,149.89635385905407,146.43895680994018,152.0439095012817,147.62433284430423,148.21678146994077,783.9230769230769,1076.076923076923,1373.0,2000.3076923076924,2916.3846153846152,2441.5384615384614
47_2020,2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_2020,2020-03-28,0.18410388309665449,8.33756373288439,0.06497688297741731,0.11223966496943327,-0.11056047567505535,0.11435280142026324,10.95243864092218,0.05259507692307692,0.43058313468917336,0.3465006900649694,0.12474056232824804,-0.17416018042873105,0.11653585231724269,0.42808068615384615,0.008898426923076932,-0.2606001784615385,151.0519021526373,152.78865689344553,147.6252315656974,155.9771810756098,148.6720227113759,147.9231125518919,922.6923076923077,1208.4615384615386,1474.1538461538462,2127.230769230769,3020.0,2652.230769230769
47_2020,2020-03-29,0.18647367598875483,9.10958207540634,0.0715844195770141,0.12557134619797433,-0.12191048560183784,0.11833118029464246,11.295179561064561,0.050580923076923086,0.4589789757533552,0.36464353387956866,0.1402850524463796,-0.19173088919825806,0.11689603371597146,0.443554246923077,0.01114510923076924,-0.28272454384615386,148.52898783032475,149.85188019411842,146.01097253167947,152.92949109244975,147.43563220049802,147.5548581424622,880.3846153846154,1204.5384615384614,1512.5384615384614,2197.4615384615386,3238.076923076923,2805.769230769231
47_2020,2020-04-01,0.1891121701011824,10.93742278621584,0.08743415515706819,0.1296671164687541,-0.10330926339274954,0.1162041113339999,11.142612603114655,0.049510153846153836,0.4582622055804268,0.3645254478583889,0.13892301441860994,-0.18893024687541482,0.1136471901990112,0.4172583700000001,0.012682443846153855,-0.26159814923076924,147.68527016004688,149.6451173163609,145.81660790269208,153.2900404918353,147.43042615673596,147.42697906001433,821.4615384615385,1138.6153846153845,1427.8461538461538,2085.0,3056.5384615384614,2565.0
47_2020,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
